latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.40961,-155.28456,415.97,1.75,1.3,2023-01-15,08:00,T,100,6.1NRT,309.81,827.73,N
19.40682,-155.30034,311.15,1.76,1.3,2023-01-15,08:00,T,68,6.1NRT,286.64,25.61,N
17.94004,-102.21323,302.84,2.15,1.43,2023-01-15,09:09,A,52,6.1NRT,291.68,14.49,N
19.42261,-155.27733,303.2,1.17,1.08,2023-01-15,12:27,A,54,6.1NRT,284.94,9.8,N
19.41485,-155.29015,318.74,1.17,1.08,2023-01-15,12:27,A,97,6.1NRT,287.2,22.86,N
19.41306,-155.27899,424.52,1.17,1.08,2023-01-15,12:27,A,100,6.1NRT,315.32,547.56,N
19.4113,-155.26802,370.64,1.17,1.08,2023-01-15,12:27,A,100,6.1NRT,295.2,150.63,N
19.4053,-155.29169,339.35,1.17,1.08,2023-01-15,12:27,A,100,6.1NRT,285.22,55.22,N
19.40351,-155.28064,423.53,1.17,1.08,2023-01-15,12:27,A,100,6.1NRT,304.55,536.55,N
19.40176,-155.26979,362.47,1.17,1.08,2023-01-15,12:27,A,100,6.1NRT,291.49,118.65,N
21.53282,-78.44764,305.29,2.04,1.39,2023-01-15,15:11,T,54,6.1NRT,294.36,12.19,D
26.65583,-80.79631,318.23,3.55,1.77,2023-01-15,15:11,T,69,6.1NRT,289.38,100.87,D
26.64006,-80.79768,311.36,3.55,1.77,2023-01-15,15:11,T,47,6.1NRT,287.5,62.18,D
26.64591,-80.80466,331.06,3.55,1.77,2023-01-15,15:11,T,84,6.1NRT,289.22,194.45,D
26.59834,-80.60017,314.1,3.43,1.74,2023-01-15,15:11,T,59,6.1NRT,288.86,70.04,D
26.58279,-80.60152,322.12,3.43,1.74,2023-01-15,15:11,T,75,6.1NRT,288.14,114.9,D
21.6068,-78.16389,307.71,1.95,1.36,2023-01-15,15:11,T,63,6.1NRT,295.23,15.59,D
21.60205,-78.17033,310.88,1.95,1.36,2023-01-15,15:11,T,67,6.1NRT,294.68,21.83,D
18.92714,-70.35388,310.49,1.15,1.07,2023-01-15,15:13,T,68,6.1NRT,290.72,8.54,D
38.69263,-90.13262,302.61,1.08,1.04,2023-01-15,16:47,T,46,6.1NRT,280.26,8.69,D
33.61486,-81.06548,300.78,4.71,1.99,2023-01-15,16:47,T,41,6.1NRT,280.47,64.79,D
40.69101,-93.16957,306.84,1.03,1.02,2023-01-15,16:47,T,64,6.1NRT,277.85,11,D
35.89539,-89.78281,304.41,1.21,1.1,2023-01-15,16:47,T,44,6.1NRT,282.39,10.6,D
29.91417,-96.53403,313.54,1.07,1.03,2023-01-15,16:49,T,73,6.1NRT,290.09,11.9,D
31.84817,-83.54433,305.31,3.64,1.79,2023-01-15,16:49,T,61,6.1NRT,281.63,57.83,D
31.83963,-83.50775,303.6,3.66,1.79,2023-01-15,16:49,T,56,6.1NRT,281.84,51.45,D
32.77662,-96.13377,321.4,1.09,1.04,2023-01-15,16:49,T,81,6.1NRT,288.44,21.79,D
30.57087,-89.96815,300.57,1.46,1.2,2023-01-15,16:49,T,39,6.1NRT,286.95,9.09,D
30.86621,-91.84025,306.21,1.15,1.07,2023-01-15,16:49,T,59,6.1NRT,287.39,9.6,D
30.71816,-91.57112,306.35,1.19,1.09,2023-01-15,16:49,T,63,6.1NRT,288.04,9.14,D
30.7161,-91.55904,327.09,1.19,1.09,2023-01-15,16:49,T,85,6.1NRT,288.51,32.92,D
30.70574,-91.49833,320.35,1.2,1.09,2023-01-15,16:49,T,80,6.1NRT,288.04,23.57,D
30.70365,-91.48615,307.42,1.2,1.09,2023-01-15,16:49,T,65,6.1NRT,287.21,10.05,D
31.0383,-93.60653,301.96,1.02,1.01,2023-01-15,16:49,T,50,6.1NRT,284.48,4.34,D
30.65341,-91.50338,313.81,1.2,1.09,2023-01-15,16:49,T,56,6.1NRT,288.32,16.76,D
30.48649,-91.30405,332.31,1.24,1.11,2023-01-15,16:49,T,88,6.1NRT,289.11,40.99,D
30.48433,-91.29154,325.73,1.24,1.11,2023-01-15,16:49,T,82,6.1NRT,287.81,29.89,D
30.4768,-91.30625,322.98,1.24,1.11,2023-01-15,16:49,T,82,6.1NRT,287.83,28.32,D
30.47463,-91.29374,319.22,1.24,1.11,2023-01-15,16:49,T,79,6.1NRT,287.07,23.01,D
30.2924,-91.25591,331.33,1.25,1.11,2023-01-15,16:49,T,82,6.1NRT,290.07,41.81,D
30.29021,-91.24328,324.37,1.25,1.11,2023-01-15,16:49,T,63,6.1NRT,289.53,29.75,D
30.97526,-97.26536,303.08,1.16,1.07,2023-01-15,16:49,T,41,6.1NRT,291.23,4.98,D
29.99435,-90.72969,304.71,1.35,1.15,2023-01-15,16:49,T,60,6.1NRT,288.79,8.55,D
30.67131,-95.52636,309.84,1.02,1.01,2023-01-15,16:49,T,60,6.1NRT,289.9,9.31,D
29.82917,-95.1165,304.99,1,1,2023-01-15,16:49,T,48,6.1NRT,290.64,4.24,D
30.031,-97.76105,310.4,1.2,1.09,2023-01-15,16:49,T,66,6.1NRT,292.21,10.23,D
27.80708,-97.58935,310.73,1.12,1.05,2023-01-15,16:49,T,65,6.1NRT,293.14,6.61,D
28.22877,-106.88449,311.95,4.68,1.98,2023-01-15,16:49,T,52,6.1NRT,286.67,101.83,D
28.22789,-106.89005,314.8,4.68,1.98,2023-01-15,16:49,T,62,6.1NRT,286.82,122.48,D
25.16654,-97.98141,308.2,1.09,1.04,2023-01-15,16:49,T,55,6.1NRT,297.64,4.78,D
23.90613,-98.18826,308.33,1.09,1.04,2023-01-15,16:49,T,64,6.1NRT,297.2,5.9,D
18.09401,-94.04288,320.14,1.34,1.15,2023-01-15,16:52,T,78,6.1NRT,294.92,23.71,D
22.01421,-98.1567,312.45,1.05,1.02,2023-01-15,16:52,T,51,6.1NRT,300.39,7.08,D
21.63618,-98.41954,318.54,1.06,1.03,2023-01-15,16:52,T,77,6.1NRT,295.04,14.09,D
21.62707,-98.42092,311.32,1.06,1.03,2023-01-15,16:52,T,44,6.1NRT,297.53,7.27,D
19.18768,-88.12968,302.46,3.45,1.75,2023-01-15,16:52,T,31,6.1NRT,292.43,20.29,D
19.29278,-92.16437,312.13,1.71,1.28,2023-01-15,16:52,T,53,6.1NRT,295.2,19.62,D
20.52247,-100.9207,312.69,1.38,1.16,2023-01-15,16:52,T,62,6.1NRT,297.77,9.24,D
18.64561,-92.17684,309.06,1.76,1.3,2023-01-15,16:52,T,50,6.1NRT,294.18,16.06,D
18.64273,-92.16071,312.16,1.76,1.3,2023-01-15,16:52,T,0,6.1NRT,294.63,21.27,D
20.03285,-102.30728,320.24,1.69,1.28,2023-01-15,16:52,T,76,6.1NRT,298.95,24.83,D
20.03393,-102.31315,317.93,1.69,1.28,2023-01-15,16:52,T,74,6.1NRT,298.82,21.55,D
19.25166,-98.22892,316.69,1.02,1.01,2023-01-15,16:52,T,73,6.1NRT,298.86,8.44,D
18.99904,-96.56006,316.49,1.02,1.01,2023-01-15,16:52,T,71,6.1NRT,299.18,9.51,D
18.94334,-96.68195,311.49,1.01,1.01,2023-01-15,16:52,T,63,6.1NRT,299.7,5.42,D
18.81201,-96.91731,306.36,1.01,1,2023-01-15,16:52,T,20,6.1NRT,294.79,5.19,D
18.81062,-96.90797,309.79,1.01,1,2023-01-15,16:52,T,56,6.1NRT,294.32,7.53,D
19.02053,-98.61822,328.86,1.04,1.02,2023-01-15,16:52,T,0,6.1NRT,305.86,24.67,D
18.20121,-94.00534,320.01,1.34,1.15,2023-01-15,16:52,T,68,6.1NRT,294.23,23.9,D
18.06456,-93.30701,306.08,1.5,1.21,2023-01-15,16:52,T,55,6.1NRT,294.87,7.39,D
19.29777,-101.88965,324.02,1.54,1.22,2023-01-15,16:52,T,80,6.1NRT,298.46,31.63,D
18.51152,-96.15161,311.03,1.05,1.02,2023-01-15,16:52,T,66,6.1NRT,297.94,6.19,D
18.51003,-96.1419,331.55,1.05,1.02,2023-01-15,16:52,T,86,6.1NRT,300.18,28.42,D
18.49047,-96.13518,310.32,1.05,1.02,2023-01-15,16:52,T,20,6.1NRT,297.12,5.27,D
17.8909,-92.49046,310.03,1.72,1.29,2023-01-15,16:52,T,0,6.1NRT,295.34,15.46,D
18.48143,-96.13667,314.17,1.05,1.02,2023-01-15,16:52,T,71,6.1NRT,298.15,9.16,D
18.18352,-96.00403,314.04,1.07,1.03,2023-01-15,16:52,T,50,6.1NRT,297.92,7.93,D
18.18505,-96.01386,318.9,1.07,1.03,2023-01-15,16:52,T,66,6.1NRT,297.8,12.6,D
17.9879,-94.5275,309.54,1.26,1.11,2023-01-15,16:52,T,0,6.1NRT,296.5,6.96,D
17.86769,-93.49528,305.32,1.46,1.2,2023-01-15,16:52,T,51,6.1NRT,294.53,6.14,D
17.92248,-93.7562,306.39,1.4,1.17,2023-01-15,16:52,T,55,6.1NRT,294.46,7.24,D
17.83628,-93.116,315.4,1.56,1.23,2023-01-15,16:52,T,72,6.1NRT,294.14,18.88,D
17.84708,-93.11398,324.87,1.56,1.23,2023-01-15,16:52,T,82,6.1NRT,294.58,37.13,D
17.91422,-93.51442,306.46,1.46,1.19,2023-01-15,16:52,T,56,6.1NRT,294.43,7.45,D
18.23413,-97.19601,321,1,1,2023-01-15,16:52,T,77,6.1NRT,297.64,13.55,D
17.91285,-93.3754,306.83,1.49,1.21,2023-01-15,16:52,T,43,6.1NRT,294.42,8.63,D
17.90204,-93.17693,322.62,1.54,1.22,2023-01-15,16:52,T,80,6.1NRT,294.84,31.39,D
17.90438,-93.19107,312.39,1.54,1.22,2023-01-15,16:52,T,57,6.1NRT,295.44,14.17,D
17.89627,-93.18594,320.69,1.54,1.22,2023-01-15,16:52,T,79,6.1NRT,295.75,27.65,D
18.6266,-97.60102,315.57,1,1,2023-01-15,16:52,T,70,6.1NRT,303.62,5.66,D
20.53667,-76.24048,313.53,1.24,1.11,2023-01-15,18:23,A,56,6.1NRT,302.64,6.22,D
21.09759,-78.32267,324.41,1.64,1.26,2023-01-15,18:23,A,80,6.1NRT,300.41,33.14,D
21.08369,-78.33589,357.51,1.65,1.26,2023-01-15,18:23,A,99,6.1NRT,303.2,151.77,D
21.08645,-78.3204,326.08,1.64,1.26,2023-01-15,18:23,A,78,6.1NRT,299.2,35.82,D
21.04462,-78.36017,316.18,1.65,1.26,2023-01-15,18:23,A,66,6.1NRT,298.74,19.74,D
21.04743,-78.34463,317.14,1.65,1.26,2023-01-15,18:23,A,68,6.1NRT,301.76,20.93,D
21.04545,-78.35361,325.03,1.65,1.26,2023-01-15,18:23,A,80,6.1NRT,300.33,38.34,D
20.91696,-77.89448,309.5,1.55,1.23,2023-01-15,18:23,A,51,6.1NRT,299.37,8.19,D
21.00098,-76.97951,318.49,1.35,1.15,2023-01-15,18:23,A,63,6.1NRT,299.12,15.44,D
20.77776,-77.69154,312.98,1.51,1.21,2023-01-15,18:23,A,61,6.1NRT,298.51,15.14,D
20.51998,-76.962,313.38,1.37,1.16,2023-01-15,18:23,A,59,6.1NRT,297.84,11.35,D
20.52212,-76.94916,330.6,1.36,1.16,2023-01-15,18:23,A,83,6.1NRT,298.8,38.7,D
20.53695,-76.30092,316.4,1.25,1.11,2023-01-15,18:23,A,61,6.1NRT,303.16,9.11,D
20.52326,-76.32262,321.19,1.25,1.11,2023-01-15,18:23,A,75,6.1NRT,306.97,15.41,D
20.43125,-76.6918,313.34,1.32,1.14,2023-01-15,18:23,A,62,6.1NRT,300.58,8.58,D
20.31637,-76.88423,315.2,1.36,1.16,2023-01-15,18:23,A,68,6.1NRT,301.75,11.1,D
20.25033,-76.9191,310.99,1.37,1.16,2023-01-15,18:23,A,53,6.1NRT,300.37,7.15,D
20.25248,-76.90623,310.31,1.37,1.16,2023-01-15,18:23,A,54,6.1NRT,299.23,6.82,D
20.18448,-77.24731,311.81,1.44,1.19,2023-01-15,18:23,A,55,6.1NRT,299.98,9.77,D
18.27084,-78.15362,319.7,1.81,1.32,2023-01-15,18:23,A,78,6.1NRT,298.8,30.99,D
18.23887,-78.13004,313.13,1.8,1.32,2023-01-15,18:23,A,65,6.1NRT,299.04,16.76,D
22.64753,-80.54379,309.33,2.2,1.44,2023-01-15,18:23,A,65,6.1NRT,296.49,21.1,D
22.65998,-79.78677,308.33,1.94,1.36,2023-01-15,18:23,A,63,6.1NRT,295.52,15.32,D
22.37148,-80.87515,320.11,2.36,1.48,2023-01-15,18:23,A,78,6.1NRT,298.59,46.91,D
22.37581,-80.85285,317.37,2.35,1.48,2023-01-15,18:23,A,75,6.1NRT,298.84,37.65,D
22.3625,-80.8681,330.5,2.36,1.48,2023-01-15,18:23,A,86,6.1NRT,299.24,84.39,D
22.26857,-80.23785,306.03,2.13,1.42,2023-01-15,18:23,A,42,6.1NRT,295.67,10.63,D
22.25072,-78.6053,320.26,1.63,1.26,2023-01-15,18:23,A,68,6.1NRT,295.42,30.88,D
21.80512,-79.95961,320,2.08,1.4,2023-01-15,18:23,A,78,6.1NRT,299.2,41.85,D
21.80882,-79.94,308.29,2.07,1.4,2023-01-15,18:23,A,57,6.1NRT,297.68,14.39,D
22.03133,-78.21445,312.84,1.55,1.23,2023-01-15,18:23,A,37,6.1NRT,299.2,12.85,D
22.01484,-78.18068,322.94,1.54,1.22,2023-01-15,18:23,A,80,6.1NRT,297.32,31.45,D
22.01025,-78.18803,316.23,1.55,1.23,2023-01-15,18:23,A,59,6.1NRT,297.31,18.54,D
22.01276,-78.17339,322.71,1.54,1.22,2023-01-15,18:23,A,79,6.1NRT,297.18,30.87,D
21.84066,-78.89279,306.67,1.74,1.29,2023-01-15,18:23,A,38,6.1NRT,296.51,7.79,D
21.84537,-78.41245,317.19,1.61,1.25,2023-01-15,18:23,A,73,6.1NRT,297.62,22.7,D
21.89729,-78.11443,308.49,1.54,1.22,2023-01-15,18:23,A,57,6.1NRT,298.2,9,D
21.65945,-79.38548,310.95,1.9,1.35,2023-01-15,18:23,A,64,6.1NRT,298.91,15.18,D
21.66272,-79.36756,314.75,1.9,1.35,2023-01-15,18:23,A,70,6.1NRT,298.32,22.52,D
21.76734,-78.78795,316.62,1.72,1.29,2023-01-15,18:23,A,73,6.1NRT,300.05,20.11,D
21.77023,-78.77174,318.3,1.71,1.28,2023-01-15,18:23,A,75,6.1NRT,300.36,24.7,D
21.72775,-78.74622,324.34,1.71,1.28,2023-01-15,18:23,A,74,6.1NRT,299.39,33.92,D
21.71566,-78.75356,320.38,1.71,1.28,2023-01-15,18:23,A,55,6.1NRT,298.98,25.37,D
21.66842,-78.3007,323.44,1.6,1.24,2023-01-15,18:23,A,80,6.1NRT,299.41,34.18,D
21.67107,-78.28559,316.69,1.59,1.24,2023-01-15,18:23,A,74,6.1NRT,297.85,21.34,D
21.60768,-78.0513,311.82,1.54,1.22,2023-01-15,18:23,A,67,6.1NRT,297.09,15.24,D
21.50546,-78.49986,309.49,1.66,1.27,2023-01-15,18:23,A,45,6.1NRT,297.43,11.15,D
21.49426,-78.49756,311.67,1.66,1.27,2023-01-15,18:23,A,50,6.1NRT,297.44,13.88,D
21.49315,-78.50843,309.54,1.66,1.27,2023-01-15,18:23,A,13,6.1NRT,296.82,9.93,D
21.57829,-77.81783,312.7,1.49,1.2,2023-01-15,18:23,A,47,6.1NRT,301.66,12.83,D
21.56763,-77.8157,330.35,1.49,1.2,2023-01-15,18:23,A,74,6.1NRT,302.43,43.31,D
21.09485,-78.33817,340.5,1.65,1.26,2023-01-15,18:23,A,91,6.1NRT,302.29,79.52,D
25.13893,-78.16695,316.32,1.36,1.15,2023-01-15,18:25,A,53,6.1NRT,289.6,17.36,D
26.53421,-80.66293,334.57,1.86,1.33,2023-01-15,18:25,A,89,6.1NRT,298.1,75.53,D
25.13097,-78.1516,323.17,1.36,1.15,2023-01-15,18:25,A,62,6.1NRT,290.54,27.96,D
25.14117,-78.15377,317.08,1.36,1.15,2023-01-15,18:25,A,33,6.1NRT,292.37,18.86,D
35.21894,-79.05349,316.79,1.09,1.04,2023-01-15,18:28,A,77,6.1NRT,283.66,19.27,D
35.17067,-79.28689,303.22,1.11,1.05,2023-01-15,18:28,A,55,6.1NRT,282.93,9.2,D
34.6984,-77.29279,312.26,1.01,1,2023-01-15,18:28,A,72,6.1NRT,282.72,13.97,D
33.70486,-82.92447,300.1,1.82,1.32,2023-01-15,18:28,A,27,6.1NRT,285.04,13.3,D
34.68951,-77.29081,304.33,1.01,1,2023-01-15,18:28,A,56,6.1NRT,281.23,8.27,D
34.3217,-78.76799,301.02,1.09,1.04,2023-01-15,18:28,A,44,6.1NRT,283.6,6.24,D
30.56105,-83.36108,311.06,2.3,1.47,2023-01-15,18:28,A,71,6.1NRT,287.8,37.63,D
30.5706,-83.3688,306.16,2.3,1.47,2023-01-15,18:28,A,61,6.1NRT,288.4,24.62,D
31.20325,-85.02048,311.36,2.87,1.62,2023-01-15,18:28,A,71,6.1NRT,287.7,54.02,D
31.19677,-85.04962,312.76,2.88,1.62,2023-01-15,18:28,A,73,6.1NRT,287.07,58.97,D
31.83144,-82.26347,301.53,1.82,1.32,2023-01-15,18:28,A,47,6.1NRT,286.66,13.39,D
31.58832,-83.67735,301.81,2.29,1.46,2023-01-15,18:28,A,49,6.1NRT,285.84,19,D
32.07624,-81.59504,323.47,1.63,1.26,2023-01-15,18:28,A,78,6.1NRT,284.7,43.46,D
32.07298,-81.61191,320.83,1.64,1.26,2023-01-15,18:28,A,68,6.1NRT,285.92,38,D
32.08728,-81.59801,324.36,1.63,1.26,2023-01-15,18:28,A,82,6.1NRT,285.17,45.65,D
32.08403,-81.61488,321.53,1.64,1.26,2023-01-15,18:28,A,72,6.1NRT,285.94,39.58,D
31.84316,-83.54424,302.64,2.21,1.44,2023-01-15,18:28,A,53,6.1NRT,284.72,19.94,D
31.84641,-83.52605,301.06,2.2,1.44,2023-01-15,18:28,A,44,6.1NRT,285.64,15.95,D
32.3152,-82.8707,301.51,1.95,1.36,2023-01-15,18:28,A,47,6.1NRT,285.2,15.76,D
32.31114,-82.89076,325.18,1.95,1.36,2023-01-15,18:28,A,84,6.1NRT,286.45,66.36,D
32.49509,-82.08529,301.07,1.72,1.29,2023-01-15,18:28,A,44,6.1NRT,286.17,11.9,D
32.0531,-84.7608,302.84,2.63,1.56,2023-01-15,18:28,A,54,6.1NRT,285.64,27.77,D
32.05864,-84.76945,306.49,2.63,1.56,2023-01-15,18:28,A,64,6.1NRT,285.52,35.72,D
32.78376,-81.54966,302.38,1.57,1.23,2023-01-15,18:28,A,52,6.1NRT,285.99,12.45,D
34.33109,-78.53198,313.33,1.07,1.03,2023-01-15,18:28,A,56,6.1NRT,285.13,16.15,D
35.17266,-79.275,303.18,1.1,1.05,2023-01-15,18:28,A,55,6.1NRT,282.47,9.18,D
35.16547,-79.27882,302.76,1.11,1.05,2023-01-15,18:28,A,45,6.1NRT,282.49,7.94,D
35.16498,-79.72727,301.01,1.15,1.07,2023-01-15,18:28,A,44,6.1NRT,279.99,7.71,D
35.68946,-79.35954,302.67,1.1,1.05,2023-01-15,18:30,A,53,6.1NRT,283.43,8.07,D
17.93899,-93.4805,325.49,1.37,1.16,2023-01-15,20:01,A,81,6.1NRT,297.11,29.89,D
17.93742,-93.49329,309.62,1.37,1.16,2023-01-15,20:01,A,57,6.1NRT,296.83,7.23,D
17.81275,-94.63789,315.08,1.17,1.08,2023-01-15,20:01,A,52,6.1NRT,298.33,11.42,D
17.99627,-93.52732,316.9,1.36,1.16,2023-01-15,20:01,A,72,6.1NRT,297.22,16.8,D
17.99465,-93.54003,311.57,1.36,1.16,2023-01-15,20:01,A,62,6.1NRT,296.97,10.18,D
18.06025,-93.3177,308.7,1.41,1.18,2023-01-15,20:01,A,53,6.1NRT,297.65,6.99,D
18.07221,-93.47819,309.63,1.38,1.16,2023-01-15,20:01,A,57,6.1NRT,297.45,7.1,D
18.09323,-94.04119,311.14,1.27,1.12,2023-01-15,20:01,A,59,6.1NRT,297.42,8.84,D
18.09171,-94.05304,319.21,1.27,1.12,2023-01-15,20:01,A,74,6.1NRT,297.52,18.45,D
18.0681,-94.54089,321.86,1.19,1.09,2023-01-15,20:01,A,77,6.1NRT,297.42,19.24,D
18.06662,-94.55202,315.19,1.19,1.09,2023-01-15,20:01,A,68,6.1NRT,297.72,11.39,D
18.07088,-94.53553,308.75,1.2,1.09,2023-01-15,20:01,A,29,6.1NRT,297.07,5.42,D
18.06945,-94.54668,326.12,1.19,1.09,2023-01-15,20:01,A,61,6.1NRT,297.6,26.41,D
18.06803,-94.55782,310.74,1.19,1.09,2023-01-15,20:01,A,39,6.1NRT,297.38,7.24,D
18.19951,-94.00085,310.33,1.28,1.12,2023-01-15,20:01,A,43,6.1NRT,296.75,8.3,D
18.35488,-92.97591,315.42,1.5,1.21,2023-01-15,20:01,A,0,6.1NRT,296.62,17.55,D
18.64272,-92.1794,305.91,1.72,1.29,2023-01-15,20:01,A,38,6.1NRT,295.72,7.87,D
18.25027,-95.35365,327.53,1.1,1.05,2023-01-15,20:01,A,82,6.1NRT,300.49,23.33,D
18.24891,-95.36391,312.65,1.1,1.05,2023-01-15,20:01,A,64,6.1NRT,299.46,6.92,D
18.27235,-96.07443,311.55,1.04,1.02,2023-01-15,20:01,A,49,6.1NRT,298.74,4.42,D
18.3419,-96.30844,313.26,1.03,1.01,2023-01-15,20:01,A,58,6.1NRT,301.87,5.17,D
18.33524,-96.35634,325.26,1.02,1.01,2023-01-15,20:01,A,79,6.1NRT,302.74,17.27,D
20.66497,-100.76839,315.33,1.21,1.09,2023-01-15,20:01,A,52,6.1NRT,303.66,6.31,D
18.33391,-96.36592,312.88,1.02,1.01,2023-01-15,20:01,A,43,6.1NRT,301.79,5.53,D
18.50171,-96.14827,327.13,1.04,1.02,2023-01-15,20:01,A,81,6.1NRT,298.73,20.17,D
18.76584,-96.62921,320.03,1.02,1.01,2023-01-15,20:01,A,72,6.1NRT,302.63,10.24,D
18.76451,-96.63873,318.58,1.02,1.01,2023-01-15,20:01,A,70,6.1NRT,303.78,9.07,D
18.85033,-96.8819,313.81,1.01,1,2023-01-15,20:01,A,48,6.1NRT,297.1,8.42,D
18.84899,-96.89133,317.31,1.01,1,2023-01-15,20:01,A,61,6.1NRT,298.19,11.22,D
18.77971,-97.88123,332.95,1,1,2023-01-15,20:01,A,84,6.1NRT,311.38,22.74,D
19.41304,-96.47954,315.74,1.03,1.01,2023-01-15,20:01,A,59,6.1NRT,301.64,7.88,D
19.15517,-98.34094,328.64,1.02,1.01,2023-01-15,20:01,A,82,6.1NRT,306.84,16,D
19.1208,-98.81674,321.53,1.04,1.02,2023-01-15,20:01,A,74,6.1NRT,304.22,10.59,D
19.18418,-98.94286,367.64,1.05,1.02,2023-01-15,20:01,A,100,6.1NRT,300.31,109.77,D
19.18269,-98.95271,343.5,1.05,1.02,2023-01-15,20:01,A,92,6.1NRT,298.65,46.66,D
20.39247,-89.58094,314.96,2.86,1.61,2023-01-15,20:01,A,70,6.1NRT,298.45,40.2,D
20.39566,-89.58916,312.97,2.86,1.61,2023-01-15,20:01,A,67,6.1NRT,298.06,34.8,D
19.2767,-99.48373,317.28,1.09,1.04,2023-01-15,20:01,A,68,6.1NRT,300.51,11,D
19.63198,-99.14846,313.33,1.06,1.03,2023-01-15,20:01,A,39,6.1NRT,300.63,3.46,D
19.6336,-100.48746,326.42,1.21,1.09,2023-01-15,20:01,A,81,6.1NRT,301.38,23.62,D
19.67229,-101.37544,316.5,1.35,1.15,2023-01-15,20:01,A,63,6.1NRT,302.49,12.92,D
19.67019,-101.38802,313.69,1.36,1.15,2023-01-15,20:01,A,54,6.1NRT,302.49,9.51,D
19.36903,-103.4714,312.35,1.91,1.35,2023-01-15,20:01,A,41,6.1NRT,300.17,10.34,D
19.36594,-103.48895,319.2,1.91,1.35,2023-01-15,20:01,A,74,6.1NRT,301.99,25.33,D
19.37421,-103.47929,318.81,1.91,1.35,2023-01-15,20:01,A,74,6.1NRT,300.16,22.09,D
20.22204,-99.87845,316.24,1.11,1.05,2023-01-15,20:01,A,62,6.1NRT,304.96,6.31,D
20.19716,-101.18835,317.76,1.29,1.13,2023-01-15,20:01,A,65,6.1NRT,305.84,10.59,D
20.19518,-101.2004,325.23,1.3,1.13,2023-01-15,20:01,A,77,6.1NRT,306.9,22.29,D
20.25642,-101.88051,317.59,1.42,1.18,2023-01-15,20:01,A,65,6.1NRT,305.71,11.73,D
20.25416,-101.89385,315.11,1.43,1.18,2023-01-15,20:01,A,58,6.1NRT,304.83,8.13,D
20.36915,-101.94931,316,1.43,1.18,2023-01-15,20:01,A,60,6.1NRT,304,9.32,D
