latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.84329,-93.10496,311.76,1.33,1.14,2022-12-31,08:20,A,83,6.1NRT,291.83,16.09,N
17.84533,-93.11731,346.05,1.33,1.14,2022-12-31,08:20,A,100,6.1NRT,293.48,82.33,N
17.91015,-93.51259,301.86,1.26,1.11,2022-12-31,08:20,A,45,6.1NRT,291.54,6.84,N
17.89624,-93.17803,312.15,1.31,1.14,2022-12-31,08:20,A,84,6.1NRT,284.55,16.66,N
17.90635,-93.17621,324.46,1.31,1.14,2022-12-31,08:20,A,100,6.1NRT,288.44,33.32,N
19.45525,-92.08284,305.33,1.46,1.19,2022-12-31,08:20,A,28,6.1NRT,294.35,7.33,N
19.45187,-92.09017,306.4,1.46,1.19,2022-12-31,08:20,A,45,6.1NRT,294.35,8.69,N
19.44958,-92.07655,310.22,1.46,1.19,2022-12-31,08:20,A,70,6.1NRT,294.39,13.11,N
19.29572,-92.16739,313.86,1.45,1.19,2022-12-31,08:20,A,83,6.1NRT,294.31,17.63,N
19.29338,-92.15388,310.29,1.45,1.19,2022-12-31,08:20,A,70,6.1NRT,294.28,13.17,N
18.20907,-94.00902,308.06,1.17,1.08,2022-12-31,08:20,A,73,6.1NRT,292.12,10.03,N
18.20728,-93.99813,312.07,1.17,1.08,2022-12-31,08:20,A,84,6.1NRT,292.19,13.71,N
18.20407,-94.00445,321.18,1.17,1.08,2022-12-31,08:20,A,100,6.1NRT,292.46,23.97,N
17.90287,-92.48399,322.34,1.46,1.19,2022-12-31,08:20,A,100,6.1NRT,292.49,33.7,N
17.89229,-92.48595,302.98,1.46,1.19,2022-12-31,08:20,A,53,6.1NRT,292.63,7.65,N
18.28523,-71.15041,314.7,1.79,1.31,2022-12-31,14:44,T,67,6.1NRT,297.06,14.65,D
33.43628,-88.56856,301.8,1.07,1.03,2022-12-31,16:20,T,49,6.1NRT,289.14,4.59,D
26.50364,-80.56852,342.98,2.53,1.53,2022-12-31,16:22,T,92,6.1NRT,295.87,169.41,D
26.64014,-80.85337,328.31,2.4,1.49,2022-12-31,16:22,T,83,6.1NRT,296.82,76.03,D
26.65315,-80.85011,336.41,2.4,1.49,2022-12-31,16:22,T,89,6.1NRT,296.93,116.35,D
26.65777,-80.87322,312.1,2.39,1.49,2022-12-31,16:22,T,63,6.1NRT,296.74,19.9,D
26.70628,-80.5818,319.8,2.5,1.52,2022-12-31,16:22,T,76,6.1NRT,295.82,47.77,D
26.71953,-80.57845,329.01,2.5,1.52,2022-12-31,16:22,T,84,6.1NRT,295.84,84.12,D
26.71442,-80.57433,336.18,2.5,1.52,2022-12-31,16:22,T,89,6.1NRT,295.91,121.11,D
26.7194,-80.59838,313.99,2.49,1.52,2022-12-31,16:22,T,64,6.1NRT,295.39,25.96,D
26.85102,-80.58352,344.61,2.48,1.52,2022-12-31,16:22,T,93,6.1NRT,296.62,175.68,D
26.85589,-80.60741,313.16,2.47,1.51,2022-12-31,16:22,T,51,6.1NRT,295.32,24.98,D
29.82896,-94.93559,326.32,2.22,1.44,2022-12-31,16:22,T,84,6.1NRT,291.5,76.6,D
29.82689,-94.913,312.17,2.21,1.44,2022-12-31,16:22,T,72,6.1NRT,291.01,33.66,D
26.4987,-80.54409,334.31,2.54,1.53,2022-12-31,16:22,T,87,6.1NRT,296.12,115.78,D
19.97511,-100.94553,304.05,4.64,1.97,2022-12-31,16:24,T,33,6.1NRT,286.68,33.32,D
19.2906,-92.17041,317,1.1,1.05,2022-12-31,16:24,T,67,6.1NRT,291.18,14.86,D
19.29846,-92.15881,310.03,1.1,1.05,2022-12-31,16:24,T,7,6.1NRT,289.72,7.91,D
17.84523,-93.11769,349.13,1.18,1.08,2022-12-31,16:24,T,95,6.1NRT,297.87,70.9,D
17.89547,-93.17151,315.08,1.19,1.08,2022-12-31,16:24,T,70,6.1NRT,296.86,11.44,D
17.8969,-93.18249,330.09,1.19,1.08,2022-12-31,16:24,T,85,6.1NRT,296.6,31.64,D
17.89656,-92.48692,318,1.1,1.05,2022-12-31,16:24,T,69,6.1NRT,291.89,14.65,D
18.64657,-92.17294,306.49,1.09,1.04,2022-12-31,16:24,T,39,6.1NRT,292.74,4.84,D
19.97395,-100.95111,305.87,4.64,1.97,2022-12-31,16:24,T,48,6.1NRT,286.85,44.83,D
25.20854,-107.73126,314.25,1.8,1.32,2022-12-31,18:00,T,71,6.1NRT,301.04,15.05,D
25.21257,-107.73683,313.96,1.8,1.32,2022-12-31,18:00,T,72,6.1NRT,301.53,15.71,D
30.85348,-108.12792,307.46,1.33,1.14,2022-12-31,18:00,T,65,6.1NRT,293.14,7.5,D
31.14502,-108.26219,328.7,1.29,1.13,2022-12-31,18:00,T,86,6.1NRT,293,36.38,D
31.1549,-108.25988,307.06,1.29,1.13,2022-12-31,18:00,T,65,6.1NRT,292.98,7.81,D
31.55993,-110.32107,301,1.05,1.02,2022-12-31,18:00,T,43,6.1NRT,287.02,3.62,D
31.24653,-108.0172,310.43,1.33,1.14,2022-12-31,18:00,T,70,6.1NRT,292.19,12.37,D
30.85113,-108.11443,308.05,1.33,1.14,2022-12-31,18:00,T,66,6.1NRT,292.7,8.34,D
30.41805,-107.0456,304.77,1.57,1.24,2022-12-31,18:00,T,59,6.1NRT,292.56,7.67,D
30.69034,-112.33996,327.46,1,1,2022-12-31,18:00,T,84,6.1NRT,295.1,22.01,D
30.68886,-112.32973,327.64,1,1,2022-12-31,18:00,T,84,6.1NRT,297.64,22.23,D
30.6815,-112.34163,307.58,1,1,2022-12-31,18:00,T,59,6.1NRT,294.62,4.2,D
28.97206,-111.0538,308.9,1.05,1.02,2022-12-31,18:00,T,59,6.1NRT,297.78,4.29,D
22.83209,-82.11942,315.01,1.43,1.18,2022-12-31,19:14,A,66,6.1NRT,300.19,12.03,D
22.83896,-81.16836,317.61,1.65,1.26,2022-12-31,19:14,A,69,6.1NRT,298.08,20.46,D
22.762,-81.13522,324.31,1.66,1.27,2022-12-31,19:14,A,74,6.1NRT,298.2,34.81,D
21.91928,-78.00411,311.73,2.74,1.58,2022-12-31,19:14,A,57,6.1NRT,296.28,23.61,D
19.76829,-89.80195,308.86,1.46,1.19,2022-12-31,19:14,A,39,6.1NRT,294.58,8.96,D
19.28769,-92.1717,326.44,2.19,1.44,2022-12-31,19:14,A,80,6.1NRT,286.73,75.84,D
17.89186,-92.49234,325.8,2.48,1.52,2022-12-31,19:14,A,0,6.1NRT,297.12,72.11,D
17.8979,-92.48865,315.67,2.48,1.52,2022-12-31,19:14,A,0,6.1NRT,296.96,35.13,D
26.10666,-97.94274,313.71,4.03,1.86,2022-12-31,19:14,A,59,6.1NRT,299.83,46.86,D
26.10148,-97.9332,315.19,4.03,1.86,2022-12-31,19:14,A,63,6.1NRT,299.93,59.78,D
26.26761,-97.86997,311.36,3.95,1.85,2022-12-31,19:17,A,48,6.1NRT,299.73,29.88,D
30.45019,-90.89384,300.19,1.15,1.07,2022-12-31,19:17,A,17,6.1NRT,290.19,2.63,D
30.44824,-90.90558,301.38,1.15,1.07,2022-12-31,19:17,A,43,6.1NRT,289.79,3.55,D
30.48216,-90.93766,301.32,1.16,1.07,2022-12-31,19:17,A,18,6.1NRT,291.05,3.04,D
29.82703,-94.93945,315.43,2.04,1.39,2022-12-31,19:17,A,74,6.1NRT,294.94,32.29,D
30.49307,-92.14831,300.23,1.32,1.14,2022-12-31,19:17,A,26,6.1NRT,288.96,3.25,D
31.34683,-98.73259,303.43,3.37,1.73,2022-12-31,19:17,A,56,6.1NRT,292.2,19.34,D
33.52651,-86.76025,303.92,1.1,1.05,2022-12-31,19:17,A,53,6.1NRT,291,4.88,D
33.43181,-88.57213,311.76,1,1,2022-12-31,19:17,A,72,6.1NRT,289.59,9.03,D
33.44071,-88.57394,311.75,1,1,2022-12-31,19:17,A,69,6.1NRT,292.46,8.88,D
35.93482,-89.71418,300.2,1,1,2022-12-31,19:19,A,31,6.1NRT,287.59,4.49,D
35.08504,-94.81021,310.64,1.54,1.22,2022-12-31,19:19,A,53,6.1NRT,287.08,18.64,D
35.1064,-94.81684,321.14,1.54,1.22,2022-12-31,19:19,A,81,6.1NRT,287.01,35.67,D
35.10011,-94.80284,311.33,1.54,1.22,2022-12-31,19:19,A,71,6.1NRT,284.8,19.69,D
35.09694,-94.81916,314.05,1.54,1.22,2022-12-31,19:19,A,74,6.1NRT,287.42,23.72,D
35.5434,-93.49144,303.87,1.28,1.12,2022-12-31,19:19,A,57,6.1NRT,285.93,8.75,D
35.54094,-93.50509,304.62,1.28,1.12,2022-12-31,19:19,A,59,6.1NRT,285.83,9.43,D
37.37073,-94.09245,308.76,1.28,1.12,2022-12-31,19:19,A,68,6.1NRT,286.85,12.94,D
39.17353,-94.31709,305.97,1.22,1.1,2022-12-31,19:19,A,54,6.1NRT,276.23,13.65,D
39.1558,-97.92937,301.33,1.9,1.35,2022-12-31,19:19,A,38,6.1NRT,283.49,14.75,D
18.91324,-102.27855,320.73,2.69,1.57,2022-12-31,20:53,A,75,6.1NRT,302.19,31.23,D
24.98642,-105.05123,320.61,2.04,1.39,2022-12-31,20:55,A,74,6.1NRT,305.9,25.21,D
24.98442,-105.07114,320.54,2.03,1.39,2022-12-31,20:55,A,74,6.1NRT,306.37,23.94,D
25.20949,-107.73726,317.94,1.35,1.15,2022-12-31,20:55,A,72,6.1NRT,305.59,10.94,D
28.24182,-106.90831,319.12,1.68,1.27,2022-12-31,20:55,A,76,6.1NRT,299.69,26.4,D
28.82719,-107.29249,311.83,1.61,1.25,2022-12-31,20:55,A,67,6.1NRT,297.6,12.61,D
28.82658,-107.29807,310.01,1.61,1.25,2022-12-31,20:55,A,63,6.1NRT,297.7,10.68,D
29.28103,-106.86817,306.13,1.74,1.29,2022-12-31,20:55,A,54,6.1NRT,292.37,7.94,D
30.00939,-106.86215,313.76,1.78,1.31,2022-12-31,20:55,A,72,6.1NRT,295.52,20.11,D
30.0075,-106.88096,310.49,1.78,1.31,2022-12-31,20:55,A,68,6.1NRT,294.71,14.85,D
30.41188,-107.03902,313.39,1.76,1.3,2022-12-31,20:55,A,61,6.1NRT,295.7,19.93,D
30.50947,-112.25478,312.05,1.01,1,2022-12-31,20:55,A,66,6.1NRT,290.83,6.25,D
30.50803,-112.26514,384.95,1.01,1,2022-12-31,20:55,A,100,6.1NRT,299.65,172,D
30.5066,-112.27551,333.42,1.01,1,2022-12-31,20:55,A,87,6.1NRT,296.87,28.14,D
30.66768,-111.96908,307.33,1.02,1.01,2022-12-31,20:55,A,44,6.1NRT,287.71,4.92,D
30.66624,-111.97957,347.22,1.02,1.01,2022-12-31,20:55,A,95,6.1NRT,290.69,55.38,D
31.16507,-108.22056,316.74,1.51,1.21,2022-12-31,20:55,A,76,6.1NRT,294.33,20.79,D
31.16336,-108.23624,316.13,1.5,1.21,2022-12-31,20:55,A,76,6.1NRT,294.9,19.36,D
30.72941,-112.4575,315.61,1.01,1,2022-12-31,20:55,A,72,6.1NRT,292.05,8.32,D
30.72795,-112.46785,311.38,1.01,1,2022-12-31,20:55,A,55,6.1NRT,293.69,4.75,D
