latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.46997,-96.46703,311.89,1.75,1.3,2023-01-12,16:26,T,55,6.1NRT,296.11,12.05,D
18.12644,-88.44644,309,1.21,1.09,2023-01-12,16:26,T,60,6.1NRT,293.83,6.48,D
18.64201,-92.17479,315.37,1.03,1.01,2023-01-12,16:26,T,61,6.1NRT,296.07,10.23,D
18.64067,-92.16526,321.94,1.03,1.01,2023-01-12,16:26,T,59,6.1NRT,296.44,16.55,D
18.19975,-94.0063,323.25,1.2,1.09,2023-01-12,16:26,T,60,6.1NRT,294.76,22.37,D
18.46902,-96.47752,311.89,1.76,1.3,2023-01-12,16:26,T,49,6.1NRT,295.4,10.94,D
20.57129,-101.42683,307.77,4.47,1.94,2023-01-12,16:26,T,55,6.1NRT,294.08,33.46,D
19.39811,-92.04343,313.51,1.03,1.01,2023-01-12,16:26,T,58,6.1NRT,294.93,9.81,D
20.30766,-101.46307,308.37,4.47,1.94,2023-01-12,16:26,T,49,6.1NRT,294.64,31.46,D
19.29976,-92.19865,320.16,1.04,1.02,2023-01-12,16:26,T,72,6.1NRT,294.89,16.48,D
19.29569,-92.1697,336.37,1.04,1.02,2023-01-12,16:26,T,87,6.1NRT,295.41,37.28,D
21.16625,-89.24886,312.83,1.04,1.02,2023-01-12,16:26,T,67,6.1NRT,297.43,8.75,D
18.9213,-70.34464,305.6,1.63,1.26,2023-01-12,17:53,A,34,6.1NRT,292.08,8.08,D
18.9186,-70.35994,311.32,1.63,1.26,2023-01-12,17:53,A,62,6.1NRT,292.64,15.9,D
20.61899,-76.42168,325.24,4.19,1.9,2023-01-12,17:56,A,78,6.1NRT,293.59,142.35,D
20.62733,-76.38288,310.91,4.17,1.89,2023-01-12,17:56,A,44,6.1NRT,293.59,34.49,D
20.61554,-76.41665,327.33,4.19,1.9,2023-01-12,17:56,A,80,6.1NRT,293.14,161.32,D
28.75846,-107.05461,334.72,1.93,1.36,2023-01-12,18:02,T,89,6.1NRT,296.49,77.82,D
28.07721,-106.96388,309.18,2.02,1.39,2023-01-12,18:02,T,49,6.1NRT,292.59,16.93,D
28.08476,-107.00321,317.26,2.01,1.38,2023-01-12,18:02,T,77,6.1NRT,295.93,33,D
28.14432,-107.02388,320.94,2,1.38,2023-01-12,18:02,T,61,6.1NRT,295.8,43.09,D
28.14816,-107.04362,320.37,1.99,1.38,2023-01-12,18:02,T,80,6.1NRT,295.09,41.57,D
28.15628,-107.02087,332.13,2,1.38,2023-01-12,18:02,T,76,6.1NRT,297.06,72.52,D
28.16008,-107.04053,335.54,1.99,1.38,2023-01-12,18:02,T,89,6.1NRT,296.21,87.02,D
29.02289,-111.45249,337.08,1.08,1.04,2023-01-12,18:02,T,89,6.1NRT,299.13,37.94,D
29.02461,-111.46326,332.61,1.08,1.04,2023-01-12,18:02,T,86,6.1NRT,299.13,30.17,D
28.27815,-107.10586,309.09,1.96,1.37,2023-01-12,18:02,T,39,6.1NRT,292.63,14.75,D
28.28183,-107.12504,329.58,1.95,1.36,2023-01-12,18:02,T,81,6.1NRT,294.28,66.74,D
28.30553,-107.11924,323.91,1.95,1.36,2023-01-12,18:02,T,72,6.1NRT,293.13,50.49,D
28.31045,-107.11252,319.95,1.95,1.36,2023-01-12,18:02,T,75,6.1NRT,293.63,40.7,D
28.31418,-107.13146,305.04,1.95,1.36,2023-01-12,18:02,T,44,6.1NRT,291.52,10.33,D
28.30034,-106.86942,312.12,2.03,1.39,2023-01-12,18:02,T,71,6.1NRT,293.45,24.9,D
28.30421,-106.88922,313.25,2.02,1.39,2023-01-12,18:02,T,72,6.1NRT,295.11,25.75,D
28.59319,-107.00192,310.58,1.96,1.37,2023-01-12,18:02,T,61,6.1NRT,293.85,19.9,D
28.60503,-106.99884,327.8,1.96,1.37,2023-01-12,18:02,T,85,6.1NRT,295.75,62.27,D
28.67286,-106.99608,314.91,1.95,1.36,2023-01-12,18:02,T,75,6.1NRT,295.31,23.76,D
28.67662,-107.01525,316.25,1.95,1.36,2023-01-12,18:02,T,76,6.1NRT,295.76,26.76,D
28.6847,-106.99309,329.15,1.95,1.36,2023-01-12,18:02,T,71,6.1NRT,295.19,58.39,D
28.69959,-107.06941,311.88,1.93,1.36,2023-01-12,18:02,T,65,6.1NRT,295.92,17.58,D
28.70329,-107.08841,314.53,1.92,1.35,2023-01-12,18:02,T,74,6.1NRT,295.18,25.34,D
28.71209,-107.00631,320.03,1.95,1.36,2023-01-12,18:02,T,75,6.1NRT,294.34,36.3,D
28.71578,-107.0254,315.53,1.94,1.36,2023-01-12,18:02,T,59,6.1NRT,294.83,24.06,D
28.7091,-106.92648,304.97,1.97,1.37,2023-01-12,18:02,T,58,6.1NRT,292.6,8.79,D
28.7539,-107.09534,309.62,1.91,1.35,2023-01-12,18:02,T,68,6.1NRT,293.55,14.3,D
28.75122,-107.01658,317.94,1.94,1.36,2023-01-12,18:02,T,63,6.1NRT,296.31,28.84,D
28.75485,-107.03563,326.87,1.93,1.36,2023-01-12,18:02,T,84,6.1NRT,295.06,52.14,D
28.75941,-106.99451,325.63,1.95,1.36,2023-01-12,18:02,T,67,6.1NRT,295.46,47.14,D
28.76303,-107.01364,371.07,1.94,1.36,2023-01-12,18:02,T,100,6.1NRT,300.4,300.02,D
28.76665,-107.0327,359.12,1.93,1.36,2023-01-12,18:02,T,99,6.1NRT,298.12,203.66,D
28.75928,-107.08726,318.56,1.91,1.35,2023-01-12,18:02,T,78,6.1NRT,294.27,31.95,D
28.75613,-107.00861,355.49,1.94,1.36,2023-01-12,18:02,T,98,6.1NRT,298.25,181.22,D
28.76361,-107.04661,344.38,1.93,1.36,2023-01-12,18:02,T,94,6.1NRT,296.39,115.73,D
28.76795,-107.00572,344.96,1.94,1.36,2023-01-12,18:02,T,94,6.1NRT,295.67,124.2,D
28.77168,-107.02474,387.01,1.93,1.36,2023-01-12,18:02,T,100,6.1NRT,301.6,468.47,D
28.78718,-107.04079,323.51,1.93,1.36,2023-01-12,18:02,T,82,6.1NRT,290.99,47.08,D
28.79086,-107.05968,311.5,1.92,1.35,2023-01-12,18:02,T,69,6.1NRT,291.95,18.83,D
29.22067,-107.10338,306.22,1.87,1.34,2023-01-12,18:02,T,63,6.1NRT,293.01,10.88,D
30.95786,-111.80763,306.76,1.02,1.01,2023-01-12,18:02,T,58,6.1NRT,292.51,4.6,D
30.64337,-107.86378,320.65,1.55,1.23,2023-01-12,18:02,T,80,6.1NRT,295.68,29.08,D
31.68121,-112.61961,305.91,1,1,2023-01-12,18:02,T,57,6.1NRT,289.26,4.51,D
31.09158,-108.27935,306.41,1.44,1.19,2023-01-12,18:02,T,63,6.1NRT,290.89,7.69,D
31.09423,-108.29399,305.64,1.43,1.18,2023-01-12,18:02,T,61,6.1NRT,291.4,6.83,D
31.33668,-108.0312,313.37,1.47,1.2,2023-01-12,18:02,T,74,6.1NRT,291.33,17.97,D
32.5937,-114.57776,335.42,1.1,1.04,2023-01-12,18:02,T,89,6.1NRT,291.23,40.07,D
32.59516,-114.58921,309.92,1.1,1.04,2023-01-12,18:02,T,67,6.1NRT,290.51,9.51,D
32.62918,-114.5599,316.89,1.09,1.04,2023-01-12,18:02,T,76,6.1NRT,290.43,15.45,D
32.77166,-113.96549,303.22,1.05,1.02,2023-01-12,18:02,T,26,6.1NRT,290.19,3.6,D
32.77311,-113.97649,305.43,1.05,1.02,2023-01-12,18:02,T,43,6.1NRT,289.73,4.84,D
33.42154,-110.86117,305.73,1.04,1.02,2023-01-12,18:02,T,62,6.1NRT,284.34,7.64,D
34.29336,-109.2653,303.09,1.14,1.06,2023-01-12,18:02,T,55,6.1NRT,286.44,6.56,D
32.83372,-100.76677,303.89,4.05,1.87,2023-01-12,18:02,T,57,6.1NRT,286.23,46.35,D
32.83905,-100.75803,301.58,4.05,1.87,2023-01-12,18:02,T,48,6.1NRT,286.2,36.46,D
18.02308,-96.39626,307.19,2.12,1.42,2023-01-12,19:32,A,0,6.1NRT,293.95,9.87,D
18.63711,-92.17134,311.07,1.11,1.05,2023-01-12,19:32,A,33,6.1NRT,297.42,6.63,D
18.08591,-94.05237,312.76,1.44,1.19,2023-01-12,19:32,A,63,6.1NRT,296.6,11.86,D
18.06332,-93.31228,310.29,1.29,1.13,2023-01-12,19:32,A,54,6.1NRT,297.04,5.9,D
17.96076,-93.5014,310.86,1.33,1.14,2023-01-12,19:32,A,48,6.1NRT,297.24,6.88,D
18.31095,-90.99079,325.92,1.03,1.01,2023-01-12,19:32,A,81,6.1NRT,296.45,20.05,D
17.90612,-93.52307,329.78,1.34,1.15,2023-01-12,19:32,A,84,6.1NRT,296.79,35.8,D
17.87742,-93.63403,310.19,1.36,1.16,2023-01-12,19:32,A,51,6.1NRT,296.61,6.49,D
17.90798,-93.38405,311.84,1.31,1.14,2023-01-12,19:32,A,32,6.1NRT,297.6,8.23,D
17.89893,-93.19118,323.52,1.28,1.12,2023-01-12,19:32,A,53,6.1NRT,297.17,20.01,D
17.89616,-92.49499,316.49,1.17,1.08,2023-01-12,19:32,A,66,6.1NRT,296.47,11.48,D
19.59869,-92.29482,338.42,1.1,1.05,2023-01-12,19:32,A,89,6.1NRT,295.67,44.7,D
19.29828,-92.20296,311.11,1.1,1.05,2023-01-12,19:32,A,46,6.1NRT,295.3,8.8,D
19.29381,-92.1705,338.33,1.1,1.04,2023-01-12,19:32,A,89,6.1NRT,295.7,43.76,D
18.50485,-96.14825,312.87,1.99,1.38,2023-01-12,19:32,A,60,6.1NRT,295.67,16.53,D
19.41087,-89.24606,341.04,1.02,1.01,2023-01-12,19:32,A,91,6.1NRT,301.34,42.38,D
19.41221,-89.23643,319.1,1.03,1.01,2023-01-12,19:32,A,73,6.1NRT,295.31,13.02,D
18.86123,-92.63251,313.54,1.16,1.07,2023-01-12,19:32,A,58,6.1NRT,295.39,11.94,D
18.86295,-92.62168,317.34,1.16,1.07,2023-01-12,19:32,A,68,6.1NRT,295.42,15.88,D
18.75541,-98.8718,324.1,3.16,1.68,2023-01-12,19:34,A,78,6.1NRT,302.05,69.13,D
22.03789,-98.18345,315.17,2.38,1.49,2023-01-12,19:34,A,59,6.1NRT,298.13,25.54,D
26.87891,-81.73325,311.13,3.75,1.81,2023-01-12,19:34,A,46,6.1NRT,297.99,47.41,D
27.10248,-81.57359,311.01,3.87,1.83,2023-01-12,19:34,A,43,6.1NRT,296.75,47.49,D
26.02385,-97.66254,326.57,1.8,1.31,2023-01-12,19:34,A,82,6.1NRT,301.37,45.09,D
27.28742,-90.97131,312.44,1.03,1.01,2023-01-12,19:34,A,54,6.1NRT,291.74,11.21,D
25.84752,-99.84745,310.02,2.58,1.54,2023-01-12,19:34,A,55,6.1NRT,298.43,19.13,D
25.84225,-99.8736,325.8,2.6,1.55,2023-01-12,19:34,A,81,6.1NRT,301.78,76.67,D
25.84019,-99.85324,320.52,2.58,1.54,2023-01-12,19:34,A,76,6.1NRT,299.43,53.32,D
25.83483,-99.87883,320.78,2.6,1.55,2023-01-12,19:34,A,76,6.1NRT,302.58,54.3,D
28.37551,-82.44327,332.66,3.47,1.75,2023-01-12,19:34,A,85,6.1NRT,296.25,177.8,D
28.36871,-82.4474,338.09,3.47,1.75,2023-01-12,19:34,A,89,6.1NRT,297.12,228.3,D
28.56097,-80.90561,310.82,4.47,1.94,2023-01-12,19:34,A,44,6.1NRT,293.73,70.73,D
21.07819,-101.75974,313.69,4.57,1.96,2023-01-12,19:34,A,65,6.1NRT,298.74,50.59,D
26.48817,-97.85801,313.08,1.81,1.32,2023-01-12,19:34,A,63,6.1NRT,301.87,12.79,D
28.79207,-82.43929,325.27,3.51,1.76,2023-01-12,19:34,A,78,6.1NRT,296.94,126.93,D
28.78942,-82.47484,311.49,3.49,1.76,2023-01-12,19:34,A,49,6.1NRT,296.6,48.32,D
28.78708,-82.44653,329.94,3.51,1.76,2023-01-12,19:34,A,83,6.1NRT,297.42,161.16,D
27.47044,-97.63364,320.15,1.67,1.27,2023-01-12,19:34,A,76,6.1NRT,299.71,26.64,D
27.48162,-97.63632,314.25,1.67,1.27,2023-01-12,19:34,A,59,6.1NRT,299.69,14.38,D
29.87664,-91.61777,315.56,1.03,1.01,2023-01-12,19:34,A,64,6.1NRT,291.07,13.71,D
29.95653,-91.70251,316.1,1.03,1.01,2023-01-12,19:34,A,76,6.1NRT,291.5,13.32,D
29.9551,-91.71301,342.58,1.03,1.01,2023-01-12,19:34,A,93,6.1NRT,294.93,48.48,D
29.97214,-91.79125,331.79,1.02,1.01,2023-01-12,19:34,A,88,6.1NRT,292.85,30.73,D
29.97071,-91.8017,343.71,1.02,1.01,2023-01-12,19:34,A,93,6.1NRT,294.64,50.11,D
30.09903,-91.81033,308.11,1.02,1.01,2023-01-12,19:34,A,67,6.1NRT,293.8,6.13,D
30.47303,-91.27932,303.54,1.06,1.03,2023-01-12,19:34,A,55,6.1NRT,291.78,3.88,D
30.44455,-91.4957,315.22,1.04,1.02,2023-01-12,19:34,A,75,6.1NRT,294.86,12.02,D
30.44597,-91.48495,308.09,1.05,1.02,2023-01-12,19:34,A,66,6.1NRT,294.32,6.31,D
21.06847,-101.79721,312.92,4.61,1.97,2023-01-12,19:34,A,61,6.1NRT,300.09,46.49,D
21.07732,-101.75596,312.89,4.57,1.96,2023-01-12,19:34,A,63,6.1NRT,298.77,44.69,D
23.1162,-81.94543,312.77,3.26,1.71,2023-01-12,19:34,A,56,6.1NRT,296,44.76,D
22.8675,-82.53946,315.86,2.93,1.63,2023-01-12,19:34,A,70,6.1NRT,300.22,34.62,D
22.8037,-82.23226,313.22,3.08,1.67,2023-01-12,19:34,A,63,6.1NRT,301.46,30.82,D
22.72006,-82.95059,314.64,2.71,1.58,2023-01-12,19:34,A,67,6.1NRT,299.92,30.74,D
22.84,-81.69779,314.68,3.37,1.73,2023-01-12,19:34,A,68,6.1NRT,299.74,41.26,D
22.87637,-81.11311,333.42,3.73,1.81,2023-01-12,19:34,A,82,6.1NRT,296.23,192.18,D
19.81337,-100.92808,314.32,4.25,1.91,2023-01-12,19:34,A,52,6.1NRT,300.76,51.94,D
22.4238,-83.26358,311.75,2.55,1.54,2023-01-12,19:34,A,42,6.1NRT,298.83,18.17,D
22.42615,-83.23896,324.11,2.56,1.54,2023-01-12,19:34,A,79,6.1NRT,298.47,62.46,D
22.41237,-83.23738,314.2,2.56,1.54,2023-01-12,19:34,A,32,6.1NRT,298.83,24.66,D
22.41873,-83.23078,321.69,2.56,1.54,2023-01-12,19:34,A,77,6.1NRT,299.13,51.17,D
21.31526,-88.89057,312.5,1.08,1.04,2023-01-12,19:34,A,59,6.1NRT,298.38,6.12,D
20.80433,-89.41445,315.65,1.03,1.02,2023-01-12,19:34,A,67,6.1NRT,300.69,8.2,D
20.6672,-88.229,319.6,1.13,1.06,2023-01-12,19:34,A,74,6.1NRT,298.54,12.94,D
19.30975,-96.44253,318.42,2.02,1.38,2023-01-12,19:34,A,72,6.1NRT,298.78,26.81,D
18.75381,-98.87603,321.98,3.16,1.68,2023-01-12,19:34,A,76,6.1NRT,302.12,60.56,D
32.82986,-100.78154,302.7,2.06,1.4,2023-01-12,19:36,A,51,6.1NRT,289.82,10.23,D
30.4735,-92.02748,313.1,1.02,1.01,2023-01-12,19:36,A,73,6.1NRT,294.84,9.97,D
