latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
48.25583,-79.02361,333.05,0.41,0.45,2023-02-04,06:50,1,nominal,2.0NRT,234.31,3.37,N
36.05,-83.51117,299.52,0.49,0.49,2023-02-04,06:52,1,nominal,2.0NRT,266.67,0.54,N
36.21927,-87.00121,295.15,0.39,0.59,2023-02-04,06:52,1,nominal,2.0NRT,266.17,0.68,N
36.24541,-88.61561,302.25,0.48,0.65,2023-02-04,06:52,1,nominal,2.0NRT,267.31,0.82,N
36.24896,-88.61563,301.5,0.48,0.65,2023-02-04,06:52,1,nominal,2.0NRT,267.64,1.32,N
35.50364,-80.33192,295.37,0.5,0.41,2023-02-04,06:52,1,nominal,2.0NRT,271.39,1.1,N
35.34182,-80.82863,299.79,0.53,0.42,2023-02-04,06:52,1,nominal,2.0NRT,270.6,1.12,N
35.93447,-89.71484,295.85,0.55,0.68,2023-02-04,06:52,1,nominal,2.0NRT,268.28,0.76,N
35.73109,-88.81648,296.51,0.49,0.65,2023-02-04,06:52,1,nominal,2.0NRT,268.34,0.93,N
35.79482,-91.75115,306.17,0.72,0.75,2023-02-04,06:52,1,nominal,2.0NRT,270.31,1.99,N
35.72897,-88.81331,308.37,0.49,0.65,2023-02-04,06:52,1,nominal,2.0NRT,269.85,1.63,N
35.79636,-91.75083,306.24,0.71,0.75,2023-02-04,06:52,1,nominal,2.0NRT,270.06,1.67,N
35.65117,-89.9356,304.05,0.56,0.69,2023-02-04,06:52,1,nominal,2.0NRT,268.96,1.36,N
35.64964,-89.93817,307.61,0.56,0.69,2023-02-04,06:52,1,nominal,2.0NRT,268.95,1.89,N
34.37532,-79.88711,296.65,0.47,0.4,2023-02-04,06:52,1,nominal,2.0NRT,273.3,0.71,N
34.94398,-85.70448,297.49,0.32,0.54,2023-02-04,06:52,1,nominal,2.0NRT,271.98,0.5,N
34.15082,-79.56048,302.67,0.45,0.39,2023-02-04,06:52,1,nominal,2.0NRT,274.68,1.01,N
37.96994,-90.08125,307.31,0.6,0.7,2023-02-04,06:52,1,nominal,2.0NRT,268.23,1.85,N
33.94456,-78.41444,299.25,0.41,0.37,2023-02-04,06:52,1,nominal,2.0NRT,271.24,0.65,N
37.97065,-90.08005,306.34,0.59,0.7,2023-02-04,06:52,1,nominal,2.0NRT,268.64,2,N
36.89301,-76.97101,299.48,0.4,0.37,2023-02-04,06:52,1,nominal,2.0NRT,267.48,0.65,N
38.0093,-90.08668,303.21,0.6,0.7,2023-02-04,06:52,1,nominal,2.0NRT,266.43,1.88,N
37.06575,-77.17992,300.84,0.4,0.37,2023-02-04,06:52,1,nominal,2.0NRT,267.65,0.45,N
37.53888,-76.80822,300.35,0.4,0.37,2023-02-04,06:52,1,nominal,2.0NRT,277.26,0.81,N
38.69312,-90.1426,297.95,0.61,0.71,2023-02-04,06:52,1,nominal,2.0NRT,267.14,1.52,N
38.69331,-90.14972,298.68,0.61,0.71,2023-02-04,06:52,1,nominal,2.0NRT,266.9,2.32,N
38.69186,-90.14581,302.34,0.61,0.71,2023-02-04,06:52,1,nominal,2.0NRT,266.44,1.27,N
38.69201,-90.15293,304.28,0.61,0.71,2023-02-04,06:52,1,nominal,2.0NRT,266.33,1.27,N
38.69828,-90.13832,298.87,0.61,0.71,2023-02-04,06:52,1,nominal,2.0NRT,269.35,1.93,N
37.6722,-76.76244,299.33,0.4,0.37,2023-02-04,06:52,1,nominal,2.0NRT,265.81,0.82,N
39.08603,-82.33441,320.29,0.46,0.47,2023-02-04,06:52,1,nominal,2.0NRT,263.29,2.96,N
39.43213,-76.1483,299.1,0.4,0.37,2023-02-04,06:52,1,nominal,2.0NRT,263.93,0.6,N
39.424,-74.5439,295.77,0.38,0.36,2023-02-04,06:52,1,nominal,2.0NRT,264.07,0.47,N
40.39373,-79.85882,328.24,0.54,0.42,2023-02-04,06:52,1,nominal,2.0NRT,259.58,7.88,N
40.15499,-74.77187,322.73,0.39,0.36,2023-02-04,06:52,1,nominal,2.0NRT,266.99,0.99,N
40.48185,-74.32481,325.2,0.38,0.36,2023-02-04,06:52,1,nominal,2.0NRT,263.46,3.84,N
34.11507,-80.92435,327.52,0.52,0.41,2023-02-04,06:52,1,nominal,2.0NRT,274.52,7.09,N
34.11585,-80.9253,328.04,0.52,0.41,2023-02-04,06:52,1,nominal,2.0NRT,273.88,5.18,N
34.63843,-87.08807,300.49,0.38,0.59,2023-02-04,06:52,1,nominal,2.0NRT,272.01,1.02,N
34.63815,-87.08385,301.12,0.38,0.59,2023-02-04,06:52,1,nominal,2.0NRT,270.43,1.02,N
33.96466,-81.05025,296.67,0.52,0.42,2023-02-04,06:52,1,nominal,2.0NRT,275.34,0.85,N
33.86079,-80.69188,295.3,0.5,0.41,2023-02-04,06:52,1,nominal,2.0NRT,273.41,0.96,N
41.46363,-81.67505,322.75,0.45,0.47,2023-02-04,06:52,1,nominal,2.0NRT,255.21,3.66,N
34.24061,-84.80042,297.83,0.56,0.51,2023-02-04,06:52,1,nominal,2.0NRT,271.25,0.98,N
36.35714,-76.80643,325.76,0.39,0.37,2023-02-04,06:52,1,nominal,2.0NRT,272.83,2.74,N
37.16918,-84.66714,320.22,0.59,0.53,2023-02-04,06:52,1,nominal,2.0NRT,267.13,3.27,N
37.51815,-92.34787,322.6,0.79,0.78,2023-02-04,06:52,1,nominal,2.0NRT,269.99,4.34,N
31.89055,-84.11162,299.44,0.48,0.48,2023-02-04,06:54,1,nominal,2.0NRT,274.36,0.84,N
33.97454,-89.05045,300.45,0.49,0.65,2023-02-04,06:54,1,nominal,2.0NRT,269.47,1.87,N
33.01487,-79.88671,326.86,0.45,0.39,2023-02-04,06:54,1,nominal,2.0NRT,279.09,6.56,N
33.01131,-79.88736,295.37,0.45,0.39,2023-02-04,06:54,1,nominal,2.0NRT,276.62,0.86,N
33.54753,-86.80672,315.87,0.36,0.57,2023-02-04,06:54,1,nominal,2.0NRT,272.7,1.47,N
33.54726,-86.80281,299.72,0.36,0.57,2023-02-04,06:54,1,nominal,2.0NRT,271.22,1.01,N
33.53368,-86.76097,313.6,0.36,0.57,2023-02-04,06:54,1,nominal,2.0NRT,270.8,1.23,N
33.48292,-86.93541,304.11,0.36,0.58,2023-02-04,06:54,1,nominal,2.0NRT,272.18,0.6,N
33.44893,-88.57388,295.19,0.45,0.63,2023-02-04,06:54,1,nominal,2.0NRT,273.37,2.06,N
33.4431,-88.57447,320.13,0.45,0.63,2023-02-04,06:54,1,nominal,2.0NRT,271.84,2.06,N
33.22056,-86.81842,297.94,0.36,0.57,2023-02-04,06:54,1,nominal,2.0NRT,273.26,0.94,N
33.21862,-86.79108,298.78,0.35,0.57,2023-02-04,06:54,1,nominal,2.0NRT,273.93,1.02,N
33.23462,-87.51358,296.2,0.39,0.59,2023-02-04,06:54,1,nominal,2.0NRT,275.57,1.2,N
33.22915,-87.51424,314.26,0.39,0.59,2023-02-04,06:54,1,nominal,2.0NRT,274.11,1.2,N
33.17943,-86.7609,302.32,0.35,0.57,2023-02-04,06:54,1,nominal,2.0NRT,271.5,1.22,N
33.23436,-87.5154,301.76,0.39,0.59,2023-02-04,06:54,1,nominal,2.0NRT,274.94,1.15,N
33.23408,-87.51133,303.44,0.39,0.59,2023-02-04,06:54,1,nominal,2.0NRT,275.53,1.15,N
33.1795,-86.75942,311.01,0.35,0.57,2023-02-04,06:54,1,nominal,2.0NRT,272.98,1.17,N
33.10324,-86.80272,308.03,0.35,0.57,2023-02-04,06:54,1,nominal,2.0NRT,274.46,1.36,N
