latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.92807,-70.36066,306.25,0.58,0.69,2023-01-29,05:27,1,nominal,2.0NRT,288.4,8.29,N
18.92757,-70.35506,367,0.58,0.69,2023-01-29,05:27,1,high,2.0NRT,291.03,13.35,N
48.18575,-64.92147,298.13,0.46,0.47,2023-01-29,07:03,1,nominal,2.0NRT,264.01,0.87,N
35.68156,-77.69392,304.01,0.39,0.36,2023-01-29,07:05,1,nominal,2.0NRT,267.42,0.95,N
35.81879,-79.59555,322.75,0.39,0.36,2023-01-29,07:05,1,nominal,2.0NRT,267.05,2.09,N
31.46433,-86.29243,299.19,0.41,0.45,2023-01-29,07:05,1,nominal,2.0NRT,263.56,0.68,N
42.49527,-73.81475,300.1,0.42,0.37,2023-01-29,07:05,1,nominal,2.0NRT,271.04,0.65,N
40.85815,-75.26489,300.84,0.4,0.37,2023-01-29,07:05,1,nominal,2.0NRT,270.17,0.69,N
40.63565,-74.22446,295.34,0.42,0.38,2023-01-29,07:05,1,nominal,2.0NRT,277.46,1.47,N
32.18425,-83.07751,295.82,0.45,0.39,2023-01-29,07:05,1,nominal,2.0NRT,271.95,0.6,N
32.19401,-82.08646,295.39,0.41,0.37,2023-01-29,07:05,1,nominal,2.0NRT,274.93,0.71,N
32.19742,-82.08581,297.83,0.41,0.37,2023-01-29,07:05,1,nominal,2.0NRT,275.92,0.71,N
32.45863,-83.05509,320.88,0.45,0.39,2023-01-29,07:05,1,nominal,2.0NRT,270.43,2.22,N
32.7805,-80.76459,302.41,0.39,0.36,2023-01-29,07:05,1,nominal,2.0NRT,275.68,0.66,N
33.11882,-82.48331,299.4,0.43,0.38,2023-01-29,07:05,1,nominal,2.0NRT,269.97,0.84,N
33.01474,-79.88635,317.95,0.38,0.36,2023-01-29,07:05,1,nominal,2.0NRT,270.32,2.03,N
33.09124,-80.34332,295.72,0.39,0.36,2023-01-29,07:05,1,nominal,2.0NRT,277.05,0.55,N
33.37072,-81.39547,298.85,0.4,0.37,2023-01-29,07:05,1,nominal,2.0NRT,274.48,0.38,N
33.20184,-80.0409,310.98,0.39,0.36,2023-01-29,07:05,1,nominal,2.0NRT,270.02,1.61,N
