latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.62553,-87.33303,314.34,0.39,0.36,2023-01-27,07:41,1,nominal,2.0NRT,269.54,2.87,N
39.76348,-99.07505,303.91,0.39,0.59,2023-01-27,07:41,1,nominal,2.0NRT,267.4,1.7,N
37.90128,-82.5764,325.1,0.51,0.41,2023-01-27,07:41,1,nominal,2.0NRT,275.35,15.73,N
29.99658,-90.40067,299.9,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,284.02,0.87,N
30.34396,-94.06448,295.58,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,279.46,1.53,N
30.24205,-93.27778,300.54,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,283.17,1.4,N
30.24307,-93.27481,300.23,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,284.07,1.95,N
30.3423,-94.06633,295.43,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,279.26,0.82,N
29.83167,-90.50148,297.48,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,275.29,0.57,N
30.18378,-93.32356,296.22,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,282.53,0.79,N
30.18083,-93.3289,296.04,0.46,0.39,2023-01-27,07:43,1,nominal,2.0NRT,283.26,0.79,N
30.11613,-93.29876,302.33,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,275.39,0.8,N
30.0443,-93.33527,308.46,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,277.78,1.76,N
29.77761,-91.7357,296.89,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,277.12,0.61,N
30.07313,-94.06255,297.89,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,279.03,0.74,N
30.4577,-97.71944,297.19,0.52,0.5,2023-01-27,07:43,1,nominal,2.0NRT,274.35,1.11,N
30.03247,-94.03848,297.71,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,274.87,1.16,N
30.00727,-93.98637,302.54,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,276.93,0.73,N
29.96634,-93.89402,297.73,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,282.91,0.96,N
29.88989,-93.96429,300.56,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,283.08,1.46,N
29.88319,-93.97049,311,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,276.45,1.82,N
29.86549,-93.97853,296.97,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,279.1,0.94,N
29.85993,-93.96425,297.63,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,282.83,0.81,N
29.83731,-93.96298,320.85,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,277.43,2.46,N
29.83364,-93.9636,296.77,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,280.4,1.25,N
32.48345,-101.26588,295.3,0.44,0.63,2023-01-27,07:43,1,nominal,2.0NRT,268.16,1.03,N
32.47718,-101.64857,334.68,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,271.79,2.82,N
32.45687,-101.30682,300.23,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.35,0.63,N
32.45658,-101.30206,295.54,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,270.24,0.63,N
32.45449,-101.36408,297.42,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,270.32,0.69,N
32.47086,-101.74613,302.02,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,268.39,0.98,N
32.43818,-101.3849,313.43,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.46,1.32,N
32.43179,-101.37581,297.9,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,268.93,0.53,N
32.39854,-101.40829,315.26,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,270.64,1.46,N
32.39898,-101.41097,307.15,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.64,1.07,N
32.38702,-101.70058,347.16,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,270.66,4.51,N
30.81849,-88.50966,313.68,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,274.89,0.93,N
32.22608,-101.76139,303.2,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,269.97,0.84,N
31.75942,-96.05326,300.21,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,274.64,0.89,N
31.43522,-93.38387,320.52,0.47,0.4,2023-01-27,07:43,1,nominal,2.0NRT,273.33,1.7,N
32.17054,-101.89617,295.02,0.48,0.65,2023-01-27,07:43,1,nominal,2.0NRT,270.73,0.74,N
32.05102,-100.68906,302.08,0.41,0.6,2023-01-27,07:43,1,nominal,2.0NRT,268.22,0.75,N
32.05214,-100.68637,302.74,0.41,0.6,2023-01-27,07:43,1,nominal,2.0NRT,269.61,0.78,N
31.91069,-102.08105,305.39,0.49,0.65,2023-01-27,07:43,1,nominal,2.0NRT,268.34,1.35,N
31.91495,-102.08134,301.76,0.49,0.65,2023-01-27,07:43,1,nominal,2.0NRT,269.11,0.91,N
30.34366,-88.48863,300.88,0.39,0.37,2023-01-27,07:43,1,nominal,2.0NRT,283.35,0.78,N
30.34298,-88.48457,298.58,0.39,0.37,2023-01-27,07:43,1,nominal,2.0NRT,284.51,0.78,N
31.35562,-96.16662,304.32,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,275.15,1.31,N
31.35187,-96.17181,304.33,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,273.32,0.92,N
30.79016,-92.04102,318.78,0.42,0.37,2023-01-27,07:43,1,nominal,2.0NRT,274.2,1.07,N
31.73628,-102.28453,313.13,0.5,0.66,2023-01-27,07:43,1,nominal,2.0NRT,269.13,1.48,N
31.26999,-96.46384,296.42,0.45,0.47,2023-01-27,07:43,1,nominal,2.0NRT,273.04,0.91,N
31.73558,-102.28522,313.23,0.5,0.66,2023-01-27,07:43,1,nominal,2.0NRT,268.42,1.86,N
30.58479,-91.24082,313.22,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.41,1.53,N
30.55996,-91.21191,299.73,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,277.53,0.68,N
30.48419,-91.17941,300.09,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,286.35,1.67,N
28.7675,-82.04411,301.28,0.54,0.51,2023-01-27,07:43,1,nominal,2.0NRT,281.25,1.52,N
28.76632,-82.03875,307.93,0.54,0.51,2023-01-27,07:43,1,nominal,2.0NRT,278.59,1.52,N
30.34896,-91.2079,305.64,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.73,0.84,N
30.32647,-91.24165,302.81,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,281.09,1.01,N
30.3285,-91.27909,304.58,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,277.32,1.16,N
30.32254,-91.23823,304.62,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,280.54,1.29,N
30.18727,-90.9884,303.56,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,277.94,1.16,N
30.06643,-90.59094,297.53,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,281.75,1.11,N
30.06083,-90.66586,307.36,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,282.71,1.82,N
30.05484,-90.67117,318.17,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,275.96,1.59,N
30.00316,-90.39934,298.13,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,280.87,1.32,N
29.932,-89.94176,300.71,0.38,0.36,2023-01-27,07:43,1,nominal,2.0NRT,281.35,1.17,N
30.00048,-90.40396,299.69,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,280.18,0.87,N
29.99987,-90.40001,299.96,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,284.66,0.87,N
29.99597,-90.39672,297.17,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,282.57,2.02,N
37.29599,-93.39794,297.39,0.55,0.42,2023-01-27,07:43,1,nominal,2.0NRT,269.56,1.05,N
37.51957,-96.87174,298.13,0.56,0.51,2023-01-27,07:43,1,nominal,2.0NRT,269.62,1.34,N
35.93404,-86.37747,311.05,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,271.02,1.21,N
37.26844,-97.3684,318.37,0.59,0.53,2023-01-27,07:43,1,nominal,2.0NRT,272.58,3.39,N
34.37589,-79.88962,308.09,0.54,0.51,2023-01-27,07:43,1,nominal,2.0NRT,274.07,1.78,N
34.04471,-78.56317,314.59,0.33,0.55,2023-01-27,07:43,1,nominal,2.0NRT,274.87,0.93,N
34.04388,-78.55975,298.24,0.33,0.55,2023-01-27,07:43,1,nominal,2.0NRT,276.34,0.93,N
36.77136,-94.71372,299.29,0.42,0.45,2023-01-27,07:43,1,nominal,2.0NRT,271.64,0.78,N
36.7216,-94.61488,295.07,0.41,0.45,2023-01-27,07:43,1,nominal,2.0NRT,271.47,0.54,N
35.29155,-86.35658,296.13,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,268.94,0.54,N
36.52188,-97.84161,302.61,0.61,0.54,2023-01-27,07:43,1,nominal,2.0NRT,272.98,1.53,N
34.3476,-82.7762,302.18,0.38,0.43,2023-01-27,07:43,1,nominal,2.0NRT,274.09,0.82,N
33.96614,-81.05657,297.65,0.48,0.48,2023-01-27,07:43,1,nominal,2.0NRT,272.73,1.01,N
35.7952,-91.7477,309.28,0.45,0.39,2023-01-27,07:43,1,nominal,2.0NRT,273.26,1.77,N
36.1971,-95.81171,302.76,0.47,0.48,2023-01-27,07:43,1,nominal,2.0NRT,274.7,1.36,N
36.11616,-98.09067,295.43,0.63,0.54,2023-01-27,07:43,1,nominal,2.0NRT,270.23,1.18,N
34.87535,-88.42762,310.36,0.38,0.36,2023-01-27,07:43,1,nominal,2.0NRT,270.53,0.96,N
34.63832,-87.08581,326.58,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,278.33,5.01,N
34.80382,-88.32252,306.83,0.38,0.36,2023-01-27,07:43,1,nominal,2.0NRT,272.55,0.95,N
35.04472,-90.16673,303.23,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,271.15,1.12,N
33.01448,-79.88766,336.05,0.59,0.52,2023-01-27,07:43,1,nominal,2.0NRT,277.24,3.95,N
33.00838,-79.88317,296.53,0.59,0.53,2023-01-27,07:43,1,nominal,2.0NRT,277.23,1.28,N
33.00228,-79.87866,299.48,0.59,0.53,2023-01-27,07:43,1,nominal,2.0NRT,276.86,1.28,N
32.78314,-81.31639,300.25,0.49,0.49,2023-01-27,07:43,1,nominal,2.0NRT,272.82,0.61,N
34.94114,-96.56804,301.91,0.5,0.49,2023-01-27,07:43,1,nominal,2.0NRT,271.9,0.89,N
33.58346,-86.78114,299.17,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,274.16,0.89,N
33.54541,-86.80423,304.23,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.28,1.16,N
33.5337,-86.75742,295.26,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,271.85,0.59,N
33.22214,-86.8156,303.56,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,273.63,1.19,N
33.21758,-86.7896,313.67,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.5,2.18,N
33.1803,-86.75793,316.16,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.28,1.94,N
33.44197,-88.57124,338.67,0.38,0.36,2023-01-27,07:43,1,nominal,2.0NRT,273.5,4.48,N
33.22985,-87.51366,323.81,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,274.92,2.14,N
33.10329,-86.8023,298.02,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,274.71,1.1,N
33.09317,-86.80481,327.12,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,276.36,3.19,N
32.16777,-82.29903,308.86,0.45,0.47,2023-01-27,07:43,1,nominal,2.0NRT,273.88,1.27,N
34.20723,-95.4518,295.02,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,270.43,0.45,N
33.71902,-92.621,302.1,0.46,0.39,2023-01-27,07:43,1,nominal,2.0NRT,272.8,1.05,N
33.50749,-92.90036,319.95,0.47,0.4,2023-01-27,07:43,1,nominal,2.0NRT,273.36,2.02,N
32.17815,-85.02731,297.02,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,278.77,1,N
33.47568,-95.92642,304.09,0.44,0.46,2023-01-27,07:43,1,nominal,2.0NRT,272.08,0.79,N
32.9954,-93.45671,300.66,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,272.41,0.99,N
31.31685,-84.39577,297.66,0.54,0.42,2023-01-27,07:43,1,nominal,2.0NRT,274.3,0.71,N
32.3163,-90.13579,297.17,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,273.44,0.42,N
32.313,-90.13647,330.16,0.39,0.36,2023-01-27,07:43,1,nominal,2.0NRT,274.06,2.73,N
32.86262,-94.93961,318.18,0.39,0.44,2023-01-27,07:43,1,nominal,2.0NRT,271.99,2.67,N
33.01984,-96.96209,297.41,0.5,0.49,2023-01-27,07:43,1,nominal,2.0NRT,273.32,0.58,N
32.79255,-95.89768,295.6,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,270.67,0.63,N
31.58133,-87.49289,296.73,0.41,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.76,1.24,N
33.03214,-99.65778,295.16,0.36,0.57,2023-01-27,07:43,1,nominal,2.0NRT,269.3,0.92,N
33.03186,-99.65389,300.27,0.36,0.57,2023-01-27,07:43,1,nominal,2.0NRT,270.57,0.92,N
33.03324,-99.65611,297.74,0.36,0.57,2023-01-27,07:43,1,nominal,2.0NRT,269.55,0.91,N
33.02794,-99.65668,298.72,0.36,0.57,2023-01-27,07:43,1,nominal,2.0NRT,269.63,0.91,N
32.84612,-97.96077,298.4,0.57,0.52,2023-01-27,07:43,1,nominal,2.0NRT,270.66,1.26,N
32.51198,-95.47296,306.78,0.41,0.45,2023-01-27,07:43,1,nominal,2.0NRT,272.85,1,N
32.45742,-97.04409,323.75,0.5,0.49,2023-01-27,07:43,1,nominal,2.0NRT,273.93,3.25,N
32.45691,-97.0387,304.38,0.5,0.49,2023-01-27,07:43,1,nominal,2.0NRT,276.36,3.02,N
31.16365,-87.98235,304.51,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,276.59,0.79,N
32.38679,-97.22906,311.04,0.51,0.49,2023-01-27,07:43,1,nominal,2.0NRT,272.35,1.25,N
31.15102,-87.98955,309.5,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.92,1.28,N
31.15032,-87.98541,319.13,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,279.76,1.96,N
32.20341,-95.99875,312.71,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,272.42,1,N
31.88453,-93.55013,301.39,0.48,0.4,2023-01-27,07:43,1,nominal,2.0NRT,274.07,0.72,N
30.57214,-85.52762,304.35,0.49,0.4,2023-01-27,07:43,1,nominal,2.0NRT,274.33,0.82,N
30.12234,-83.30473,298.78,0.43,0.46,2023-01-27,07:43,1,nominal,2.0NRT,273.64,0.4,N
32.51765,-101.66669,303.18,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,268.23,0.87,N
32.48517,-101.29087,305.14,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.21,0.61,N
32.48356,-101.26235,299.52,0.44,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.05,0.79,N
32.51975,-101.66489,315.04,0.47,0.64,2023-01-27,07:43,1,nominal,2.0NRT,268.39,1.2,N
30.94652,-88.01175,310.37,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,275.69,1.12,N
30.93985,-88.01328,331.61,0.4,0.37,2023-01-27,07:43,1,nominal,2.0NRT,279.85,3.98,N
32.48494,-101.28961,303.86,0.45,0.63,2023-01-27,07:43,1,nominal,2.0NRT,269.85,0.93,N
21.33879,-78.31551,301.93,0.67,0.74,2023-01-27,07:45,1,nominal,2.0NRT,288.86,1.74,N
22.72138,-82.72395,315.45,0.33,0.55,2023-01-27,07:45,1,nominal,2.0NRT,286.81,0.96,N
22.72636,-82.72272,301.71,0.33,0.55,2023-01-27,07:45,1,nominal,2.0NRT,286.07,0.86,N
22.72704,-82.72585,330.85,0.33,0.55,2023-01-27,07:45,1,nominal,2.0NRT,285.83,1.16,N
22.7279,-82.70574,302.01,0.33,0.55,2023-01-27,07:45,1,nominal,2.0NRT,286.5,0.33,N
22.73134,-82.7215,300.11,0.33,0.55,2023-01-27,07:45,1,nominal,2.0NRT,286.03,0.86,N
29.00301,-95.40548,301.15,0.55,0.43,2023-01-27,07:45,1,nominal,2.0NRT,277.99,1.03,N
29.16089,-97.37958,305.46,0.48,0.48,2023-01-27,07:45,1,nominal,2.0NRT,267.18,2.08,N
28.97707,-104.48354,316.69,0.65,0.73,2023-01-27,07:45,1,nominal,2.0NRT,269.26,4.29,N
28.97036,-104.48399,298.41,0.65,0.73,2023-01-27,07:45,1,nominal,2.0NRT,268.48,1.8,N
22.75517,-80.62211,304.59,0.45,0.63,2023-01-27,07:45,1,nominal,2.0NRT,285.76,1.21,N
22.86617,-81.94351,312.23,0.37,0.58,2023-01-27,07:45,1,nominal,2.0NRT,286.17,0.97,N
22.86656,-81.94409,310.03,0.37,0.58,2023-01-27,07:45,1,nominal,2.0NRT,286.69,0.84,N
22.70431,-81.80325,303.13,0.38,0.59,2023-01-27,07:45,1,nominal,2.0NRT,286.13,1.08,N
