latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.45252,-71.60168,308.96,0.56,0.68,2023-01-02,05:33,1,nominal,2.0NRT,288.55,1.78,N
19.45587,-71.60461,304.27,0.55,0.68,2023-01-02,05:33,1,nominal,2.0NRT,288.2,1.39,N
19.15963,-72.40382,314.82,0.62,0.71,2023-01-02,05:33,1,nominal,2.0NRT,289.88,3.13,N
18.48821,-69.2322,299.69,0.38,0.58,2023-01-02,05:33,1,nominal,2.0NRT,288.61,0.36,N
18.93112,-70.35989,301.73,0.45,0.63,2023-01-02,05:33,1,nominal,2.0NRT,287.43,5.98,N
18.93069,-70.35561,367,0.45,0.63,2023-01-02,05:33,1,high,2.0NRT,290.22,11.69,N
18.93059,-70.35455,350.52,0.45,0.63,2023-01-02,05:33,1,nominal,2.0NRT,290.13,6.92,N
18.931,-70.35883,328.91,0.45,0.63,2023-01-02,05:33,1,nominal,2.0NRT,287.86,6.92,N
40.69487,-74.75774,310.87,0.46,0.39,2023-01-02,07:09,1,nominal,2.0NRT,274.01,1.78,N
37.27302,-79.99833,326.99,0.38,0.36,2023-01-02,07:09,1,nominal,2.0NRT,278.23,2.43,N
37.31363,-84.01124,308.32,0.47,0.4,2023-01-02,07:09,1,nominal,2.0NRT,275.64,0.94,N
40.15545,-74.76955,317.7,0.46,0.39,2023-01-02,07:09,1,nominal,2.0NRT,273.79,2.22,N
41.64372,-87.14114,303.7,0.49,0.49,2023-01-02,07:09,1,nominal,2.0NRT,269.23,1.33,N
41.65791,-87.62318,310.82,0.52,0.5,2023-01-02,07:09,1,nominal,2.0NRT,268.53,1.16,N
39.96513,-76.59657,311.28,0.41,0.37,2023-01-02,07:09,1,nominal,2.0NRT,269.73,1.03,N
37.41984,-77.43196,311.18,0.41,0.37,2023-01-02,07:09,1,nominal,2.0NRT,272.99,0.7,N
34.34691,-82.7758,309.12,0.41,0.37,2023-01-02,07:11,1,nominal,2.0NRT,281.85,0.84,N
