latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.39568,-75.08546,302.61,0.47,0.64,2023-01-01,05:54,1,nominal,2.0NRT,287.19,1.5,N
21.3587,-78.03534,304.11,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,288.44,4.51,N
18.56133,-69.97689,300.81,0.41,0.45,2023-01-01,05:54,1,nominal,2.0NRT,289.94,0.43,N
18.26752,-71.15005,334.15,0.49,0.48,2023-01-01,05:54,1,nominal,2.0NRT,290.19,2.1,N
18.26308,-71.15066,303.93,0.49,0.48,2023-01-01,05:54,1,nominal,2.0NRT,289.98,2.1,N
18.19274,-77.51136,304.35,0.64,0.72,2023-01-01,05:54,1,nominal,2.0NRT,286.9,0.86,N
18.06835,-76.77776,301.26,0.57,0.69,2023-01-01,05:54,1,nominal,2.0NRT,289.92,1.26,N
21.36209,-78.01924,332.79,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,288.59,13.32,N
21.36313,-78.03404,300.95,0.75,0.77,2023-01-01,05:54,1,nominal,2.0NRT,287.79,4.37,N
21.35605,-78.03472,302.43,0.75,0.77,2023-01-01,05:54,1,nominal,2.0NRT,287.84,4.37,N
21.35553,-78.02734,304.09,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,287.64,4.37,N
21.35814,-78.02798,333.66,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,288.23,6.9,N
21.35757,-78.02059,322.15,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,288.28,6.9,N
21.36261,-78.02666,344.1,0.74,0.76,2023-01-01,05:54,1,nominal,2.0NRT,288.72,4.37,N
18.81377,-72.03017,306.27,0.56,0.52,2023-01-01,05:54,1,nominal,2.0NRT,289.95,1.19,N
19.10945,-72.35849,307.76,0.6,0.53,2023-01-01,05:54,1,nominal,2.0NRT,290.41,1.67,N
19.10807,-72.3631,311.83,0.6,0.53,2023-01-01,05:54,1,nominal,2.0NRT,290.43,2.52,N
18.92664,-70.35197,318.76,0.44,0.46,2023-01-01,05:54,1,nominal,2.0NRT,290.64,5.13,N
18.92717,-70.35628,341.27,0.44,0.46,2023-01-01,05:54,1,nominal,2.0NRT,291.94,9.08,N
18.93093,-70.35162,303.18,0.44,0.46,2023-01-01,05:54,1,nominal,2.0NRT,288.88,5.13,N
18.93146,-70.35592,318.02,0.44,0.46,2023-01-01,05:54,1,nominal,2.0NRT,290.41,9.08,N
20.32134,-76.33578,335.14,0.56,0.69,2023-01-01,05:54,1,nominal,2.0NRT,288.06,5.3,N
20.3277,-76.3351,341.09,0.56,0.69,2023-01-01,05:54,1,nominal,2.0NRT,288.01,5.3,N
39.46083,-78.00671,295.27,0.55,0.43,2023-01-01,07:28,1,nominal,2.0NRT,278.2,0.44,N
44.82758,-97.009,320.06,0.48,0.64,2023-01-01,07:28,1,nominal,2.0NRT,259.58,3.93,N
41.48371,-90.82597,296.29,0.43,0.46,2023-01-01,07:28,1,nominal,2.0NRT,273.61,0.73,N
39.56171,-77.17039,306.58,0.4,0.44,2023-01-01,07:28,1,nominal,2.0NRT,282.43,1.54,N
