latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.27772,-71.18436,349.04,0.66,0.73,2022-12-28,05:27,1,nominal,2.0NRT,287.65,6.44,N
19.27722,-71.17839,302.69,0.66,0.73,2022-12-28,05:27,1,nominal,2.0NRT,286.78,6.44,N
18.93169,-70.3604,347.74,0.58,0.69,2022-12-28,05:27,1,nominal,2.0NRT,290.97,13.2,N
18.93122,-70.3549,342.86,0.58,0.69,2022-12-28,05:27,1,nominal,2.0NRT,292.51,12.73,N
18.92989,-70.35561,367,0.58,0.69,2022-12-28,05:27,1,high,2.0NRT,294.09,9.33,N
18.93038,-70.36094,317.86,0.58,0.69,2022-12-28,05:27,1,nominal,2.0NRT,290.46,9.33,N
19.27826,-71.19083,295.83,0.66,0.73,2022-12-28,05:27,1,nominal,2.0NRT,285.67,4.4,N
19.32112,-70.31718,303.68,0.58,0.7,2022-12-28,05:27,1,nominal,2.0NRT,290.34,0.86,N
48.18808,-64.92333,297.87,0.46,0.47,2022-12-28,07:01,1,nominal,2.0NRT,260.24,0.79,N
33.09366,-86.80698,302.58,0.46,0.47,2022-12-28,07:05,1,nominal,2.0NRT,272.29,1.51,N
33.18253,-86.75662,296.36,0.46,0.47,2022-12-28,07:05,1,nominal,2.0NRT,272.53,1.06,N
33.22112,-86.7912,297.13,0.46,0.47,2022-12-28,07:05,1,nominal,2.0NRT,273.3,1.19,N
33.22357,-86.81644,300.65,0.46,0.47,2022-12-28,07:05,1,nominal,2.0NRT,273.69,1.27,N
33.43975,-88.57069,302.9,0.59,0.53,2022-12-28,07:05,1,nominal,2.0NRT,271.63,0.99,N
33.44569,-88.5828,298.12,0.59,0.53,2022-12-28,07:05,1,nominal,2.0NRT,271.55,2.44,N
33.4429,-88.57038,296.63,0.59,0.53,2022-12-28,07:05,1,nominal,2.0NRT,271.4,2.16,N
33.48441,-86.93629,318.02,0.47,0.48,2022-12-28,07:05,1,nominal,2.0NRT,273.44,2.49,N
33.56679,-87.30238,319.79,0.5,0.49,2022-12-28,07:05,1,nominal,2.0NRT,271.44,2.54,N
33.53389,-86.75796,324.8,0.46,0.47,2022-12-28,07:05,1,nominal,2.0NRT,275.1,2.17,N
33.61893,-86.53232,307.1,0.45,0.47,2022-12-28,07:05,1,nominal,2.0NRT,271.79,1.7,N
35.98035,-83.95511,306.33,0.53,0.42,2022-12-28,07:05,1,nominal,2.0NRT,268.68,1.68,N
36.41602,-84.43745,298.48,0.57,0.43,2022-12-28,07:05,1,nominal,2.0NRT,268.23,0.83,N
36.82629,-87.13739,310.75,0.53,0.5,2022-12-28,07:05,1,nominal,2.0NRT,268.58,2.13,N
