latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.15253,-103.64719,309.82,0.61,0.71,2022-12-26,07:43,1,nominal,2.0NRT,270.54,1.78,N
32.15906,-103.95961,320.99,0.64,0.72,2022-12-26,07:43,1,nominal,2.0NRT,270.96,2.27,N
32.0538,-101.82536,308.08,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,271.59,0.96,N
32.01521,-102.34616,308.15,0.51,0.66,2022-12-26,07:43,1,nominal,2.0NRT,272.4,1.11,N
32.06714,-103.65498,295.93,0.61,0.71,2022-12-26,07:43,1,nominal,2.0NRT,269.9,0.65,N
31.99008,-102.0192,341.03,0.49,0.65,2022-12-26,07:43,1,nominal,2.0NRT,272.29,2.32,N
31.98406,-102.01969,298.41,0.49,0.65,2022-12-26,07:43,1,nominal,2.0NRT,270.24,2.32,N
31.9512,-101.76599,348.97,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,273.73,4.62,N
31.88186,-101.7631,296.7,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,270.61,0.78,N
31.87214,-101.79919,310.42,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,274.68,2.25,N
31.86027,-101.80003,343.27,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,272.93,6.13,N
31.85997,-101.79497,314.96,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,273.46,4.86,N
30.34358,-88.49024,296.11,0.39,0.37,2022-12-26,07:43,1,nominal,2.0NRT,277.8,0.78,N
30.3429,-88.48619,301.42,0.39,0.37,2022-12-26,07:43,1,nominal,2.0NRT,282.02,1.98,N
32.39668,-101.41096,318.35,0.45,0.63,2022-12-26,07:43,1,nominal,2.0NRT,271.82,1.86,N
32.45572,-102.17111,307.87,0.5,0.66,2022-12-26,07:43,1,nominal,2.0NRT,267.88,1.2,N
32.38972,-101.6046,311.59,0.46,0.64,2022-12-26,07:43,1,nominal,2.0NRT,270.24,1.25,N
32.48132,-101.6509,324.55,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,271.09,3.2,N
32.49276,-101.35349,315.91,0.45,0.63,2022-12-26,07:43,1,nominal,2.0NRT,272.25,1.78,N
30.93983,-88.01493,323.81,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,271.08,2.41,N
30.36181,-84.79982,308.07,0.54,0.42,2022-12-26,07:43,1,nominal,2.0NRT,268.99,1.5,N
30.9458,-88.00927,308.46,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,271.43,1.06,N
32.49269,-101.3572,312.69,0.45,0.63,2022-12-26,07:43,1,nominal,2.0NRT,271.34,2.38,N
32.58583,-100.76421,299.72,0.42,0.61,2022-12-26,07:43,1,nominal,2.0NRT,271.41,0.62,N
31.1503,-87.98708,339.02,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,276.42,4.61,N
31.1816,-88.06997,301.97,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,268.86,0.69,N
31.25353,-88.0334,314.94,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,268.49,0.86,N
30.99901,-85.86198,307.91,0.47,0.4,2022-12-26,07:43,1,nominal,2.0NRT,267.5,0.89,N
33.00728,-102.83218,309.39,0.55,0.68,2022-12-26,07:43,1,nominal,2.0NRT,269.18,2.16,N
33.00358,-102.83266,312.59,0.55,0.68,2022-12-26,07:43,1,nominal,2.0NRT,269.79,2.68,N
31.58061,-87.49032,296.15,0.41,0.37,2022-12-26,07:43,1,nominal,2.0NRT,277.82,1.06,N
31.63128,-86.32002,322.27,0.44,0.38,2022-12-26,07:43,1,nominal,2.0NRT,268.01,2.16,N
32.30783,-90.22003,297.86,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,268.24,1,N
32.76131,-89.22655,296.25,0.38,0.36,2022-12-26,07:43,1,nominal,2.0NRT,268.47,0.64,N
32.79896,-88.60593,299.51,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,267.06,0.82,N
32.5752,-86.22259,298.44,0.43,0.38,2022-12-26,07:43,1,nominal,2.0NRT,267.88,0.78,N
32.35822,-81.1738,302.47,0.51,0.49,2022-12-26,07:43,1,nominal,2.0NRT,270.37,1.44,N
32.35981,-81.17233,296.36,0.51,0.49,2022-12-26,07:43,1,nominal,2.0NRT,270.03,0.92,N
33.62027,-86.52962,320.51,0.41,0.37,2022-12-26,07:43,1,nominal,2.0NRT,269.46,2.84,N
33.30703,-84.58617,312,0.49,0.4,2022-12-26,07:43,1,nominal,2.0NRT,267.1,1.6,N
33.30548,-84.5843,295.28,0.49,0.4,2022-12-26,07:43,1,nominal,2.0NRT,266.17,0.75,N
33.47281,-83.96038,302.7,0.52,0.42,2022-12-26,07:43,1,nominal,2.0NRT,266.35,0.92,N
32.83773,-79.78545,297.25,0.6,0.53,2022-12-26,07:43,1,nominal,2.0NRT,268.73,0.6,N
35.96488,-101.82104,315.29,0.51,0.66,2022-12-26,07:43,1,nominal,2.0NRT,269.85,1.9,N
35.96507,-101.82504,303.54,0.51,0.66,2022-12-26,07:43,1,nominal,2.0NRT,267.59,2.05,N
34.1369,-83.48338,300.23,0.54,0.42,2022-12-26,07:43,1,nominal,2.0NRT,266.89,1.08,N
34.34835,-82.77557,307.11,0.38,0.43,2022-12-26,07:43,1,nominal,2.0NRT,267.7,1.24,N
30.48395,-91.18111,298.91,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,280.9,1.47,N
31.5837,-101.67819,297.79,0.46,0.64,2022-12-26,07:43,1,nominal,2.0NRT,269.6,0.54,N
30.55919,-91.2102,307.01,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,272.84,1.09,N
31.81949,-104.33328,296.7,0.67,0.73,2022-12-26,07:43,1,nominal,2.0NRT,275.56,1.29,N
31.8204,-104.35457,316.27,0.67,0.73,2022-12-26,07:43,1,nominal,2.0NRT,275.62,1.83,N
30.58464,-91.24323,296.59,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,270.69,0.93,N
31.81322,-104.03719,297.26,0.64,0.72,2022-12-26,07:43,1,nominal,2.0NRT,270.44,0.71,N
30.74904,-92.25691,299.01,0.42,0.38,2022-12-26,07:43,1,nominal,2.0NRT,271.02,1.09,N
31.79882,-103.9305,296.78,0.63,0.72,2022-12-26,07:43,1,nominal,2.0NRT,272.13,0.85,N
31.80979,-104.03854,301.9,0.64,0.72,2022-12-26,07:43,1,nominal,2.0NRT,269.83,1.21,N
31.8219,-104.35596,317.63,0.67,0.73,2022-12-26,07:43,1,nominal,2.0NRT,275.71,2.47,N
31.81075,-103.73646,299.42,0.61,0.71,2022-12-26,07:43,1,nominal,2.0NRT,270.85,1.02,N
31.93867,-103.82556,299.14,0.62,0.72,2022-12-26,07:43,1,nominal,2.0NRT,271.25,1.04,N
31.94471,-103.81145,298.81,0.62,0.71,2022-12-26,07:43,1,nominal,2.0NRT,271.48,1.12,N
30.33558,-88.48362,325.83,0.39,0.37,2022-12-26,07:43,1,nominal,2.0NRT,275.35,3.61,N
31.44574,-102.19581,306.51,0.49,0.65,2022-12-26,07:43,1,nominal,2.0NRT,270.2,1.38,N
30.32834,-91.28153,301,0.4,0.37,2022-12-26,07:43,1,nominal,2.0NRT,272.36,0.9,N
31.36797,-101.78326,367,0.47,0.64,2022-12-26,07:43,1,high,2.0NRT,275.75,3.24,N
31.36768,-101.77831,308.58,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,271.68,3.24,N
31.36207,-101.78381,298.69,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,270.06,3.24,N
31.36385,-101.78624,344,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,270.32,6.85,N
31.36354,-101.7813,334.8,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,273.66,7.43,N
30.18709,-90.99068,306.51,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,273.69,1.28,N
30.06355,-90.59764,300.24,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,280.57,1.46,N
30.06064,-90.66794,299.3,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,280.79,0.98,N
30.05404,-90.66927,308.52,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,272.58,1.36,N
30.00235,-90.39738,295.36,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,275.7,1.08,N
29.99967,-90.402,302.4,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,282.45,2.66,N
29.99845,-90.39409,300.22,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,280.34,0.94,N
29.93285,-89.97188,297.1,0.38,0.36,2022-12-26,07:43,1,nominal,2.0NRT,278.38,1.11,N
31.29561,-103.0504,298.18,0.55,0.68,2022-12-26,07:43,1,nominal,2.0NRT,270.06,1.33,N
29.99516,-90.39475,296.14,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,280.14,0.94,N
29.98928,-90.44492,307.11,0.39,0.36,2022-12-26,07:43,1,nominal,2.0NRT,275.92,1.2,N
31.26604,-103.09386,315.97,0.56,0.69,2022-12-26,07:43,1,nominal,2.0NRT,270.5,1.7,N
31.16436,-101.31596,310.84,0.43,0.62,2022-12-26,07:43,1,nominal,2.0NRT,268.56,0.9,N
31.2064,-103.6163,317.48,0.6,0.7,2022-12-26,07:43,1,nominal,2.0NRT,271.08,1.97,N
30.24175,-93.27653,301.6,0.45,0.39,2022-12-26,07:43,1,nominal,2.0NRT,281.77,1.48,N
31.01586,-101.21329,295.65,0.43,0.62,2022-12-26,07:43,1,nominal,2.0NRT,263.04,0.26,N
30.11586,-93.29754,309.6,0.45,0.39,2022-12-26,07:43,1,nominal,2.0NRT,271.03,1.36,N
30.07004,-94.06718,299.14,0.49,0.4,2022-12-26,07:43,1,nominal,2.0NRT,276.42,1.56,N
30.06572,-94.06275,321.46,0.49,0.4,2022-12-26,07:43,1,nominal,2.0NRT,278.36,1.56,N
30.00902,-93.9697,295.93,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,269.33,1.11,N
30.00781,-93.99032,316.76,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,272.44,1.65,N
30.00533,-93.99298,303.7,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,271.3,1.35,N
29.97056,-93.89728,309.48,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,271.08,1.63,N
29.96703,-93.92818,303.53,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,273.61,1.55,N
29.88986,-93.96329,299.7,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,279.23,1.58,N
29.85622,-93.96387,305.35,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,274.8,1,N
29.77172,-93.34045,326.57,0.45,0.39,2022-12-26,07:43,1,nominal,2.0NRT,277.33,2.14,N
29.77733,-93.87139,310.81,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,268.22,3.86,N
29.77369,-93.872,328.65,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,271.66,3.86,N
29.77004,-93.87262,312.43,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,268.79,1.17,N
29.77324,-93.86853,326.39,0.47,0.4,2022-12-26,07:43,1,nominal,2.0NRT,271.6,5.2,N
29.76959,-93.86915,315.46,0.47,0.4,2022-12-26,07:43,1,nominal,2.0NRT,267.67,5.2,N
29.76293,-93.87527,301.11,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,271.41,0.76,N
32.45827,-101.66338,296.32,0.47,0.64,2022-12-26,07:43,1,nominal,2.0NRT,269.04,0.93,N
29.75928,-93.87588,302.61,0.48,0.4,2022-12-26,07:43,1,nominal,2.0NRT,272.46,1.35,N
28.54676,-98.18146,296.18,0.52,0.5,2022-12-26,07:45,1,nominal,2.0NRT,270.13,1.11,N
27.8276,-97.19245,318.63,0.45,0.47,2022-12-26,07:45,1,nominal,2.0NRT,276.16,2.48,N
27.8887,-97.27258,298.03,0.45,0.47,2022-12-26,07:45,1,nominal,2.0NRT,274.37,0.7,N
27.81875,-97.4872,295.11,0.47,0.48,2022-12-26,07:45,1,nominal,2.0NRT,281.12,1.41,N
27.89301,-97.27199,300.34,0.45,0.47,2022-12-26,07:45,1,nominal,2.0NRT,276.64,1.25,N
27.93114,-97.32613,304.66,0.46,0.47,2022-12-26,07:45,1,nominal,2.0NRT,277.6,1.91,N
28.31499,-100.13863,301.19,0.34,0.56,2022-12-26,07:45,1,nominal,2.0NRT,270,0.69,N
28.36966,-100.10378,295.32,0.34,0.56,2022-12-26,07:45,1,nominal,2.0NRT,270.59,0.44,N
28.3794,-100.09544,299.31,0.34,0.56,2022-12-26,07:45,1,nominal,2.0NRT,271.93,0.57,N
28.54621,-98.17607,301.42,0.52,0.5,2022-12-26,07:45,1,nominal,2.0NRT,271.05,1.11,N
27.82428,-97.20219,301.18,0.45,0.47,2022-12-26,07:45,1,nominal,2.0NRT,273.86,0.93,N
28.54605,-98.17965,314.04,0.53,0.5,2022-12-26,07:45,1,nominal,2.0NRT,271.51,1.71,N
28.51363,-96.79713,295.38,0.43,0.46,2022-12-26,07:45,1,nominal,2.0NRT,275.1,0.8,N
28.70077,-96.54235,301.04,0.42,0.45,2022-12-26,07:45,1,nominal,2.0NRT,277.5,0.96,N
29.12452,-99.03773,298.42,0.6,0.53,2022-12-26,07:45,1,nominal,2.0NRT,270.21,0.66,N
29.07913,-97.70213,300.18,0.5,0.49,2022-12-26,07:45,1,nominal,2.0NRT,271.38,0.9,N
29.00349,-95.40465,295.2,0.55,0.43,2022-12-26,07:45,1,nominal,2.0NRT,276.56,0.86,N
29.06773,-95.75418,304.14,0.39,0.44,2022-12-26,07:45,1,nominal,2.0NRT,276.27,2.13,N
29.22728,-95.2066,295.46,0.54,0.42,2022-12-26,07:45,1,nominal,2.0NRT,278.54,8.8,N
29.22662,-95.20101,342.45,0.54,0.42,2022-12-26,07:45,1,nominal,2.0NRT,288.33,8.8,N
29.2305,-95.2004,296.66,0.54,0.42,2022-12-26,07:45,1,nominal,2.0NRT,277.85,8.8,N
29.23116,-95.20599,309.64,0.54,0.42,2022-12-26,07:45,1,nominal,2.0NRT,274.41,8.8,N
27.81294,-97.43024,297.07,0.46,0.47,2022-12-26,07:45,1,nominal,2.0NRT,281.12,0.8,N
27.81785,-97.48499,300.57,0.47,0.48,2022-12-26,07:45,1,nominal,2.0NRT,283.81,2.3,N
26.89018,-101.46309,304.78,0.4,0.6,2022-12-26,07:45,1,nominal,2.0NRT,276.11,1.12,N
26.8806,-101.41454,301.26,0.4,0.6,2022-12-26,07:45,1,nominal,2.0NRT,278.24,1.61,N
26.85679,-101.39584,301.26,0.4,0.6,2022-12-26,07:45,1,nominal,2.0NRT,273.64,0.65,N
25.75298,-100.32005,301.77,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,280.26,0.62,N
25.74966,-100.31951,301.05,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,279.95,0.67,N
25.72264,-100.30627,310.2,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,279.36,1.32,N
25.72233,-100.30299,295.58,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,279.38,0.94,N
25.72202,-100.29972,297.3,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,278.87,0.94,N
25.71693,-100.3003,321.29,0.33,0.55,2022-12-26,07:45,1,nominal,2.0NRT,275.75,0.94,N
25.60385,-100.92191,321.52,0.36,0.57,2022-12-26,07:45,1,nominal,2.0NRT,274.59,1.66,N
25.60448,-100.92204,321.69,0.36,0.57,2022-12-26,07:45,1,nominal,2.0NRT,274.9,1.5,N
19.01065,-104.26392,320.63,0.5,0.66,2022-12-26,07:48,1,nominal,2.0NRT,290.76,2.26,N
19.67443,-103.37943,313.25,0.44,0.63,2022-12-26,07:48,1,nominal,2.0NRT,285.65,2.23,N
20.05155,-99.29226,309.13,0.49,0.48,2022-12-26,07:48,1,nominal,2.0NRT,277.95,2.72,N
20.60065,-103.34892,295.95,0.45,0.63,2022-12-26,07:48,1,nominal,2.0NRT,282.23,0.92,N
19.00934,-104.26551,301.69,0.5,0.66,2022-12-26,07:48,1,nominal,2.0NRT,290.23,0.73,N
19.67526,-103.37803,316.81,0.44,0.63,2022-12-26,07:48,1,nominal,2.0NRT,286.43,1.89,N
17.93641,-102.21458,305.7,0.35,0.57,2022-12-26,07:48,1,nominal,2.0NRT,292.16,1.17,N
17.93043,-102.20853,336.91,0.35,0.57,2022-12-26,07:48,1,nominal,2.0NRT,291.63,4.28,N
17.93006,-102.20515,306.53,0.35,0.57,2022-12-26,07:48,1,nominal,2.0NRT,290.19,1.32,N
17.92969,-102.20181,304.72,0.35,0.57,2022-12-26,07:48,1,nominal,2.0NRT,291.44,1.32,N
35.96148,-101.81676,306.29,0.39,0.59,2022-12-26,09:24,1,nominal,2.0NRT,270.38,1.82,N
31.85852,-101.79549,348.46,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,272.72,3.9,N
31.86424,-101.79329,309.15,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,271.25,3.9,N
31.87127,-101.79597,304.06,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,270.63,1.8,N
31.87261,-101.80098,310.28,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.6,1.93,N
32.01641,-102.34184,305.03,0.45,0.63,2022-12-26,09:24,1,nominal,2.0NRT,270.68,0.79,N
31.99018,-102.21914,302.83,0.46,0.64,2022-12-26,09:24,1,nominal,2.0NRT,272.25,0.77,N
31.8805,-101.75975,304.2,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,271.15,0.87,N
32.54691,-104.34603,305.03,0.34,0.56,2022-12-26,09:24,1,nominal,2.0NRT,269.7,0.7,N
31.98633,-102.01703,351.44,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,272.69,4.99,N
31.95034,-101.76142,367,0.49,0.65,2022-12-26,09:24,1,high,2.0NRT,275.54,8.75,N
31.94897,-101.76416,350.47,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,272.73,5.29,N
32.05292,-101.82368,303.82,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.97,1.02,N
32.13955,-102.01317,306.39,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,269.36,1.1,N
32.22601,-102.26964,299.93,0.45,0.63,2022-12-26,09:24,1,nominal,2.0NRT,269.24,0.53,N
32.24129,-101.90694,305.16,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,270.74,1.04,N
32.22612,-101.75639,299.65,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,270.94,1.21,N
32.22743,-101.76133,295.39,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.09,1.21,N
32.32866,-101.97966,312.6,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,269.76,3.58,N
32.32991,-101.98441,330.11,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,269.28,3.85,N
32.32924,-101.98229,341.31,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,273.24,3.86,N
32.38689,-101.84972,309.62,0.47,0.64,2022-12-26,09:24,1,nominal,2.0NRT,268.5,2.13,N
32.31558,-101.55741,306.45,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269,1.35,N
32.28886,-101.43356,304.23,0.5,0.66,2022-12-26,09:24,1,nominal,2.0NRT,271.76,0.76,N
32.36274,-101.61634,344.67,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,274.2,4.72,N
32.31976,-101.55824,317.54,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.63,1.63,N
32.3616,-101.61913,311.57,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,270.93,1.95,N
32.37765,-101.67845,297.1,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.5,0.61,N
32.36733,-101.61704,327.99,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,269.6,3.17,N
32.37521,-101.57616,347.06,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,272.87,5.07,N
32.38895,-101.60376,306.03,0.49,0.65,2022-12-26,09:24,1,nominal,2.0NRT,268.69,1.08,N
32.46032,-101.65923,305.12,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,268.94,1.03,N
32.39927,-101.40609,332.87,0.5,0.66,2022-12-26,09:24,1,nominal,2.0NRT,272.73,2.72,N
32.47618,-101.64815,317,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,268.81,2.04,N
32.45821,-101.65781,297.2,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,268.95,1.12,N
32.39569,-101.40561,305.31,0.5,0.66,2022-12-26,09:24,1,nominal,2.0NRT,271.41,1.53,N
35.96415,-101.81739,336.66,0.39,0.59,2022-12-26,09:24,1,nominal,2.0NRT,271.53,2.55,N
35.96257,-101.82082,317.65,0.39,0.59,2022-12-26,09:24,1,nominal,2.0NRT,269.57,1.99,N
36.51951,-97.83694,298.67,0.61,0.71,2022-12-26,09:24,1,nominal,2.0NRT,271.48,1.88,N
32.39708,-101.41068,309.25,0.5,0.66,2022-12-26,09:24,1,nominal,2.0NRT,270.85,1.53,N
32.47979,-101.64477,308.8,0.48,0.65,2022-12-26,09:24,1,nominal,2.0NRT,271.12,1.43,N
32.4956,-101.3511,303.28,0.5,0.66,2022-12-26,09:24,1,nominal,2.0NRT,271.34,0.92,N
36.52132,-97.83943,312.11,0.61,0.71,2022-12-26,09:24,1,nominal,2.0NRT,272.42,2.88,N
33.00317,-102.827,313.6,0.4,0.6,2022-12-26,09:24,1,nominal,2.0NRT,267.68,2.43,N
36.35765,-114.91232,305.22,0.39,0.37,2022-12-26,09:24,1,nominal,2.0NRT,272.94,1.26,N
