latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
45.282802,-77.046949,017,028,5296,6827,2022-11-14,15:57,L9,high,D
44.847628,-79.185804,017,029,916,3053,2022-11-14,15:57,L9,low,D
44.098742,-79.17176,017,029,1015,5825,2022-11-14,15:57,L9,high,D
44.284702,-79.033655,017,029,1367,5128,2022-11-14,15:57,L9,high,D
43.99906,-79.024782,017,029,1416,6185,2022-11-14,15:57,L9,medium,D
44.055467,-78.945755,017,029,1622,5971,2022-11-14,15:57,L9,medium,D
44.05573,-78.945371,017,029,1623,5970,2022-11-14,15:57,L9,medium,D
44.05546,-78.94538,017,029,1623,5971,2022-11-14,15:57,L9,high,D
44.499444,-78.855126,017,029,1821,4321,2022-11-14,15:57,L9,high,D
44.526379,-78.739367,017,029,2125,4213,2022-11-14,15:57,L9,high,D
44.526109,-78.739378,017,029,2125,4214,2022-11-14,15:57,L9,high,D
44.526372,-78.73899,017,029,2126,4213,2022-11-14,15:57,L9,high,D
44.140227,-77.379211,017,029,5791,5513,2022-11-14,15:57,L9,medium,D
45.282917,-77.047033,017,029,6471,1241,2022-11-14,15:57,L9,high,D
44.044344,-77.100491,017,029,6551,5834,2022-11-14,15:57,L9,low,D
44.338687,-76.974885,017,029,6833,4728,2022-11-14,15:57,L9,high,D
44.238368,-77.574926,017,029,5254,5172,2022-11-14,15:57,L9,low,D
44.570107,-77.62312,017,029,5075,3949,2022-11-14,15:57,L9,medium,D
44.570376,-77.623104,017,029,5075,3948,2022-11-14,15:57,L9,medium,D
44.570118,-77.623497,017,029,5074,3949,2022-11-14,15:57,L9,medium,D
44.302023,-77.681791,017,029,4960,4948,2022-11-14,15:57,L9,low,D
44.302034,-77.682167,017,029,4959,4948,2022-11-14,15:57,L9,high,D
44.302304,-77.682151,017,029,4959,4947,2022-11-14,15:57,L9,high,D
44.140239,-77.379585,017,029,5790,5513,2022-11-14,15:57,L9,high,D
44.139969,-77.379601,017,029,5790,5514,2022-11-14,15:57,L9,medium,D
45.112097,-77.800271,017,029,4527,1961,2022-11-14,15:57,L9,high,D
45.112367,-77.800256,017,029,4527,1960,2022-11-14,15:57,L9,high,D
45.112108,-77.800652,017,029,4526,1961,2022-11-14,15:57,L9,medium,D
45.112378,-77.800637,017,029,4526,1960,2022-11-14,15:57,L9,medium,D
43.996949,-77.887427,017,029,4456,6099,2022-11-14,15:57,L9,high,D
44.972836,-77.981901,017,029,4070,2495,2022-11-14,15:57,L9,high,D
44.270917,-78.106791,017,029,3834,5106,2022-11-14,15:57,L9,low,D
44.969095,-78.195139,017,029,3510,2529,2022-11-14,15:57,L9,medium,D
44.271447,-78.237199,017,029,3487,5116,2022-11-14,15:57,L9,high,D
44.271717,-78.237187,017,029,3487,5115,2022-11-14,15:57,L9,high,D
44.321405,-78.569307,017,029,2598,4959,2022-11-14,15:57,L9,high,D
44.182242,-78.578789,017,029,2588,5475,2022-11-14,15:57,L9,high,D
44.368503,-78.59974,017,029,2512,4787,2022-11-14,15:57,L9,low,D
44.280442,-78.611977,017,029,2489,5114,2022-11-14,15:57,L9,high,D
44.62322,-78.601363,017,029,2480,3844,2022-11-14,15:57,L9,high,D
44.213994,-78.650716,017,029,2393,5363,2022-11-14,15:57,L9,high,D
44.374333,-78.659373,017,029,2353,4770,2022-11-14,15:57,L9,high,D
44.920484,-78.649457,017,029,2321,2747,2022-11-14,15:57,L9,medium,D
44.526102,-78.739001,017,029,2126,4214,2022-11-14,15:57,L9,high,D
43.995348,-79.510178,017,029,119,6226,2022-11-14,15:57,L9,high,D
43.121481,-79.173107,017,030,2261,4133,2022-11-14,15:58,L9,high,D
44.05573,-78.945371,017,030,2793,660,2022-11-14,15:58,L9,high,D
44.05546,-78.94538,017,030,2793,661,2022-11-14,15:58,L9,high,D
42.801832,-78.843192,017,030,3186,5295,2022-11-14,15:58,L9,high,D
42.801562,-78.843202,017,030,3186,5296,2022-11-14,15:58,L9,medium,D
42.802095,-78.842816,017,030,3187,5294,2022-11-14,15:58,L9,medium,D
42.801825,-78.842826,017,030,3187,5295,2022-11-14,15:58,L9,high,D
42.801555,-78.842835,017,030,3187,5296,2022-11-14,15:58,L9,high,D
42.651755,-78.289913,017,030,4712,5807,2022-11-14,15:58,L9,high,D
42.651485,-78.289925,017,030,4712,5808,2022-11-14,15:58,L9,high,D
43.147384,-79.754146,017,030,684,4066,2022-11-14,15:58,L9,high,D
43.14738,-79.753777,017,030,685,4066,2022-11-14,15:58,L9,high,D
43.66935,-79.642183,017,030,956,2129,2022-11-14,15:58,L9,medium,D
43.701293,-79.603114,017,030,1059,2009,2022-11-14,15:58,L9,medium,D
43.501703,-79.605498,017,030,1065,2748,2022-11-14,15:58,L9,high,D
43.501433,-79.605504,017,030,1065,2749,2022-11-14,15:58,L9,high,D
43.995348,-79.510178,017,030,1289,916,2022-11-14,15:58,L9,high,D
43.865569,-79.500348,017,030,1324,1396,2022-11-14,15:58,L9,medium,D
43.865834,-79.499968,017,030,1325,1395,2022-11-14,15:58,L9,high,D
43.865564,-79.499974,017,030,1325,1396,2022-11-14,15:58,L9,high,D
43.865559,-79.499601,017,030,1326,1396,2022-11-14,15:58,L9,low,D
43.176008,-79.329459,017,030,1833,3940,2022-11-14,15:58,L9,medium,D
