latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
47.894351,-65.891858,010,027,4701,2186,2023-02-01,15:13,L9,high,D
47.89462,-65.891842,010,027,4701,2185,2023-02-01,15:13,L9,low,D
45.280297,-66.018033,010,028,5963,6590,2023-02-01,15:14,L9,high,D
45.280307,-66.018415,010,028,5962,6590,2023-02-01,15:14,L9,high,D
44.436688,-68.50662,010,029,696,4564,2023-02-01,15:14,L9,medium,D
44.177748,-68.679925,010,029,240,5525,2023-02-01,15:14,L9,high,D
44.178018,-68.679924,010,029,240,5524,2023-02-01,15:14,L9,high,D
45.279737,-66.017297,010,028,5965,6592,2023-02-01,15:14,L9,high,D
45.279747,-66.017679,010,028,5964,6592,2023-02-01,15:14,L9,low,D
45.33528,-65.922488,010,028,6205,6377,2023-02-01,15:14,L9,low,D
45.279468,-66.017311,010,028,5965,6593,2023-02-01,15:14,L9,low,D
45.280007,-66.017283,010,028,5965,6591,2023-02-01,15:14,L9,low,D
48.253292,-79.021703,018,026,1532,6229,2023-02-01,16:02,L8,medium,D
48.253292,-79.021703,018,027,2752,939,2023-02-01,16:02,L8,medium,D
48.253299,-79.022107,018,026,1531,6229,2023-02-01,16:02,L8,low,D
43.71446,-79.392403,018,029,4654,7200,2023-02-01,16:03,L8,low,D
43.722568,-79.431665,018,029,4548,7172,2023-02-01,16:03,L8,high,D
43.674289,-79.476837,018,029,4430,7353,2023-02-01,16:03,L8,high,D
43.865564,-79.499974,018,029,4355,6646,2023-02-01,16:03,L8,high,D
43.865834,-79.499968,018,029,4355,6645,2023-02-01,16:03,L8,high,D
43.701023,-79.60312,018,029,4089,7260,2023-02-01,16:03,L8,high,D
43.964138,-79.650444,018,029,3946,6288,2023-02-01,16:03,L8,low,D
43.964408,-79.650438,018,029,3946,6287,2023-02-01,16:03,L8,high,D
43.920563,-79.787077,018,029,3583,6455,2023-02-01,16:03,L8,low,D
43.710511,-79.380592,018,029,4686,7214,2023-02-01,16:03,L8,high,D
43.722563,-79.431293,018,029,4549,7172,2023-02-01,16:03,L8,low,D
39.899539,-80.483125,018,032,5640,5516,2023-02-01,16:04,L8,high,D
40.901746,-80.632479,018,031,3909,7090,2023-02-01,16:04,L8,low,D
40.997003,-80.520661,018,031,4221,6736,2023-02-01,16:04,L8,high,D
40.997272,-80.520303,018,031,4222,6735,2023-02-01,16:04,L8,high,D
40.997002,-80.520305,018,031,4222,6736,2023-02-01,16:04,L8,high,D
41.194177,-80.496687,018,031,4284,6006,2023-02-01,16:04,L8,medium,D
40.986785,-80.414814,018,031,4518,6772,2023-02-01,16:04,L8,high,D
41.3936,-80.383907,018,031,4594,5266,2023-02-01,16:04,L8,low,D
40.965216,-80.372935,018,031,4636,6851,2023-02-01,16:04,L8,high,D
40.964946,-80.372937,018,031,4636,6852,2023-02-01,16:04,L8,high,D
40.465243,-81.131344,018,032,3796,3427,2023-02-01,16:04,L8,low,D
40.403643,-81.109658,018,032,3857,3655,2023-02-01,16:04,L8,high,D
40.403373,-81.109657,018,032,3857,3656,2023-02-01,16:04,L8,high,D
40.565551,-81.091493,018,032,3909,3056,2023-02-01,16:04,L8,low,D
40.147192,-80.96202,018,032,4275,4604,2023-02-01,16:04,L8,high,D
40.146922,-80.96202,018,032,4275,4605,2023-02-01,16:04,L8,high,D
40.146922,-80.961668,018,032,4276,4605,2023-02-01,16:04,L8,high,D
40.431767,-80.908453,018,032,4426,3551,2023-02-01,16:04,L8,low,D
40.51121,-80.888515,018,032,4482,3257,2023-02-01,16:04,L8,low,D
41.181393,-80.846967,018,032,4595,777,2023-02-01,16:04,L8,medium,D
41.181123,-80.846967,018,032,4595,778,2023-02-01,16:04,L8,medium,D
40.947092,-80.847509,018,032,4595,1644,2023-02-01,16:04,L8,low,D
41.179225,-80.842679,018,032,4607,785,2023-02-01,16:04,L8,medium,D
40.841471,-80.726759,018,032,4935,2034,2023-02-01,16:04,L8,medium,D
40.84147,-80.726403,018,032,4936,2034,2023-02-01,16:04,L8,high,D
40.950609,-80.708843,018,032,4984,1630,2023-02-01,16:04,L8,medium,D
40.950608,-80.708487,018,032,4985,1630,2023-02-01,16:04,L8,high,D
39.363753,-80.706489,018,032,5010,7501,2023-02-01,16:04,L8,low,D
39.874353,-80.699413,018,032,5024,5612,2023-02-01,16:04,L8,high,D
39.874083,-80.699414,018,032,5024,5613,2023-02-01,16:04,L8,high,D
39.384225,-80.678884,018,032,5089,7425,2023-02-01,16:04,L8,high,D
39.384224,-80.678536,018,032,5090,7425,2023-02-01,16:04,L8,low,D
40.967971,-80.637103,018,032,5185,1565,2023-02-01,16:04,L8,medium,D
40.902016,-80.632477,018,032,5199,1809,2023-02-01,16:04,L8,high,D
40.901746,-80.632479,018,032,5199,1810,2023-02-01,16:04,L8,low,D
40.447358,-80.608786,018,032,5273,3491,2023-02-01,16:04,L8,high,D
40.447088,-80.608788,018,032,5273,3492,2023-02-01,16:04,L8,high,D
