latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
43.773043,-79.409472,018,029,4474,6984,2023-01-16,16:03,L8,high,D
43.732505,-79.407938,018,029,4481,7134,2023-01-16,16:03,L8,high,D
43.67011,-79.4081,018,029,4485,7365,2023-01-16,16:03,L8,high,D
43.71432,-79.401716,018,029,4499,7201,2023-01-16,16:03,L8,high,D
43.779113,-79.399245,018,029,4501,6961,2023-01-16,16:03,L8,high,D
43.85147,-79.396938,018,029,4502,6693,2023-01-16,16:03,L8,high,D
43.658027,-79.393909,018,029,4524,7409,2023-01-16,16:03,L8,low,D
43.658021,-79.393537,018,029,4525,7409,2023-01-16,16:03,L8,low,D
43.656276,-79.384655,018,029,4549,7415,2023-01-16,16:03,L8,high,D
43.662132,-79.378545,018,029,4565,7393,2023-01-16,16:03,L8,medium,D
43.662396,-79.378166,018,029,4566,7392,2023-01-16,16:03,L8,low,D
43.662126,-79.378173,018,029,4566,7393,2023-01-16,16:03,L8,medium,D
43.658976,-79.365608,018,029,4600,7404,2023-01-16,16:03,L8,high,D
43.684175,-79.352269,018,029,4634,7310,2023-01-16,16:03,L8,high,D
43.669876,-79.334798,018,029,4682,7362,2023-01-16,16:03,L8,high,D
43.669606,-79.334806,018,029,4682,7363,2023-01-16,16:03,L8,high,D
43.669871,-79.334426,018,029,4683,7362,2023-01-16,16:03,L8,high,D
43.889928,-79.310377,018,029,4731,6546,2023-01-16,16:03,L8,high,D
43.66951,-79.309876,018,029,4749,7362,2023-01-16,16:03,L8,high,D
45.377757,-80.028362,018,028,1503,6348,2023-01-16,16:03,L8,low,D
45.378024,-80.027974,018,028,1504,6347,2023-01-16,16:03,L8,high,D
45.377754,-80.027979,018,028,1504,6348,2023-01-16,16:03,L8,high,D
45.377204,-80.026839,018,028,1507,6350,2023-01-16,16:03,L8,high,D
45.376934,-80.026844,018,028,1507,6351,2023-01-16,16:03,L8,high,D
46.372413,-79.844703,018,028,1929,2658,2023-01-16,16:03,L8,high,D
46.372143,-79.844708,018,028,1929,2659,2023-01-16,16:03,L8,high,D
46.372409,-79.844313,018,028,1930,2658,2023-01-16,16:03,L8,low,D
46.372139,-79.844318,018,028,1930,2659,2023-01-16,16:03,L8,low,D
45.856179,-79.417993,018,028,3061,4551,2023-01-16,16:03,L8,high,D
46.271851,-79.156107,018,028,3703,2997,2023-01-16,16:03,L8,high,D
44.168075,-80.829325,018,029,662,5562,2023-01-16,16:03,L8,high,D
44.167805,-80.829326,018,029,662,5563,2023-01-16,16:03,L8,high,D
44.684737,-80.822137,018,029,677,3649,2023-01-16,16:03,L8,high,D
44.685006,-80.821757,018,029,678,3648,2023-01-16,16:03,L8,medium,D
44.684736,-80.821758,018,029,678,3649,2023-01-16,16:03,L8,high,D
44.055033,-80.752871,018,029,867,5980,2023-01-16,16:03,L8,high,D
44.196289,-80.750029,018,029,873,5457,2023-01-16,16:03,L8,low,D
44.196019,-80.75003,018,029,873,5458,2023-01-16,16:03,L8,high,D
44.125146,-80.704957,018,029,994,5720,2023-01-16,16:03,L8,high,D
44.124876,-80.704959,018,029,994,5721,2023-01-16,16:03,L8,high,D
44.125145,-80.704582,018,029,995,5720,2023-01-16,16:03,L8,high,D
44.124875,-80.704584,018,029,995,5721,2023-01-16,16:03,L8,high,D
44.071255,-80.574478,018,029,1343,5918,2023-01-16,16:03,L8,high,D
44.070985,-80.57448,018,029,1343,5919,2023-01-16,16:03,L8,high,D
44.071253,-80.574103,018,029,1344,5918,2023-01-16,16:03,L8,low,D
44.0172,-80.565507,018,029,1368,6118,2023-01-16,16:03,L8,high,D
43.863592,-80.518838,018,029,1496,6686,2023-01-16,16:03,L8,high,D
43.863591,-80.518465,018,029,1497,6686,2023-01-16,16:03,L8,high,D
43.719221,-79.423932,018,029,4439,7184,2023-01-16,16:03,L8,high,D
43.718951,-79.423939,018,029,4439,7185,2023-01-16,16:03,L8,high,D
43.719485,-79.423552,018,029,4440,7183,2023-01-16,16:03,L8,high,D
43.719215,-79.423559,018,029,4440,7184,2023-01-16,16:03,L8,high,D
43.718945,-79.423566,018,029,4440,7185,2023-01-16,16:03,L8,high,D
43.858771,-79.4169,018,029,4448,6667,2023-01-16,16:03,L8,high,D
43.859555,-79.415013,018,029,4453,6664,2023-01-16,16:03,L8,high,D
43.713473,-79.418496,018,029,4454,7205,2023-01-16,16:03,L8,high,D
43.773048,-79.409844,018,029,4473,6984,2023-01-16,16:03,L8,high,D
44.466758,-80.466766,018,029,1621,4452,2023-01-16,16:03,L8,high,D
44.466488,-80.466768,018,029,1621,4453,2023-01-16,16:03,L8,high,D
43.902606,-80.427372,018,029,1740,6540,2023-01-16,16:03,L8,high,D
44.198262,-80.114405,018,029,2566,5438,2023-01-16,16:03,L8,low,D
44.198259,-80.11403,018,029,2567,5438,2023-01-16,16:03,L8,high,D
44.197989,-80.114034,018,029,2567,5439,2023-01-16,16:03,L8,high,D
45.378027,-80.028358,018,029,2743,1067,2023-01-16,16:03,L8,low,D
45.377757,-80.028362,018,029,2743,1068,2023-01-16,16:03,L8,low,D
45.378024,-80.027974,018,029,2744,1067,2023-01-16,16:03,L8,high,D
45.377754,-80.027979,018,029,2744,1068,2023-01-16,16:03,L8,high,D
45.377204,-80.026839,018,029,2747,1070,2023-01-16,16:03,L8,high,D
45.376934,-80.026844,018,029,2747,1071,2023-01-16,16:03,L8,high,D
44.322019,-79.875147,018,029,3197,4972,2023-01-16,16:03,L8,high,D
44.013294,-79.673282,018,029,3752,6107,2023-01-16,16:03,L8,high,D
43.70505,-79.601165,018,029,3964,7245,2023-01-16,16:03,L8,medium,D
43.711252,-79.514628,018,029,4196,7218,2023-01-16,16:03,L8,high,D
43.987483,-79.48718,018,029,4251,6194,2023-01-16,16:03,L8,high,D
44.013884,-79.482018,018,029,4263,6096,2023-01-16,16:03,L8,low,D
43.677294,-79.479366,018,029,4293,7342,2023-01-16,16:03,L8,high,D
43.674289,-79.476837,018,029,4300,7353,2023-01-16,16:03,L8,high,D
43.674019,-79.476844,018,029,4300,7354,2023-01-16,16:03,L8,high,D
43.993164,-79.467581,018,029,4303,6172,2023-01-16,16:03,L8,high,D
43.995808,-79.463397,018,029,4314,6162,2023-01-16,16:03,L8,high,D
43.727564,-79.461333,018,029,4338,7155,2023-01-16,16:03,L8,high,D
43.757476,-79.456095,018,029,4350,7044,2023-01-16,16:03,L8,high,D
43.847111,-79.453038,018,029,4352,6712,2023-01-16,16:03,L8,high,D
43.715787,-79.449345,018,029,4371,7198,2023-01-16,16:03,L8,high,D
44.01764,-79.440001,018,029,4375,6080,2023-01-16,16:03,L8,high,D
43.665487,-79.44506,018,029,4386,7384,2023-01-16,16:03,L8,high,D
44.097224,-79.433038,018,029,4388,5785,2023-01-16,16:03,L8,high,D
43.809126,-79.440591,018,029,4388,6852,2023-01-16,16:03,L8,high,D
43.809391,-79.440211,018,029,4389,6851,2023-01-16,16:03,L8,high,D
43.809121,-79.440218,018,029,4389,6852,2023-01-16,16:03,L8,high,D
43.663796,-79.439894,018,029,4400,7390,2023-01-16,16:03,L8,high,D
43.816824,-79.430692,018,029,4414,6823,2023-01-16,16:03,L8,high,D
43.817089,-79.430312,018,029,4415,6822,2023-01-16,16:03,L8,high,D
43.816819,-79.430319,018,029,4415,6823,2023-01-16,16:03,L8,low,D
43.703402,-79.432537,018,029,4417,7243,2023-01-16,16:03,L8,high,D
43.722298,-79.431672,018,029,4418,7173,2023-01-16,16:03,L8,high,D
43.703397,-79.432165,018,029,4418,7243,2023-01-16,16:03,L8,high,D
43.722293,-79.4313,018,029,4419,7173,2023-01-16,16:03,L8,high,D
43.722023,-79.431307,018,029,4419,7174,2023-01-16,16:03,L8,low,D
44.059799,-79.422039,018,029,4420,5923,2023-01-16,16:03,L8,high,D
43.773321,-79.429594,018,029,4420,6984,2023-01-16,16:03,L8,high,D
44.059793,-79.421665,018,029,4421,5923,2023-01-16,16:03,L8,high,D
