latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
44.066051,-73.1715,013,029,621,5888,2023-02-14,15:32,L8,high,D
43.870406,-72.374163,013,029,2720,6710,2023-02-14,15:32,L8,medium,D
43.870395,-72.374535,013,029,2719,6710,2023-02-14,15:32,L8,high,D
43.870384,-72.374908,013,029,2718,6710,2023-02-14,15:32,L8,high,D
44.382163,-72.94801,013,029,1274,4747,2023-02-14,15:32,L8,high,D
44.287275,-73.148428,013,029,724,5072,2023-02-14,15:32,L8,low,D
44.287261,-73.148803,013,029,723,5072,2023-02-14,15:32,L8,high,D
44.066064,-73.171127,013,029,622,5888,2023-02-14,15:32,L8,low,D
44.112364,-73.219371,013,029,502,5710,2023-02-14,15:32,L8,high,D
44.112094,-73.219352,013,029,502,5711,2023-02-14,15:32,L8,high,D
44.111825,-73.219333,013,029,502,5712,2023-02-14,15:32,L8,high,D
44.439389,-73.220263,013,029,562,4499,2023-02-14,15:32,L8,high,D
44.439673,-73.219906,013,029,563,4498,2023-02-14,15:32,L8,high,D
41.838052,-73.398682,013,031,2469,3606,2023-02-14,15:33,L8,medium,D
42.111993,-72.145414,013,031,5904,2502,2023-02-14,15:33,L8,high,D
42.403006,-72.104546,013,031,5980,1421,2023-02-14,15:33,L8,high,D
41.613041,-72.114977,013,031,6050,4346,2023-02-14,15:33,L8,high,D
42.316907,-72.065182,013,031,6099,1736,2023-02-14,15:33,L8,low,D
41.721118,-71.988977,013,031,6386,3934,2023-02-14,15:33,L8,high,D
41.560066,-71.916615,013,031,6608,4523,2023-02-14,15:33,L8,high,D
42.228337,-71.872641,013,031,6640,2045,2023-02-14,15:33,L8,high,D
42.237351,-71.866379,013,031,6656,2011,2023-02-14,15:33,L8,high,D
42.237071,-71.866029,013,031,6657,2012,2023-02-14,15:33,L8,high,D
42.194648,-71.797286,013,031,6852,2162,2023-02-14,15:33,L8,medium,D
42.246988,-71.785183,013,031,6878,1967,2023-02-14,15:33,L8,high,D
42.217715,-71.715075,013,031,7075,2068,2023-02-14,15:33,L8,medium,D
41.140038,-73.300327,013,032,3982,884,2023-02-14,15:33,L8,high,D
41.140043,-73.300684,013,032,3981,884,2023-02-14,15:33,L8,high,D
41.136453,-73.370118,013,032,3787,901,2023-02-14,15:33,L8,high,D
40.657083,-73.410943,013,032,3705,2677,2023-02-14,15:33,L8,high,D
40.657353,-73.410937,013,032,3705,2676,2023-02-14,15:33,L8,high,D
40.773918,-73.437311,013,032,3623,2246,2023-02-14,15:33,L8,medium,D
40.773923,-73.437667,013,032,3622,2246,2023-02-14,15:33,L8,high,D
40.787324,-73.510952,013,032,3415,2200,2023-02-14,15:33,L8,high,D
40.650993,-73.543438,013,032,3332,2706,2023-02-14,15:33,L8,high,D
40.739367,-73.543644,013,032,3326,2379,2023-02-14,15:33,L8,high,D
41.069066,-73.544247,013,032,3304,1159,2023-02-14,15:33,L8,high,D
41.069071,-73.544604,013,032,3303,1159,2023-02-14,15:33,L8,high,D
40.913969,-73.567248,013,032,3249,1734,2023-02-14,15:33,L8,low,D
41.19575,-73.583301,013,032,3187,692,2023-02-14,15:33,L8,high,D
41.006733,-73.640154,013,032,3039,1394,2023-02-14,15:33,L8,high,D
40.736084,-73.698618,013,032,2890,2398,2023-02-14,15:33,L8,high,D
40.609111,-73.726972,013,032,2817,2869,2023-02-14,15:33,L8,high,D
40.612513,-73.741447,013,032,2776,2857,2023-02-14,15:33,L8,high,D
41.031872,-73.760616,013,032,2700,1306,2023-02-14,15:33,L8,high,D
41.032416,-73.760963,013,032,2699,1304,2023-02-14,15:33,L8,high,D
41.031884,-73.761686,013,032,2697,1306,2023-02-14,15:33,L8,high,D
40.661346,-73.810088,013,032,2580,2679,2023-02-14,15:33,L8,medium,D
40.848759,-73.849448,013,032,2460,1987,2023-02-14,15:33,L8,low,D
40.024763,-74.25014,013,032,1360,5048,2023-02-14,15:33,L8,medium,D
40.024495,-74.250495,013,032,1359,5049,2023-02-14,15:33,L8,high,D
40.024766,-74.250492,013,032,1359,5048,2023-02-14,15:33,L8,medium,D
40.325852,-74.249291,013,032,1353,3934,2023-02-14,15:33,L8,high,D
40.542911,-74.254312,013,032,1332,3131,2023-02-14,15:33,L8,medium,D
40.543182,-74.254309,013,032,1332,3130,2023-02-14,15:33,L8,high,D
40.479268,-74.320849,013,032,1146,3368,2023-02-14,15:33,L8,medium,D
39.644167,-74.336084,013,032,1126,6458,2023-02-14,15:33,L8,high,D
40.316682,-74.341194,013,032,1093,3970,2023-02-14,15:33,L8,high,D
39.618182,-74.378623,013,032,1005,6555,2023-02-14,15:33,L8,high,D
40.580699,-74.436445,013,032,817,2995,2023-02-14,15:33,L8,medium,D
40.12285,-74.494465,013,032,663,4690,2023-02-14,15:33,L8,low,D
40.175834,-74.496186,013,032,657,4494,2023-02-14,15:33,L8,high,D
40.176104,-74.496184,013,032,657,4493,2023-02-14,15:33,L8,high,D
40.176105,-74.496536,013,032,656,4493,2023-02-14,15:33,L8,high,D
40.115687,-74.526202,013,032,573,4717,2023-02-14,15:33,L8,low,D
40.165437,-74.530436,013,032,560,4533,2023-02-14,15:33,L8,high,D
40.165707,-74.530434,013,032,560,4532,2023-02-14,15:33,L8,high,D
40.165438,-74.530789,013,032,559,4533,2023-02-14,15:33,L8,high,D
40.165708,-74.530787,013,032,559,4532,2023-02-14,15:33,L8,high,D
40.163818,-74.531152,013,032,558,4539,2023-02-14,15:33,L8,high,D
40.014943,-74.544827,013,032,522,5090,2023-02-14,15:33,L8,medium,D
40.643989,-73.857584,013,032,2447,2745,2023-02-14,15:33,L8,high,D
40.644259,-73.85758,013,032,2447,2744,2023-02-14,15:33,L8,medium,D
40.643993,-73.857939,013,032,2446,2745,2023-02-14,15:33,L8,high,D
40.726588,-73.875,013,032,2394,2440,2023-02-14,15:33,L8,high,D
40.726321,-73.87536,013,032,2393,2441,2023-02-14,15:33,L8,high,D
40.726861,-73.875351,013,032,2393,2439,2023-02-14,15:33,L8,high,D
40.726595,-73.875711,013,032,2392,2440,2023-02-14,15:33,L8,high,D
40.86206,-73.883034,013,032,2365,1939,2023-02-14,15:33,L8,high,D
40.861797,-73.88375,013,032,2363,1940,2023-02-14,15:33,L8,high,D
40.841983,-73.902943,013,032,2310,2014,2023-02-14,15:33,L8,high,D
40.842253,-73.902939,013,032,2310,2013,2023-02-14,15:33,L8,medium,D
41.047368,-74.05553,013,032,1873,1259,2023-02-14,15:33,L8,low,D
40.618426,-74.082168,013,032,1815,2847,2023-02-14,15:33,L8,high,D
40.082578,-74.095035,013,032,1799,4830,2023-02-14,15:33,L8,high,D
40.651611,-74.109392,013,032,1737,2725,2023-02-14,15:33,L8,high,D
40.651881,-74.109388,013,032,1737,2724,2023-02-14,15:33,L8,high,D
40.651614,-74.109746,013,032,1736,2725,2023-02-14,15:33,L8,high,D
40.651884,-74.109743,013,032,1736,2724,2023-02-14,15:33,L8,medium,D
40.237632,-74.118719,013,032,1726,4257,2023-02-14,15:33,L8,high,D
40.237902,-74.118715,013,032,1726,4256,2023-02-14,15:33,L8,medium,D
40.237635,-74.119071,013,032,1725,4257,2023-02-14,15:33,L8,medium,D
40.904991,-74.12951,013,032,1671,1788,2023-02-14,15:33,L8,high,D
40.529803,-74.15599,013,032,1610,3177,2023-02-14,15:33,L8,low,D
40.241783,-74.206838,013,032,1476,4244,2023-02-14,15:33,L8,high,D
40.242053,-74.206835,013,032,1476,4243,2023-02-14,15:33,L8,high,D
40.589917,-74.210539,013,032,1454,2956,2023-02-14,15:33,L8,medium,D
40.590187,-74.210536,013,032,1454,2955,2023-02-14,15:33,L8,high,D
40.590457,-74.210533,013,032,1454,2954,2023-02-14,15:33,L8,medium,D
40.600186,-74.210418,013,032,1454,2918,2023-02-14,15:33,L8,high,D
40.589919,-74.210894,013,032,1453,2956,2023-02-14,15:33,L8,medium,D
40.590189,-74.21089,013,032,1453,2955,2023-02-14,15:33,L8,high,D
40.600188,-74.210773,013,032,1453,2918,2023-02-14,15:33,L8,medium,D
41.150948,-74.209567,013,032,1438,880,2023-02-14,15:33,L8,medium,D
41.15068,-74.209928,013,032,1437,881,2023-02-14,15:33,L8,medium,D
39.88947,-74.227756,013,032,1428,5548,2023-02-14,15:33,L8,high,D
39.889203,-74.22811,013,032,1427,5549,2023-02-14,15:33,L8,low,D
39.889473,-74.228107,013,032,1427,5548,2023-02-14,15:33,L8,high,D
39.879207,-74.228924,013,032,1425,5586,2023-02-14,15:33,L8,low,D
40.635159,-74.22668,013,032,1407,2789,2023-02-14,15:33,L8,medium,D
39.943879,-74.239787,013,032,1392,5347,2023-02-14,15:33,L8,high,D
39.943884,-74.240489,013,032,1390,5347,2023-02-14,15:33,L8,high,D
40.024493,-74.250143,013,032,1360,5049,2023-02-14,15:33,L8,high,D
40.890898,-73.282861,013,032,4049,1805,2023-02-14,15:33,L8,high,D
40.81641,-73.183409,013,032,4334,2075,2023-02-14,15:33,L8,medium,D
40.826725,-73.135456,013,032,4468,2034,2023-02-14,15:33,L8,high,D
40.826719,-73.135101,013,032,4469,2034,2023-02-14,15:33,L8,high,D
40.864913,-72.995562,013,032,4858,1884,2023-02-14,15:33,L8,medium,D
40.848611,-72.975058,013,032,4917,1943,2023-02-14,15:33,L8,medium,D
40.830346,-72.95071,013,032,4987,2009,2023-02-14,15:33,L8,high,D
40.830076,-72.950718,013,032,4987,2010,2023-02-14,15:33,L8,medium,D
40.83061,-72.950346,013,032,4988,2008,2023-02-14,15:33,L8,medium,D
40.83034,-72.950355,013,032,4988,2009,2023-02-14,15:33,L8,high,D
40.830069,-72.950363,013,032,4988,2010,2023-02-14,15:33,L8,medium,D
40.836269,-72.78864,013,032,5442,1976,2023-02-14,15:33,L8,low,D
40.934175,-72.603656,013,032,5952,1600,2023-02-14,15:33,L8,low,D
40.934168,-72.6033,013,032,5953,1600,2023-02-14,15:33,L8,high,D
40.933898,-72.60331,013,032,5953,1601,2023-02-14,15:33,L8,high,D
40.884311,-72.350176,013,032,6669,1764,2023-02-14,15:33,L8,high,D
42.951811,-73.387392,013,030,1252,4783,2023-02-14,15:33,L8,medium,D
42.95154,-73.387399,013,030,1252,4784,2023-02-14,15:33,L8,high,D
43.95796,-73.236658,013,030,1583,1050,2023-02-14,15:33,L8,high,D
44.112188,-73.219331,013,030,1617,478,2023-02-14,15:33,L8,high,D
44.111918,-73.219339,013,030,1617,479,2023-02-14,15:33,L8,high,D
42.427655,-73.255026,013,030,1652,6716,2023-02-14,15:33,L8,high,D
44.066059,-73.171643,013,030,1748,646,2023-02-14,15:33,L8,high,D
44.066053,-73.171269,013,030,1749,646,2023-02-14,15:33,L8,high,D
43.790696,-73.097657,013,030,1969,1661,2023-02-14,15:33,L8,medium,D
43.089125,-73.110305,013,030,1994,4259,2023-02-14,15:33,L8,low,D
43.564143,-73.022339,013,030,2191,2495,2023-02-14,15:33,L8,medium,D
43.564406,-73.021958,013,030,2192,2494,2023-02-14,15:33,L8,high,D
43.564136,-73.021967,013,030,2192,2495,2023-02-14,15:33,L8,high,D
42.747121,-72.999038,013,030,2326,5518,2023-02-14,15:33,L8,high,D
43.724702,-72.936984,013,030,2406,1895,2023-02-14,15:33,L8,low,D
43.034763,-72.905017,013,030,2556,4447,2023-02-14,15:33,L8,high,D
43.03993,-72.877588,013,030,2630,4426,2023-02-14,15:33,L8,high,D
43.039661,-72.877597,013,030,2630,4427,2023-02-14,15:33,L8,high,D
43.039654,-72.877229,013,030,2631,4427,2023-02-14,15:33,L8,medium,D
43.237172,-72.808312,013,030,2799,3691,2023-02-14,15:33,L8,medium,D
42.748008,-72.811338,013,030,2838,5502,2023-02-14,15:33,L8,high,D
42.747738,-72.811348,013,030,2838,5503,2023-02-14,15:33,L8,low,D
42.748001,-72.810972,013,030,2839,5502,2023-02-14,15:33,L8,high,D
42.522746,-72.785621,013,030,2930,6334,2023-02-14,15:33,L8,low,D
42.522476,-72.78563,013,030,2930,6335,2023-02-14,15:33,L8,high,D
42.694965,-72.737026,013,030,3046,5693,2023-02-14,15:33,L8,low,D
42.651205,-72.710068,013,030,3124,5853,2023-02-14,15:33,L8,high,D
42.384762,-72.706662,013,030,3160,6839,2023-02-14,15:33,L8,high,D
42.334706,-72.676075,013,030,3249,7022,2023-02-14,15:33,L8,high,D
43.606422,-72.60611,013,030,3307,2309,2023-02-14,15:33,L8,high,D
43.606415,-72.605739,013,030,3308,2309,2023-02-14,15:33,L8,high,D
43.606145,-72.605749,013,030,3308,2310,2023-02-14,15:33,L8,high,D
42.448991,-72.597801,013,030,3452,6593,2023-02-14,15:33,L8,low,D
42.395175,-72.531699,013,030,3639,6787,2023-02-14,15:33,L8,medium,D
43.870638,-72.374898,013,030,3898,1312,2023-02-14,15:33,L8,medium,D
43.870369,-72.37491,013,030,3898,1313,2023-02-14,15:33,L8,medium,D
43.87063,-72.374525,013,030,3899,1312,2023-02-14,15:33,L8,high,D
43.87036,-72.374537,013,030,3899,1313,2023-02-14,15:33,L8,high,D
43.870352,-72.374164,013,030,3900,1313,2023-02-14,15:33,L8,medium,D
43.532473,-72.387023,013,030,3905,2565,2023-02-14,15:33,L8,high,D
43.532203,-72.387034,013,030,3905,2566,2023-02-14,15:33,L8,high,D
43.289462,-72.39117,013,030,3922,3465,2023-02-14,15:33,L8,high,D
43.289193,-72.391182,013,030,3922,3466,2023-02-14,15:33,L8,high,D
42.776079,-72.385337,013,030,3997,5365,2023-02-14,15:33,L8,low,D
42.987421,-72.342539,013,030,4089,4579,2023-02-14,15:33,L8,low,D
42.987151,-72.342551,013,030,4089,4580,2023-02-14,15:33,L8,high,D
42.630233,-72.305116,013,030,4233,5898,2023-02-14,15:33,L8,low,D
42.952473,-72.280792,013,030,4261,4703,2023-02-14,15:33,L8,high,D
42.952203,-72.280804,013,030,4261,4704,2023-02-14,15:33,L8,medium,D
42.951933,-72.280816,013,030,4261,4705,2023-02-14,15:33,L8,high,D
42.952464,-72.280425,013,030,4262,4703,2023-02-14,15:33,L8,high,D
42.952195,-72.280436,013,030,4262,4704,2023-02-14,15:33,L8,high,D
42.349926,-72.175091,013,030,4623,6924,2023-02-14,15:33,L8,high,D
42.349656,-72.175103,013,030,4623,6925,2023-02-14,15:33,L8,high,D
42.708161,-72.154127,013,030,4636,5596,2023-02-14,15:33,L8,high,D
42.230174,-72.161175,013,030,4676,7366,2023-02-14,15:33,L8,high,D
42.960268,-72.103173,013,030,4743,4658,2023-02-14,15:33,L8,high,D
42.528499,-72.121031,013,030,4749,6258,2023-02-14,15:33,L8,medium,D
43.115589,-72.08184,013,030,4781,4081,2023-02-14,15:33,L8,high,D
43.115319,-72.081852,013,030,4781,4082,2023-02-14,15:33,L8,medium,D
42.403006,-72.104546,013,030,4810,6721,2023-02-14,15:33,L8,high,D
43.126441,-71.959256,013,030,5112,4029,2023-02-14,15:33,L8,low,D
43.125283,-71.956363,013,030,5120,4033,2023-02-14,15:33,L8,low,D
42.237071,-71.866029,013,030,5487,7312,2023-02-14,15:33,L8,high,D
42.742684,-71.794483,013,030,5613,5433,2023-02-14,15:33,L8,low,D
42.194648,-71.797286,013,030,5682,7462,2023-02-14,15:33,L8,medium,D
42.246988,-71.785183,013,030,5708,7267,2023-02-14,15:33,L8,high,D
42.519678,-71.713163,013,030,5867,6250,2023-02-14,15:33,L8,high,D
41.15068,-74.209928,013,031,247,6181,2023-02-14,15:33,L8,medium,D
41.150948,-74.209567,013,031,248,6180,2023-02-14,15:33,L8,medium,D
41.889176,-74.03166,013,031,715,3443,2023-02-14,15:33,L8,high,D
41.888906,-74.031665,013,031,715,3444,2023-02-14,15:33,L8,medium,D
41.889173,-74.031299,013,031,716,3443,2023-02-14,15:33,L8,medium,D
41.95638,-74.02268,013,031,737,3194,2023-02-14,15:33,L8,high,D
41.95611,-74.022684,013,031,737,3195,2023-02-14,15:33,L8,high,D
41.956377,-74.022318,013,031,738,3194,2023-02-14,15:33,L8,medium,D
41.956107,-74.022322,013,031,738,3195,2023-02-14,15:33,L8,medium,D
41.994957,-74.01557,013,031,755,3051,2023-02-14,15:33,L8,medium,D
41.562881,-73.923216,013,031,1030,4647,2023-02-14,15:33,L8,high,D
41.451234,-73.918241,013,031,1049,5060,2023-02-14,15:33,L8,medium,D
42.292886,-73.887578,013,031,1094,1944,2023-02-14,15:33,L8,high,D
42.292616,-73.887583,013,031,1094,1945,2023-02-14,15:33,L8,high,D
41.94479,-73.878088,013,031,1137,3232,2023-02-14,15:33,L8,medium,D
41.94452,-73.878093,013,031,1137,3233,2023-02-14,15:33,L8,high,D
42.107617,-73.867964,013,031,1157,2629,2023-02-14,15:33,L8,medium,D
41.923427,-73.796334,013,031,1364,3308,2023-02-14,15:33,L8,low,D
41.64916,-73.795329,013,031,1381,4323,2023-02-14,15:33,L8,low,D
41.031884,-73.761686,013,031,1507,6606,2023-02-14,15:33,L8,high,D
41.032416,-73.760963,013,031,1509,6604,2023-02-14,15:33,L8,high,D
41.031872,-73.760616,013,031,1510,6606,2023-02-14,15:33,L8,high,D
42.25644,-73.734011,013,031,1518,2073,2023-02-14,15:33,L8,high,D
41.819445,-73.725318,013,031,1566,3690,2023-02-14,15:33,L8,high,D
41.819175,-73.725324,013,031,1566,3691,2023-02-14,15:33,L8,medium,D
41.819441,-73.724957,013,031,1567,3690,2023-02-14,15:33,L8,high,D
41.819171,-73.724962,013,031,1567,3691,2023-02-14,15:33,L8,medium,D
41.404591,-73.718028,013,031,1609,5225,2023-02-14,15:33,L8,high,D
41.404587,-73.717669,013,031,1610,5225,2023-02-14,15:33,L8,high,D
41.769388,-73.671448,013,031,1718,3873,2023-02-14,15:33,L8,medium,D
41.784643,-73.658859,013,031,1752,3816,2023-02-14,15:33,L8,medium,D
41.784909,-73.658492,013,031,1753,3815,2023-02-14,15:33,L8,medium,D
41.784639,-73.658498,013,031,1753,3816,2023-02-14,15:33,L8,medium,D
41.748709,-73.636154,013,031,1817,3948,2023-02-14,15:33,L8,high,D
41.748439,-73.63616,013,031,1817,3949,2023-02-14,15:33,L8,high,D
41.748434,-73.635799,013,031,1818,3949,2023-02-14,15:33,L8,medium,D
41.941622,-73.547366,013,031,2051,3230,2023-02-14,15:33,L8,medium,D
41.941352,-73.547372,013,031,2051,3231,2023-02-14,15:33,L8,high,D
41.536974,-73.556458,013,031,2051,4728,2023-02-14,15:33,L8,medium,D
41.536704,-73.556464,013,031,2051,4729,2023-02-14,15:33,L8,high,D
41.069071,-73.544604,013,031,2113,6459,2023-02-14,15:33,L8,high,D
41.069066,-73.544247,013,031,2114,6459,2023-02-14,15:33,L8,high,D
42.179828,-73.456924,013,031,2285,2344,2023-02-14,15:33,L8,high,D
41.576623,-73.467412,013,031,2296,4577,2023-02-14,15:33,L8,medium,D
41.96125,-73.457142,013,031,2299,3153,2023-02-14,15:33,L8,high,D
41.469322,-73.425395,013,031,2420,4972,2023-02-14,15:33,L8,high,D
41.469317,-73.425035,013,031,2421,4972,2023-02-14,15:33,L8,high,D
41.403214,-73.412636,013,031,2460,5216,2023-02-14,15:33,L8,medium,D
41.136453,-73.370118,013,031,2597,6201,2023-02-14,15:33,L8,high,D
42.277609,-73.339211,013,031,2602,1976,2023-02-14,15:33,L8,medium,D
42.277604,-73.338847,013,031,2603,1976,2023-02-14,15:33,L8,medium,D
42.251174,-73.32354,013,031,2647,2073,2023-02-14,15:33,L8,high,D
42.250904,-73.323547,013,031,2647,2074,2023-02-14,15:33,L8,medium,D
42.063365,-73.32124,013,031,2667,2768,2023-02-14,15:33,L8,medium,D
42.063359,-73.320877,013,031,2668,2768,2023-02-14,15:33,L8,high,D
41.933253,-73.310907,013,031,2705,3249,2023-02-14,15:33,L8,medium,D
41.932983,-73.310914,013,031,2705,3250,2023-02-14,15:33,L8,high,D
41.140043,-73.300684,013,031,2791,6184,2023-02-14,15:33,L8,high,D
41.140038,-73.300327,013,031,2792,6184,2023-02-14,15:33,L8,high,D
42.427655,-73.255026,013,031,2822,1416,2023-02-14,15:33,L8,high,D
42.150032,-73.262674,013,031,2822,2444,2023-02-14,15:33,L8,medium,D
41.607247,-73.264717,013,031,2857,4453,2023-02-14,15:33,L8,high,D
41.606977,-73.264724,013,031,2857,4454,2023-02-14,15:33,L8,high,D
42.186941,-73.238049,013,031,2887,2306,2023-02-14,15:33,L8,low,D
41.372704,-73.110261,013,031,3305,5312,2023-02-14,15:33,L8,high,D
