latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
45.225888,-71.986889,013,028,2351,6941,2022-11-10,15:32,L8,high,D
43.298972,-73.509171,013,030,828,3514,2022-11-10,15:33,L8,high,D
43.298976,-73.509541,013,030,827,3514,2022-11-10,15:33,L8,high,D
43.040483,-73.575478,013,030,665,4474,2022-11-10,15:33,L8,high,D
43.040753,-73.575472,013,030,665,4473,2022-11-10,15:33,L8,high,D
43.040218,-73.575853,013,030,664,4475,2022-11-10,15:33,L8,high,D
43.040488,-73.575846,013,030,664,4474,2022-11-10,15:33,L8,high,D
43.040758,-73.57584,013,030,664,4473,2022-11-10,15:33,L8,high,D
43.040492,-73.576215,013,030,663,4474,2022-11-10,15:33,L8,high,D
42.872901,-73.680713,013,030,389,5099,2022-11-10,15:33,L8,medium,D
42.873171,-73.680707,013,030,389,5098,2022-11-10,15:33,L8,low,D
42.505306,-72.176862,013,031,5699,1049,2022-11-10,15:33,L8,high,D
41.55822,-72.259504,013,031,5585,4562,2022-11-10,15:33,L8,high,D
41.55849,-72.259493,013,031,5585,4561,2022-11-10,15:33,L8,high,D
41.302354,-72.471977,013,031,5022,5527,2022-11-10,15:33,L8,high,D
41.302624,-72.471967,013,031,5022,5526,2022-11-10,15:33,L8,high,D
42.257491,-72.449796,013,031,4979,1990,2022-11-10,15:33,L8,high,D
41.806308,-72.474279,013,031,4961,3662,2022-11-10,15:33,L8,high,D
41.666858,-72.522259,013,031,4843,4182,2022-11-10,15:33,L8,high,D
41.356759,-72.551276,013,031,4795,5332,2022-11-10,15:33,L8,high,D
41.672203,-72.557369,013,031,4745,4165,2022-11-10,15:33,L8,high,D
41.672473,-72.557359,013,031,4745,4164,2022-11-10,15:33,L8,high,D
40.983632,-72.604005,013,031,4686,6717,2022-11-10,15:33,L8,low,D
40.983639,-72.604361,013,031,4685,6717,2022-11-10,15:33,L8,high,D
40.983909,-72.604352,013,031,4685,6716,2022-11-10,15:33,L8,high,D
41.398704,-72.605681,013,031,4639,5181,2022-11-10,15:33,L8,medium,D
42.209958,-72.600706,013,031,4569,2178,2022-11-10,15:33,L8,high,D
41.789842,-72.65327,013,031,4467,3737,2022-11-10,15:33,L8,medium,D
