latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
45.279747,-66.017679,010,028,5954,6592,2023-02-09,15:13,L8,high,D
45.280007,-66.017283,010,028,5955,6591,2023-02-09,15:13,L8,medium,D
45.279737,-66.017297,010,028,5955,6592,2023-02-09,15:13,L8,high,D
45.279468,-66.017311,010,028,5955,6593,2023-02-09,15:13,L8,medium,D
47.894362,-65.892259,010,027,4690,2196,2023-02-09,15:13,L8,high,D
47.894351,-65.891858,010,027,4691,2196,2023-02-09,15:13,L8,high,D
46.102578,-67.975339,010,028,797,3672,2023-02-09,15:13,L8,high,D
46.102574,-67.974951,010,028,798,3672,2023-02-09,15:13,L8,low,D
45.194966,-66.776057,010,028,3980,6970,2023-02-09,15:13,L8,medium,D
45.194696,-66.776068,010,028,3980,6971,2023-02-09,15:13,L8,medium,D
45.194958,-66.775676,010,028,3981,6970,2023-02-09,15:13,L8,medium,D
45.872365,-66.55861,010,028,4473,4445,2023-02-09,15:13,L8,high,D
45.280307,-66.018415,010,028,5952,6590,2023-02-09,15:13,L8,medium,D
45.280566,-66.018019,010,028,5953,6589,2023-02-09,15:13,L8,medium,D
45.280297,-66.018033,010,028,5953,6590,2023-02-09,15:13,L8,high,D
45.280027,-66.018047,010,028,5953,6591,2023-02-09,15:13,L8,medium,D
45.194958,-66.775676,010,029,5211,1680,2023-02-09,15:14,L8,medium,D
45.216536,-66.176113,010,029,6778,1551,2023-02-09,15:14,L8,low,D
44.226229,-68.634588,010,029,360,5345,2023-02-09,15:14,L8,low,D
44.339428,-68.566145,010,029,540,4925,2023-02-09,15:14,L8,low,D
44.156651,-68.457561,010,029,833,5600,2023-02-09,15:14,L8,medium,D
44.156919,-68.457183,010,029,834,5599,2023-02-09,15:14,L8,low,D
44.156649,-68.457186,010,029,834,5600,2023-02-09,15:14,L8,medium,D
44.154141,-68.441077,010,029,877,5609,2023-02-09,15:14,L8,low,D
44.310734,-68.428684,010,029,906,5029,2023-02-09,15:14,L8,high,D
44.286432,-68.330408,010,029,1168,5117,2023-02-09,15:14,L8,high,D
44.52142,-67.728242,010,029,2756,4228,2023-02-09,15:14,L8,medium,D
44.942894,-66.928032,010,029,4836,2624,2023-02-09,15:14,L8,high,D
44.942887,-66.927652,010,029,4837,2624,2023-02-09,15:14,L8,medium,D
45.194966,-66.776057,010,029,5210,1680,2023-02-09,15:14,L8,high,D
37.149171,-81.80645,018,034,4480,5133,2023-02-09,16:05,L9,high,D
38.728151,-81.533637,018,033,4001,4569,2023-02-09,16:05,L9,low,D
38.28346,-81.136236,018,033,5150,6218,2023-02-09,16:05,L9,low,D
38.28346,-81.135893,018,033,5151,6218,2023-02-09,16:05,L9,high,D
38.28346,-81.13555,018,033,5152,6218,2023-02-09,16:05,L9,high,D
39.297215,-80.820535,018,033,6063,2468,2023-02-09,16:05,L9,medium,D
38.598515,-80.747873,018,033,6279,5052,2023-02-09,16:05,L9,medium,D
36.736348,-82.20766,018,034,3273,6647,2023-02-09,16:05,L9,high,D
37.234151,-82.040372,018,034,3791,4812,2023-02-09,16:05,L9,medium,D
37.234448,-82.037333,018,034,3800,4811,2023-02-09,16:05,L9,medium,D
37.234992,-82.037002,018,034,3801,4809,2023-02-09,16:05,L9,medium,D
37.234721,-82.036998,018,034,3801,4810,2023-02-09,16:05,L9,medium,D
37.234995,-82.036664,018,034,3802,4809,2023-02-09,16:05,L9,high,D
37.234724,-82.03666,018,034,3802,4810,2023-02-09,16:05,L9,medium,D
37.235268,-82.036329,018,034,3803,4808,2023-02-09,16:05,L9,high,D
37.234998,-82.036326,018,034,3803,4809,2023-02-09,16:05,L9,high,D
36.729747,-81.984811,018,034,3936,6679,2023-02-09,16:05,L9,medium,D
37.645899,-81.883543,018,034,4269,3294,2023-02-09,16:05,L9,medium,D
37.14998,-81.806797,018,034,4479,5130,2023-02-09,16:05,L9,high,D
37.14971,-81.806794,018,034,4479,5131,2023-02-09,16:05,L9,high,D
38.946156,-82.630225,018,033,838,3725,2023-02-09,16:05,L9,low,D
37.149174,-81.806112,018,034,4481,5133,2023-02-09,16:05,L9,high,D
37.148903,-81.80611,018,034,4481,5134,2023-02-09,16:05,L9,high,D
37.148633,-81.806107,018,034,4481,5135,2023-02-09,16:05,L9,high,D
37.208131,-81.447014,018,034,5545,4922,2023-02-09,16:05,L9,low,D
37.207861,-81.447013,018,034,5545,4923,2023-02-09,16:05,L9,medium,D
37.635388,-80.917772,018,034,7109,3345,2023-02-09,16:05,L9,medium,D
37.635388,-80.917432,018,034,7110,3345,2023-02-09,16:05,L9,medium,D
40.550927,-81.838016,018,032,1882,3099,2023-02-09,16:05,L9,medium,D
38.946426,-82.630231,018,033,838,3724,2023-02-09,16:05,L9,high,D
36.000975,-83.356536,018,035,1107,4033,2023-02-09,16:06,L9,medium,D
35.986287,-83.21935,018,035,1518,4097,2023-02-09,16:06,L9,medium,D
35.986563,-83.219025,018,035,1519,4096,2023-02-09,16:06,L9,high,D
35.986293,-83.219018,018,035,1519,4097,2023-02-09,16:06,L9,high,D
35.990427,-83.214808,018,035,1532,4082,2023-02-09,16:06,L9,high,D
35.990433,-83.214475,018,035,1533,4082,2023-02-09,16:06,L9,low,D
36.093705,-83.048779,018,035,2039,3711,2023-02-09,16:06,L9,high,D
36.012255,-83.036017,018,035,2071,4013,2023-02-09,16:06,L9,high,D
36.201371,-82.757298,018,035,2921,3330,2023-02-09,16:06,L9,high,D
36.201101,-82.757292,018,035,2921,3331,2023-02-09,16:06,L9,high,D
36.20083,-82.757286,018,035,2921,3332,2023-02-09,16:06,L9,high,D
36.201376,-82.756964,018,035,2922,3330,2023-02-09,16:06,L9,high,D
36.201105,-82.756958,018,035,2922,3331,2023-02-09,16:06,L9,high,D
36.194526,-82.220639,018,035,4529,3380,2023-02-09,16:06,L9,high,D
36.736348,-82.20766,018,035,4593,1377,2023-02-09,16:06,L9,high,D
36.552489,-82.149486,018,035,4758,2059,2023-02-09,16:06,L9,medium,D
36.552218,-82.149482,018,035,4758,2060,2023-02-09,16:06,L9,high,D
36.729747,-81.984811,018,035,5256,1409,2023-02-09,16:06,L9,medium,D
34.460305,-81.890111,018,036,6792,4532,2023-02-09,16:06,L9,medium,D
34.601416,-82.787349,018,036,4054,3974,2023-02-09,16:06,L9,high,D
34.601145,-82.787343,018,036,4054,3975,2023-02-09,16:06,L9,low,D
33.648214,-82.354953,018,036,5329,7518,2023-02-09,16:06,L9,medium,D
33.647943,-82.354949,018,036,5329,7519,2023-02-09,16:06,L9,high,D
34.148955,-82.086308,018,036,6179,5677,2023-02-09,16:06,L9,high,D
34.858301,-81.954763,018,036,6608,3059,2023-02-09,16:06,L9,high,D
35.936407,-83.394517,018,035,987,4269,2023-02-09,16:06,L9,medium,D
35.936414,-83.394185,018,035,988,4269,2023-02-09,16:06,L9,medium,D
30.263942,-83.88432,018,039,4297,4112,2023-02-09,16:07,L9,high,D
30.263671,-83.884312,018,039,4297,4113,2023-02-09,16:07,L9,high,D
30.263401,-83.884305,018,039,4297,4114,2023-02-09,16:07,L9,high,D
30.26286,-83.884289,018,039,4297,4116,2023-02-09,16:07,L9,high,D
30.26259,-83.884281,018,039,4297,4117,2023-02-09,16:07,L9,high,D
30.263949,-83.884009,018,039,4298,4112,2023-02-09,16:07,L9,high,D
30.263678,-83.884001,018,039,4298,4113,2023-02-09,16:07,L9,high,D
30.263408,-83.883993,018,039,4298,4114,2023-02-09,16:07,L9,high,D
30.262597,-83.883969,018,039,4298,4117,2023-02-09,16:07,L9,low,D
30.263956,-83.883697,018,039,4299,4112,2023-02-09,16:07,L9,low,D
30.263685,-83.883689,018,039,4299,4113,2023-02-09,16:07,L9,high,D
30.263415,-83.883682,018,039,4299,4114,2023-02-09,16:07,L9,high,D
30.263144,-83.883674,018,039,4299,4115,2023-02-09,16:07,L9,high,D
30.263422,-83.88337,018,039,4300,4114,2023-02-09,16:07,L9,high,D
30.263151,-83.883362,018,039,4300,4115,2023-02-09,16:07,L9,high,D
30.262881,-83.883354,018,039,4300,4116,2023-02-09,16:07,L9,high,D
30.263429,-83.883059,018,039,4301,4114,2023-02-09,16:07,L9,high,D
30.263158,-83.883051,018,039,4301,4115,2023-02-09,16:07,L9,high,D
30.262888,-83.883043,018,039,4301,4116,2023-02-09,16:07,L9,high,D
30.262617,-83.883035,018,039,4301,4117,2023-02-09,16:07,L9,high,D
30.263165,-83.882739,018,039,4302,4115,2023-02-09,16:07,L9,low,D
30.262895,-83.882731,018,039,4302,4116,2023-02-09,16:07,L9,high,D
30.262624,-83.882723,018,039,4302,4117,2023-02-09,16:07,L9,high,D
30.262354,-83.882715,018,039,4302,4118,2023-02-09,16:07,L9,high,D
30.262631,-83.882412,018,039,4303,4117,2023-02-09,16:07,L9,high,D
30.262361,-83.882404,018,039,4303,4118,2023-02-09,16:07,L9,high,D
30.262638,-83.8821,018,039,4304,4117,2023-02-09,16:07,L9,high,D
30.262368,-83.882093,018,039,4304,4118,2023-02-09,16:07,L9,high,D
30.262645,-83.881789,018,039,4305,4117,2023-02-09,16:07,L9,high,D
30.262374,-83.881781,018,039,4305,4118,2023-02-09,16:07,L9,high,D
30.264815,-83.881541,018,039,4306,4109,2023-02-09,16:07,L9,low,D
30.263733,-83.881509,018,039,4306,4113,2023-02-09,16:07,L9,low,D
30.263463,-83.881501,018,039,4306,4114,2023-02-09,16:07,L9,high,D
30.262652,-83.881477,018,039,4306,4117,2023-02-09,16:07,L9,high,D
30.262381,-83.88147,018,039,4306,4118,2023-02-09,16:07,L9,low,D
30.265092,-83.881237,018,039,4307,4108,2023-02-09,16:07,L9,low,D
30.26347,-83.88119,018,039,4307,4114,2023-02-09,16:07,L9,low,D
30.262659,-83.881166,018,039,4307,4117,2023-02-09,16:07,L9,high,D
30.26564,-83.880941,018,039,4308,4106,2023-02-09,16:07,L9,high,D
30.262936,-83.880862,018,039,4308,4116,2023-02-09,16:07,L9,high,D
30.262665,-83.880855,018,039,4308,4117,2023-02-09,16:07,L9,high,D
30.262395,-83.880847,018,039,4308,4118,2023-02-09,16:07,L9,high,D
30.265646,-83.88063,018,039,4309,4106,2023-02-09,16:07,L9,low,D
30.263213,-83.880559,018,039,4309,4115,2023-02-09,16:07,L9,high,D
30.262943,-83.880551,018,039,4309,4116,2023-02-09,16:07,L9,high,D
30.262672,-83.880543,018,039,4309,4117,2023-02-09,16:07,L9,high,D
30.262402,-83.880535,018,039,4309,4118,2023-02-09,16:07,L9,high,D
30.262131,-83.880527,018,039,4309,4119,2023-02-09,16:07,L9,high,D
30.26295,-83.880239,018,039,4310,4116,2023-02-09,16:07,L9,high,D
30.262679,-83.880232,018,039,4310,4117,2023-02-09,16:07,L9,high,D
30.262409,-83.880224,018,039,4310,4118,2023-02-09,16:07,L9,high,D
30.262138,-83.880216,018,039,4310,4119,2023-02-09,16:07,L9,high,D
30.261868,-83.880208,018,039,4310,4120,2023-02-09,16:07,L9,high,D
30.261598,-83.8802,018,039,4310,4121,2023-02-09,16:07,L9,high,D
30.262686,-83.87992,018,039,4311,4117,2023-02-09,16:07,L9,high,D
30.262416,-83.879912,018,039,4311,4118,2023-02-09,16:07,L9,high,D
30.262145,-83.879904,018,039,4311,4119,2023-02-09,16:07,L9,high,D
30.261875,-83.879896,018,039,4311,4120,2023-02-09,16:07,L9,high,D
30.261604,-83.879889,018,039,4311,4121,2023-02-09,16:07,L9,high,D
30.266208,-83.879711,018,039,4312,4104,2023-02-09,16:07,L9,low,D
30.262152,-83.879593,018,039,4312,4119,2023-02-09,16:07,L9,high,D
30.261882,-83.879585,018,039,4312,4120,2023-02-09,16:07,L9,high,D
30.261611,-83.879577,018,039,4312,4121,2023-02-09,16:07,L9,high,D
30.264592,-83.879352,018,039,4313,4110,2023-02-09,16:07,L9,low,D
30.261889,-83.879273,018,039,4313,4120,2023-02-09,16:07,L9,high,D
30.263795,-83.878706,018,039,4315,4113,2023-02-09,16:07,L9,medium,D
30.263525,-83.878698,018,039,4315,4114,2023-02-09,16:07,L9,high,D
30.261902,-83.87865,018,039,4315,4120,2023-02-09,16:07,L9,high,D
30.261632,-83.878643,018,039,4315,4121,2023-02-09,16:07,L9,high,D
30.263531,-83.878386,018,039,4316,4114,2023-02-09,16:07,L9,high,D
30.261909,-83.878339,018,039,4316,4120,2023-02-09,16:07,L9,high,D
30.261639,-83.878331,018,039,4316,4121,2023-02-09,16:07,L9,high,D
30.261368,-83.878323,018,039,4316,4122,2023-02-09,16:07,L9,low,D
30.265431,-83.87813,018,039,4317,4107,2023-02-09,16:07,L9,low,D
30.265161,-83.878122,018,039,4317,4108,2023-02-09,16:07,L9,low,D
30.261916,-83.878028,018,039,4317,4120,2023-02-09,16:07,L9,high,D
30.261646,-83.87802,018,039,4317,4121,2023-02-09,16:07,L9,high,D
30.264897,-83.877803,018,039,4318,4109,2023-02-09,16:07,L9,low,D
30.261923,-83.877716,018,039,4318,4120,2023-02-09,16:07,L9,high,D
30.261652,-83.877708,018,039,4318,4121,2023-02-09,16:07,L9,high,D
30.553397,-83.885972,018,039,4319,3042,2023-02-09,16:07,L9,low,D
30.265174,-83.877499,018,039,4319,4108,2023-02-09,16:07,L9,high,D
30.264904,-83.877491,018,039,4319,4109,2023-02-09,16:07,L9,high,D
30.264633,-83.877483,018,039,4319,4110,2023-02-09,16:07,L9,high,D
30.26193,-83.877405,018,039,4319,4120,2023-02-09,16:07,L9,high,D
30.261659,-83.877397,018,039,4319,4121,2023-02-09,16:07,L9,high,D
30.553674,-83.885668,018,039,4320,3041,2023-02-09,16:07,L9,high,D
30.553404,-83.88566,018,039,4320,3042,2023-02-09,16:07,L9,high,D
30.265451,-83.877196,018,039,4320,4107,2023-02-09,16:07,L9,high,D
30.265181,-83.877188,018,039,4320,4108,2023-02-09,16:07,L9,high,D
30.264911,-83.87718,018,039,4320,4109,2023-02-09,16:07,L9,medium,D
30.261936,-83.877093,018,039,4320,4120,2023-02-09,16:07,L9,high,D
30.261666,-83.877085,018,039,4320,4121,2023-02-09,16:07,L9,high,D
30.261943,-83.876782,018,039,4321,4120,2023-02-09,16:07,L9,high,D
30.261673,-83.876774,018,039,4321,4121,2023-02-09,16:07,L9,high,D
30.55504,-83.885083,018,039,4322,3036,2023-02-09,16:07,L9,high,D
30.55477,-83.885075,018,039,4322,3037,2023-02-09,16:07,L9,low,D
30.264113,-83.876533,018,039,4322,4112,2023-02-09,16:07,L9,low,D
30.26168,-83.876462,018,039,4322,4121,2023-02-09,16:07,L9,low,D
30.555047,-83.884771,018,039,4323,3036,2023-02-09,16:07,L9,high,D
30.554777,-83.884763,018,039,4323,3037,2023-02-09,16:07,L9,high,D
30.554506,-83.884755,018,039,4323,3038,2023-02-09,16:07,L9,high,D
30.26412,-83.876222,018,039,4323,4112,2023-02-09,16:07,L9,low,D
30.262768,-83.876182,018,039,4323,4117,2023-02-09,16:07,L9,low,D
30.555054,-83.884458,018,039,4324,3036,2023-02-09,16:07,L9,low,D
30.554513,-83.884442,018,039,4324,3038,2023-02-09,16:07,L9,low,D
30.264668,-83.875926,018,039,4324,4110,2023-02-09,16:07,L9,low,D
30.552364,-83.883753,018,039,4326,3046,2023-02-09,16:07,L9,high,D
30.552912,-83.883457,018,039,4327,3044,2023-02-09,16:07,L9,high,D
30.264959,-83.874999,018,039,4327,4109,2023-02-09,16:07,L9,low,D
30.265236,-83.874696,018,039,4328,4108,2023-02-09,16:07,L9,low,D
30.264425,-83.874672,018,039,4328,4111,2023-02-09,16:07,L9,medium,D
30.264154,-83.874664,018,039,4328,4112,2023-02-09,16:07,L9,high,D
30.263884,-83.874656,018,039,4328,4113,2023-02-09,16:07,L9,high,D
30.262532,-83.874617,018,039,4328,4118,2023-02-09,16:07,L9,low,D
30.262262,-83.874609,018,039,4328,4119,2023-02-09,16:07,L9,medium,D
30.551844,-83.8828,018,039,4329,3048,2023-02-09,16:07,L9,medium,D
30.266324,-83.874416,018,039,4329,4104,2023-02-09,16:07,L9,high,D
30.266054,-83.874408,018,039,4329,4105,2023-02-09,16:07,L9,high,D
30.264972,-83.874377,018,039,4329,4109,2023-02-09,16:07,L9,low,D
30.264702,-83.874369,018,039,4329,4110,2023-02-09,16:07,L9,high,D
30.264432,-83.874361,018,039,4329,4111,2023-02-09,16:07,L9,high,D
30.264161,-83.874353,018,039,4329,4112,2023-02-09,16:07,L9,high,D
30.263891,-83.874345,018,039,4329,4113,2023-02-09,16:07,L9,high,D
30.26362,-83.874337,018,039,4329,4114,2023-02-09,16:07,L9,medium,D
30.262809,-83.874313,018,039,4329,4117,2023-02-09,16:07,L9,high,D
30.262539,-83.874306,018,039,4329,4118,2023-02-09,16:07,L9,low,D
30.553203,-83.882528,018,039,4330,3043,2023-02-09,16:07,L9,high,D
30.266331,-83.874104,018,039,4330,4104,2023-02-09,16:07,L9,low,D
30.266061,-83.874097,018,039,4330,4105,2023-02-09,16:07,L9,low,D
30.26579,-83.874089,018,039,4330,4106,2023-02-09,16:07,L9,low,D
30.264979,-83.874065,018,039,4330,4109,2023-02-09,16:07,L9,medium,D
30.264709,-83.874057,018,039,4330,4110,2023-02-09,16:07,L9,high,D
30.264438,-83.874049,018,039,4330,4111,2023-02-09,16:07,L9,high,D
30.264168,-83.874041,018,039,4330,4112,2023-02-09,16:07,L9,high,D
30.262005,-83.873978,018,039,4330,4120,2023-02-09,16:07,L9,high,D
30.261735,-83.87397,018,039,4330,4121,2023-02-09,16:07,L9,high,D
30.266338,-83.873793,018,039,4331,4104,2023-02-09,16:07,L9,high,D
30.262012,-83.873667,018,039,4331,4120,2023-02-09,16:07,L9,low,D
30.266345,-83.873481,018,039,4332,4104,2023-02-09,16:07,L9,high,D
30.266074,-83.873474,018,039,4332,4105,2023-02-09,16:07,L9,high,D
30.264993,-83.873442,018,039,4332,4109,2023-02-09,16:07,L9,low,D
30.262019,-83.873355,018,039,4332,4120,2023-02-09,16:07,L9,high,D
30.261748,-83.873348,018,039,4332,4121,2023-02-09,16:07,L9,high,D
30.262025,-83.873044,018,039,4333,4120,2023-02-09,16:07,L9,low,D
30.261755,-83.873036,018,039,4333,4121,2023-02-09,16:07,L9,high,D
30.654259,-83.876136,018,039,4360,2670,2023-02-09,16:07,L9,low,D
30.653988,-83.876128,018,039,4360,2671,2023-02-09,16:07,L9,high,D
30.653718,-83.87612,018,039,4360,2672,2023-02-09,16:07,L9,low,D
30.653447,-83.876112,018,039,4360,2673,2023-02-09,16:07,L9,low,D
30.654266,-83.875823,018,039,4361,2670,2023-02-09,16:07,L9,low,D
30.653995,-83.875815,018,039,4361,2671,2023-02-09,16:07,L9,high,D
30.653725,-83.875807,018,039,4361,2672,2023-02-09,16:07,L9,high,D
30.653454,-83.875799,018,039,4361,2673,2023-02-09,16:07,L9,high,D
30.654543,-83.875519,018,039,4362,2669,2023-02-09,16:07,L9,high,D
30.654272,-83.875511,018,039,4362,2670,2023-02-09,16:07,L9,low,D
30.654002,-83.875503,018,039,4362,2671,2023-02-09,16:07,L9,low,D
30.653732,-83.875495,018,039,4362,2672,2023-02-09,16:07,L9,low,D
30.653461,-83.875487,018,039,4362,2673,2023-02-09,16:07,L9,low,D
30.65482,-83.875214,018,039,4363,2668,2023-02-09,16:07,L9,high,D
30.65455,-83.875206,018,039,4363,2669,2023-02-09,16:07,L9,high,D
30.654279,-83.875198,018,039,4363,2670,2023-02-09,16:07,L9,high,D
30.654009,-83.87519,018,039,4363,2671,2023-02-09,16:07,L9,high,D
30.653739,-83.875182,018,039,4363,2672,2023-02-09,16:07,L9,high,D
30.653468,-83.875174,018,039,4363,2673,2023-02-09,16:07,L9,high,D
30.653198,-83.875166,018,039,4363,2674,2023-02-09,16:07,L9,high,D
30.654557,-83.874893,018,039,4364,2669,2023-02-09,16:07,L9,high,D
30.654286,-83.874885,018,039,4364,2670,2023-02-09,16:07,L9,high,D
30.654016,-83.874877,018,039,4364,2671,2023-02-09,16:07,L9,high,D
30.653746,-83.874869,018,039,4364,2672,2023-02-09,16:07,L9,high,D
30.653475,-83.874861,018,039,4364,2673,2023-02-09,16:07,L9,high,D
30.653205,-83.874853,018,039,4364,2674,2023-02-09,16:07,L9,high,D
30.654564,-83.874581,018,039,4365,2669,2023-02-09,16:07,L9,high,D
30.654293,-83.874573,018,039,4365,2670,2023-02-09,16:07,L9,high,D
30.654023,-83.874565,018,039,4365,2671,2023-02-09,16:07,L9,high,D
30.653752,-83.874557,018,039,4365,2672,2023-02-09,16:07,L9,low,D
30.653482,-83.874549,018,039,4365,2673,2023-02-09,16:07,L9,high,D
30.653212,-83.874541,018,039,4365,2674,2023-02-09,16:07,L9,high,D
30.653759,-83.874244,018,039,4366,2672,2023-02-09,16:07,L9,high,D
30.653489,-83.874236,018,039,4366,2673,2023-02-09,16:07,L9,high,D
30.653531,-83.872359,018,039,4372,2673,2023-02-09,16:07,L9,low,D
30.65326,-83.872351,018,039,4372,2674,2023-02-09,16:07,L9,low,D
30.653267,-83.872039,018,039,4373,2674,2023-02-09,16:07,L9,high,D
30.652997,-83.872031,018,039,4373,2675,2023-02-09,16:07,L9,low,D
30.653544,-83.871734,018,039,4374,2673,2023-02-09,16:07,L9,low,D
30.653822,-83.871429,018,039,4375,2672,2023-02-09,16:07,L9,high,D
30.653551,-83.871421,018,039,4375,2673,2023-02-09,16:07,L9,high,D
30.653558,-83.871109,018,039,4376,2673,2023-02-09,16:07,L9,high,D
30.653288,-83.871101,018,039,4376,2674,2023-02-09,16:07,L9,high,D
30.653017,-83.871093,018,039,4376,2675,2023-02-09,16:07,L9,high,D
30.652747,-83.871085,018,039,4376,2676,2023-02-09,16:07,L9,high,D
30.653565,-83.870796,018,039,4377,2673,2023-02-09,16:07,L9,high,D
30.653295,-83.870788,018,039,4377,2674,2023-02-09,16:07,L9,high,D
30.653024,-83.87078,018,039,4377,2675,2023-02-09,16:07,L9,high,D
30.652754,-83.870772,018,039,4377,2676,2023-02-09,16:07,L9,high,D
30.653572,-83.870483,018,039,4378,2673,2023-02-09,16:07,L9,low,D
30.653031,-83.870467,018,039,4378,2675,2023-02-09,16:07,L9,high,D
30.652761,-83.870459,018,039,4378,2676,2023-02-09,16:07,L9,high,D
30.366224,-83.784043,018,039,4628,3742,2023-02-09,16:07,L9,high,D
30.365953,-83.784036,018,039,4628,3743,2023-02-09,16:07,L9,high,D
