latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
44.073281,-71.268905,013,029,5591,6050,2023-01-21,15:32,L9,low,D
44.073011,-71.268895,013,029,5591,6051,2023-01-21,15:32,L9,high,D
41.06524,-73.519695,013,032,3243,1162,2023-01-21,15:33,L9,high,D
41.12908,-73.657287,013,032,2854,932,2023-01-21,15:33,L9,high,D
41.128809,-73.657293,013,032,2854,933,2023-01-21,15:33,L9,high,D
41.158476,-73.341684,013,031,2555,6118,2023-01-21,15:33,L9,high,D
41.117981,-73.481705,013,031,2166,6275,2023-01-21,15:33,L9,high,D
41.056979,-73.507742,013,031,2097,6502,2023-01-21,15:33,L9,high,D
41.06524,-73.519695,013,031,2063,6472,2023-01-21,15:33,L9,high,D
41.128809,-73.657293,013,031,1674,6243,2023-01-21,15:33,L9,high,D
41.12908,-73.657287,013,031,1674,6242,2023-01-21,15:33,L9,high,D
41.158476,-73.341684,013,032,3735,808,2023-01-21,15:33,L9,high,D
40.773918,-73.437311,013,032,3493,2236,2023-01-21,15:33,L9,medium,D
40.773923,-73.437667,013,032,3492,2236,2023-01-21,15:33,L9,medium,D
41.117981,-73.481705,013,032,3346,965,2023-01-21,15:33,L9,high,D
41.056979,-73.507742,013,032,3277,1192,2023-01-21,15:33,L9,high,D
35.90878,-75.596187,013,035,944,4384,2023-01-21,15:35,L9,high,D
35.799361,-86.997731,021,035,3884,4804,2023-01-21,16:24,L8,low,D
35.799361,-86.998063,021,035,3883,4804,2023-01-21,16:24,L8,high,D
36.217249,-86.998387,021,035,3882,3259,2023-01-21,16:24,L8,medium,D
36.21752,-86.998387,021,035,3882,3258,2023-01-21,16:24,L8,high,D
36.21779,-86.998387,021,035,3882,3257,2023-01-21,16:24,L8,high,D
36.21752,-86.998721,021,035,3881,3258,2023-01-21,16:24,L8,high,D
36.21779,-86.998721,021,035,3881,3257,2023-01-21,16:24,L8,high,D
36.21752,-86.999054,021,035,3880,3258,2023-01-21,16:24,L8,high,D
36.893367,-87.059315,021,035,3701,759,2023-01-21,16:24,L8,high,D
36.893638,-87.059315,021,035,3701,758,2023-01-21,16:24,L8,low,D
36.893367,-87.059652,021,035,3700,759,2023-01-21,16:24,L8,high,D
