latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
44.068015,-78.710818,018,029,6378,5838,2023-01-24,16:03,L9,high,D
41.473546,-81.671581,018,031,938,4959,2023-01-24,16:04,L9,high,D
41.452715,-81.675677,018,031,926,5036,2023-01-24,16:04,L9,high,D
41.452985,-81.675679,018,031,926,5035,2023-01-24,16:04,L9,high,D
41.462979,-81.676502,018,031,924,4998,2023-01-24,16:04,L9,low,D
41.463249,-81.676504,018,031,924,4997,2023-01-24,16:04,L9,high,D
41.451896,-81.677105,018,031,922,5039,2023-01-24,16:04,L9,high,D
41.452166,-81.677108,018,031,922,5038,2023-01-24,16:04,L9,high,D
41.44946,-81.677798,018,031,920,5048,2023-01-24,16:04,L9,low,D
41.449185,-81.678513,018,031,918,5049,2023-01-24,16:04,L9,low,D
42.817633,-81.32557,018,030,640,5270,2023-01-24,16:04,L9,high,D
39.528294,-80.793412,018,032,4689,6893,2023-01-24,16:04,L9,medium,D
39.598765,-80.56748,018,032,5335,6630,2023-01-24,16:04,L9,low,D
39.599034,-80.567129,018,032,5336,6629,2023-01-24,16:04,L9,high,D
39.598764,-80.567131,018,032,5336,6630,2023-01-24,16:04,L9,high,D
39.735251,-82.149441,018,032,814,6107,2023-01-24,16:04,L9,low,D
39.613412,-81.653254,018,032,2228,6572,2023-01-24,16:04,L9,medium,D
39.958071,-80.456342,018,032,5645,5299,2023-01-24,16:04,L9,high,D
39.636958,-80.220084,018,032,6328,6482,2023-01-24,16:04,L9,medium,D
39.638308,-80.219719,018,032,6329,6477,2023-01-24,16:04,L9,low,D
39.638305,-80.21937,018,032,6330,6477,2023-01-24,16:04,L9,low,D
39.613414,-81.652905,018,032,2229,6572,2023-01-24,16:04,L9,low,D
39.78635,-80.969226,018,032,4185,5939,2023-01-24,16:04,L9,high,D
39.912138,-80.79788,018,032,4673,5473,2023-01-24,16:04,L9,high,D
42.664812,-81.151983,018,030,1112,5837,2023-01-24,16:04,L9,high,D
42.875959,-81.22523,018,030,914,5055,2023-01-24,16:04,L9,high,D
42.876229,-81.225231,018,030,914,5054,2023-01-24,16:04,L9,high,D
42.817634,-81.325203,018,030,641,5270,2023-01-24,16:04,L9,high,D
42.817363,-81.325568,018,030,640,5271,2023-01-24,16:04,L9,low,D
41.473276,-81.671579,018,031,938,4960,2023-01-24,16:04,L9,high,D
42.664812,-81.151983,018,031,2392,557,2023-01-24,16:04,L9,medium,D
37.234721,-82.036998,018,034,3641,4810,2023-01-24,16:05,L9,high,D
37.234178,-82.037329,018,034,3640,4812,2023-01-24,16:05,L9,high,D
37.234448,-82.037333,018,034,3640,4811,2023-01-24,16:05,L9,high,D
37.233901,-82.038002,018,034,3638,4813,2023-01-24,16:05,L9,high,D
37.233898,-82.03834,018,034,3637,4813,2023-01-24,16:05,L9,high,D
37.233625,-82.038674,018,034,3636,4814,2023-01-24,16:05,L9,high,D
37.233895,-82.038678,018,034,3636,4813,2023-01-24,16:05,L9,high,D
37.234154,-82.040034,018,034,3632,4812,2023-01-24,16:05,L9,high,D
37.23334,-82.040361,018,034,3631,4815,2023-01-24,16:05,L9,high,D
37.234151,-82.040372,018,034,3631,4812,2023-01-24,16:05,L9,high,D
37.233337,-82.040699,018,034,3630,4815,2023-01-24,16:05,L9,high,D
37.233878,-82.040707,018,034,3630,4813,2023-01-24,16:05,L9,high,D
37.234148,-82.040711,018,034,3630,4812,2023-01-24,16:05,L9,high,D
37.233875,-82.041045,018,034,3629,4813,2023-01-24,16:05,L9,high,D
37.233328,-82.041714,018,034,3627,4815,2023-01-24,16:05,L9,high,D
37.233869,-82.041721,018,034,3627,4813,2023-01-24,16:05,L9,high,D
36.646738,-82.135112,018,034,3325,6981,2023-01-24,16:05,L9,high,D
38.417828,-82.385987,018,034,2674,421,2023-01-24,16:05,L9,low,D
38.180946,-82.457182,018,034,2453,1294,2023-01-24,16:05,L9,medium,D
37.161109,-82.454264,018,034,2403,5066,2023-01-24,16:05,L9,high,D
37.16138,-82.45427,018,034,2403,5065,2023-01-24,16:05,L9,high,D
38.088022,-82.472439,018,034,2403,1637,2023-01-24,16:05,L9,medium,D
38.349754,-82.512742,018,034,2301,667,2023-01-24,16:05,L9,high,D
38.365927,-82.597893,018,034,2054,603,2023-01-24,16:05,L9,medium,D
38.366197,-82.597899,018,034,2054,602,2023-01-24,16:05,L9,medium,D
38.382949,-82.598611,018,034,2053,540,2023-01-24,16:05,L9,high,D
38.383219,-82.598617,018,034,2053,539,2023-01-24,16:05,L9,high,D
37.68899,-82.728872,018,034,1626,3100,2023-01-24,16:05,L9,high,D
37.688715,-82.729205,018,034,1625,3101,2023-01-24,16:05,L9,medium,D
37.688985,-82.729212,018,034,1625,3100,2023-01-24,16:05,L9,high,D
37.573184,-82.753026,018,034,1547,3527,2023-01-24,16:05,L9,medium,D
37.573179,-82.753366,018,034,1546,3527,2023-01-24,16:05,L9,high,D
37.683126,-82.759693,018,034,1535,3120,2023-01-24,16:05,L9,high,D
39.598764,-80.567131,018,033,6636,1350,2023-01-24,16:05,L9,high,D
39.599034,-80.567129,018,033,6636,1349,2023-01-24,16:05,L9,high,D
39.528294,-80.793412,018,033,5989,1613,2023-01-24,16:05,L9,medium,D
39.174254,-80.848285,018,033,5834,2923,2023-01-24,16:05,L9,medium,D
39.174524,-80.848284,018,033,5834,2922,2023-01-24,16:05,L9,high,D
39.174255,-80.848632,018,033,5833,2923,2023-01-24,16:05,L9,high,D
39.174525,-80.848632,018,033,5833,2922,2023-01-24,16:05,L9,high,D
39.174795,-80.848631,018,033,5833,2921,2023-01-24,16:05,L9,medium,D
39.174255,-80.848979,018,033,5832,2923,2023-01-24,16:05,L9,high,D
39.174525,-80.848979,018,033,5832,2922,2023-01-24,16:05,L9,medium,D
39.095879,-80.866493,018,033,5782,3213,2023-01-24,16:05,L9,high,D
38.390846,-80.91555,018,033,5643,5821,2023-01-24,16:05,L9,high,D
38.243246,-80.958917,018,033,5517,6367,2023-01-24,16:05,L9,medium,D
38.243516,-80.95926,018,033,5516,6366,2023-01-24,16:05,L9,low,D
39.308703,-81.029635,018,033,5312,2426,2023-01-24,16:05,L9,high,D
39.308162,-81.031375,018,033,5307,2428,2023-01-24,16:05,L9,low,D
39.308432,-81.031375,018,033,5307,2427,2023-01-24,16:05,L9,high,D
39.308432,-81.031723,018,033,5306,2427,2023-01-24,16:05,L9,high,D
39.308702,-81.031723,018,033,5306,2426,2023-01-24,16:05,L9,low,D
38.573049,-81.275227,018,033,4598,5146,2023-01-24,16:05,L9,high,D
38.573048,-81.275572,018,033,4597,5146,2023-01-24,16:05,L9,medium,D
